Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
46	0	775.028	0	60	1	0.250	2	9	0.0	1.0	6	45.0	20.000	9	0.564	9	777.137	0.130	1	255	
47	0	784.422	0	60	1	0.250	2	3	0.0	1.0	12	45.0	20.000	3	0.451	9	787.421	0.000	0	255	
48	1	798.005	0	60	1	0.250	2	3	0.0	1.0	12	45.0	20.000	3	0.451	3	800.175	0.120	1	255	
49	0	804.151	0	60	1	0.250	2	3	0.0	1.0	12	45.0	20.000	3	0.526	3	805.672	0.120	1	255	
50	0	825.157	0	60	1	0.250	2	3	0.0	1.0	12	45.0	20.000	3	0.451	3	826.822	0.120	1	255	
51	0	831.987	0	60	1	0.250	2	3	0.0	1.0	12	45.0	20.000	3	0.488	3	834.514	0.120	1	255	
52	0	839.236	0	60	1	0.250	2	3	0.0	1.0	12	45.0	20.000	3	0.564	9	841.295	0.000	0	255	
53	1	870.895	0	60	1	0.250	2	3	0.0	1.0	12	45.0	20.000	3	0.564	3	872.891	0.120	1	255	
54	0	899.791	0	60	1	0.250	2	9	0.0	1.0	6	45.0	20.000	9	0.601	9	901.684	0.130	1	255	
55	0	913.220	0	60	1	0.250	2	3	0.0	1.0	12	45.0	20.000	3	0.601	3	915.418	0.120	1	255	
56	0	919.081	0	60	1	0.250	2	3	0.0	1.0	12	45.0	20.000	3	0.451	9	921.006	0.000	0	255	
