Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
1	0	10.730	1	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	15.313	0.150	1	255	
2	0	18.683	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.526	9	19.611	0.150	1	255	
3	0	23.314	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	3	23.963	0.000	0	255	
4	1	30.625	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.601	3	31.367	0.000	0	255	
5	1	38.728	1	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.551	9	39.274	0.150	1	255	
6	0	41.428	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	9	43.429	0.000	0	255	
7	1	47.060	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	47.654	0.150	1	255	
8	0	51.033	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.601	3	51.624	0.150	1	255	
9	0	54.564	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.526	3	55.603	0.000	0	255	
10	1	59.195	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	3	59.862	0.000	0	255	
11	1	66.877	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	3	67.336	0.000	0	255	
12	1	71.018	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.526	9	71.782	0.150	1	255	
13	0	74.953	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	76.267	0.150	1	255	
14	0	79.240	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.551	3	80.824	0.000	0	255	
15	1	84.590	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.601	9	85.372	0.150	1	255	
16	0	88.306	0	30	1	0.250	2	3	0.0	0.0	4	45.0	30.000	3	0.576	3	89.057	0.150	1	255	
17	0	92.773	0	30	1	0.250	2	3	0.0	0.0	2	45.0	30.000	3	0.526	3	93.343	0.150	1	255	
18	0	96.560	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	97.215	0.150	1	255	
19	0	100.274	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.601	3	100.953	0.150	1	255	
20	0	104.052	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	3	104.985	0.150	1	255	
21	0	108.104	0	30	1	0.250	2	9	0.0	0.0	2	45.0	30.000	9	0.501	9	108.987	0.150	1	255	
22	0	112.118	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.601	9	112.660	0.150	1	255	
23	0	115.601	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	3	116.908	0.150	1	255	
24	0	120.166	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	120.657	0.150	1	255	
25	0	123.681	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.526	3	124.264	0.150	1	255	
26	0	127.586	0	30	1	0.250	2	9	0.0	0.0	3	45.0	30.000	9	0.551	3	128.454	0.000	0	255	
27	0	132.020	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.601	9	132.655	0.150	1	255	
28	0	135.625	1	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	9	139.479	0.000	0	255	
29	1	144.613	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	3	145.215	0.150	1	255	
30	0	148.383	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.526	3	149.057	0.150	1	255	
31	0	152.270	0	30	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	153.052	0.000	0	255	
32	0	155.421	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.526	3	156.202	0.150	1	255	
33	0	159.069	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	3	159.896	0.150	1	255	
34	0	163.152	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	164.192	0.150	1	255	
35	0	167.228	0	30	1	0.250	2	9	0.0	0.0	3	45.0	30.000	9	0.601	3	168.348	0.000	0	255	
36	0	172.077	0	30	1	0.250	2	9	0.0	0.0	2	45.0	30.000	9	0.601	9	172.809	0.150	1	255	
37	0	175.854	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.526	3	176.640	0.150	1	255	
38	0	179.848	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	180.567	0.150	1	255	
39	0	183.932	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.551	3	185.111	0.000	0	255	
40	1	189.132	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	189.665	0.150	1	255	
41	0	192.702	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.551	9	193.353	0.150	1	255	
42	0	196.259	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	196.704	0.150	1	255	
43	0	199.443	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	200.621	0.150	1	255	
44	0	203.582	0	30	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.601	3	204.136	0.000	0	255	
45	0	207.289	0	30	1	0.250	2	9	0.0	0.0	3	45.0	30.000	9	0.526	3	208.089	0.000	0	255	
46	0	211.206	1	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.526	9	212.253	0.000	0	255	
47	1	217.853	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	9	220.516	0.000	0	255	
48	1	226.407	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	227.221	0.150	1	255	
49	0	230.707	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	3	231.156	0.150	1	255	
50	0	234.739	0	30	1	0.250	2	9	0.0	0.0	6	45.0	30.000	9	0.601	9	235.035	0.150	1	255	
51	0	237.633	1	30	1	0.250	2	3	0.0	0.0	1	45.0	30.000	3	0.526	9	239.022	0.000	0	255	
52	0	242.433	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	9	243.873	0.000	0	255	
53	1	248.187	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.601	3	248.905	0.150	1	255	
54	0	252.521	1	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	3	253.121	0.150	1	255	
55	0	259.932	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	3	261.507	0.150	1	255	
56	0	264.918	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	265.392	0.150	1	255	
57	0	268.414	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.526	9	269.043	0.150	1	255	
58	0	275.071	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.601	3	275.732	0.150	1	255	
59	0	279.299	0	30	1	0.250	2	3	0.0	0.0	2	45.0	30.000	3	0.576	9	279.956	0.000	0	255	
60	0	283.090	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	9	283.835	0.000	0	255	
61	1	290.572	1	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	3	291.703	0.150	1	255	
62	0	301.594	1	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.601	9	305.034	0.150	1	255	
63	0	307.700	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.526	9	309.014	0.150	1	255	
64	0	311.870	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	312.440	0.150	1	255	
65	0	315.058	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	315.967	0.150	1	255	
66	0	318.887	0	30	1	0.250	2	9	0.0	0.0	3	45.0	30.000	9	0.526	3	319.480	0.000	0	255	
67	0	325.931	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	3	327.362	0.150	1	255	
68	0	330.881	1	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.601	9	334.664	0.000	0	255	
69	1	339.972	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	3	340.682	0.150	1	255	
70	0	343.842	1	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	344.515	0.150	1	255	
71	0	346.224	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.601	9	347.898	0.150	1	255	
72	0	350.877	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	351.835	0.150	1	255	
73	0	354.732	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	355.469	0.150	1	255	
74	0	358.760	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.526	9	359.711	0.000	0	255	
75	1	364.076	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	3	365.071	0.150	1	255	
76	0	367.871	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.551	9	368.432	0.150	1	255	
77	0	370.724	1	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	9	374.571	0.000	0	255	
78	1	382.510	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.601	3	383.353	0.150	1	255	
79	0	386.200	0	30	1	0.250	2	9	0.0	0.0	4	45.0	30.000	9	0.526	9	387.215	0.150	1	255	
80	0	390.478	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	391.653	0.170	1	255	
81	0	394.859	0	30	1	0.250	2	3	0.0	0.0	3	45.0	30.000	3	0.601	9	396.369	0.000	0	255	
82	0	399.401	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.551	9	400.126	0.150	1	255	
83	0	403.380	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.526	3	404.215	0.170	1	255	
84	0	408.223	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	3	408.745	0.170	1	255	
85	0	412.096	1	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	412.977	0.170	1	255	
86	0	416.262	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	9	418.380	0.000	0	255	
87	1	423.974	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.601	3	424.578	0.170	1	255	
88	0	427.624	1	30	1	0.250	2	3	0.0	0.0	6	45.0	30.000	3	0.551	9	428.281	0.000	0	255	
89	0	430.573	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	432.379	0.150	1	255	
90	0	435.501	0	30	1	0.250	2	3	0.0	0.0	6	45.0	30.000	3	0.526	3	436.548	0.170	1	255	
91	0	440.266	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	440.882	0.150	1	255	
92	0	443.618	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.526	9	444.945	0.150	1	255	
93	0	447.409	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	3	448.205	0.170	1	255	
94	0	451.916	0	30	1	0.250	2	9	0.0	0.0	3	45.0	30.000	9	0.601	3	452.782	0.000	0	255	
95	0	456.294	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	456.878	0.150	1	255	
96	0	460.222	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.526	9	461.023	0.150	1	255	
97	0	464.414	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.601	3	465.231	0.000	0	255	
98	1	472.992	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.551	3	473.599	0.000	0	255	
99	1	478.036	1	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	478.892	0.150	1	255	
100	0	481.874	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	484.614	0.150	1	255	
101	0	487.473	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	3	488.268	0.170	1	255	
102	0	491.576	0	30	1	0.250	2	9	0.0	0.0	2	45.0	30.000	9	0.526	3	492.602	0.000	0	255	
103	0	495.651	1	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	3	496.931	0.170	1	255	
104	0	505.041	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.601	3	506.169	0.000	0	255	
105	1	511.254	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	512.534	0.150	1	255	
106	0	517.134	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	518.164	0.150	1	255	
107	0	521.310	1	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	3	524.587	0.170	1	255	
108	0	528.376	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.551	9	529.211	0.150	1	255	
109	0	531.516	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.601	3	533.090	0.000	0	255	
110	1	539.184	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.526	9	539.979	0.150	1	255	
111	0	542.978	0	30	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	3	543.965	0.000	0	255	
112	0	547.408	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.601	3	548.213	0.170	1	255	
113	0	555.209	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	555.815	0.150	1	255	
114	0	561.710	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	3	562.987	0.170	1	255	
115	0	566.363	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.526	9	566.830	0.150	1	255	
116	0	569.648	0	30	1	0.250	2	3	0.0	0.0	2	45.0	30.000	3	0.551	3	570.395	0.170	1	255	
117	0	573.485	1	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.601	3	574.400	0.170	1	255	
118	0	577.966	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	579.844	0.150	1	255	
119	0	582.274	0	30	1	0.250	2	3	0.0	0.0	9	45.0	30.000	3	0.526	9	583.176	0.000	0	255	
120	0	585.991	1	30	1	0.250	2	3	0.0	0.0	1	45.0	30.000	3	0.501	3	586.805	0.170	1	255	
121	0	590.039	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	9	592.698	0.000	0	255	
122	1	597.410	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	9	598.204	0.000	0	255	
123	1	606.274	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.551	9	607.122	0.000	0	255	
124	1	612.882	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.526	3	613.880	0.170	1	255	
125	0	617.488	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.601	3	618.967	0.000	0	255	
126	1	628.678	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.551	9	629.580	0.150	1	255	
127	0	632.888	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.526	9	633.499	0.150	1	255	
128	0	636.146	0	30	1	0.250	2	9	0.0	0.0	1	45.0	30.000	9	0.576	3	636.841	0.000	0	255	
129	0	639.774	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.601	3	640.474	0.170	1	255	
130	0	644.140	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	645.053	0.170	1	255	
131	0	652.017	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	652.723	0.150	1	255	
132	0	655.844	0	30	1	0.250	2	9	0.0	0.0	4	45.0	30.000	9	0.526	3	656.615	0.000	0	255	
133	0	659.644	0	30	1	0.250	2	9	0.0	0.0	1	45.0	30.000	9	0.576	3	660.475	0.000	0	255	
134	0	663.664	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.551	9	664.289	0.150	1	255	
