Trial,CorrectionTrial,StartTime,CenterReward,CenterSpoutRotation,nStimReps,Duration,Modality,LED Location,LED_trial_V,LED_bgnd_V,Speaker Location,Speaker_trial_V,Speaker_bgnd_V,TargetSpout,HoldTime,Response,RespTime,ValveTime,Correct,SessionDate,SessionID,StartDateTime,StimulusTotalDuration,response_angle_world,speaker_angle_world,speaker_angle_platform,response_angle_platform,not_probe
17,0,153.649,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.701,1.0,156.548,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:01:52.649,0.25,-90,0,-90,-180,1
18,0,160.247,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.601,1.0,163.297,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:01:59.247,0.25,-90,-180,90,-180,1
20,0,173.643,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.7509999999999999,1.0,176.69099999999997,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:02:12.643,0.25,-90,-180,90,-180,1
22,0,186.75799999999998,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,187.274,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:02:25.758,0.25,-90,0,-90,-180,1
23,0,190.889,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,0.0,191.50400000000002,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:02:29.889,0.25,90,-180,90,0,1
24,0,194.8,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.7509999999999999,1.0,196.935,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:02:33.800,0.25,-90,-180,90,-180,1
28,0,225.203,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,0.0,226.327,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:03:04.203,0.25,90,0,-90,0,1
30,0,236.665,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,0.0,239.207,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:03:15.665,0.25,90,-180,90,0,1
31,0,241.52,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.601,0.0,243.149,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:03:20.520,0.25,90,-180,90,0,1
32,0,246.49599999999998,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.601,0.0,247.282,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:03:25.496,0.25,90,-180,90,0,1
33,0,250.74099999999999,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.701,1.0,251.65400000000002,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:03:29.741,0.25,-90,0,-90,-180,1
34,0,255.388,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.6509999999999999,0.0,256.013,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:03:34.388,0.25,90,-180,90,0,1
35,0,259.58299999999997,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,1.0,262.58299999999997,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:03:38.583,0.25,-90,-180,90,-180,1
37,0,272.32099999999997,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.7509999999999999,0.0,273.344,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:03:51.321,0.25,90,-180,90,0,1
38,0,277.922,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,0.0,278.534,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:03:56.922,0.25,90,-180,90,0,1
39,0,282.425,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.7509999999999999,0.0,283.695,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:04:01.425,0.25,90,0,-90,0,1
42,0,307.427,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.601,0.0,309.061,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:04:26.427,0.25,90,-180,90,0,1
43,0,317.302,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.701,1.0,317.953,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:04:36.302,0.25,-90,0,-90,-180,1
44,0,321.36400000000003,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,322.245,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:04:40.364,0.25,-90,0,-90,-180,1
45,0,325.545,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.7509999999999999,1.0,326.714,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:04:44.545,0.25,-90,0,-90,-180,1
46,0,331.714,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,0.0,332.152,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:04:50.714,0.25,90,-180,90,0,1
47,0,335.73699999999997,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,336.38800000000003,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:04:54.737,0.25,-90,0,-90,-180,1
48,0,340.26199999999994,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.701,1.0,340.658,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:04:59.262,0.25,-90,0,-90,-180,1
49,0,344.87300000000005,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,0.0,347.18199999999996,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:05:03.873,0.25,90,0,-90,0,1
51,0,360.019,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,360.61800000000005,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:05:19.019,0.25,-90,0,-90,-180,1
52,0,363.579,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,1.0,365.921,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:05:22.579,0.25,-90,-180,90,-180,1
55,0,386.38699999999994,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,1.0,389.151,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:05:45.387,0.25,-90,0,-90,-180,1
56,0,392.69300000000004,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,0.0,393.17900000000003,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:05:51.693,0.25,90,-180,90,0,1
57,0,397.358,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.7509999999999999,1.0,398.43800000000005,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:05:56.358,0.25,-90,-180,90,-180,1
59,0,419.814,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,1.0,420.774,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:06:18.814,0.25,-90,-180,90,-180,1
61,0,436.13300000000004,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.7509999999999999,0.0,437.157,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:06:35.133,0.25,90,-180,90,0,1
62,0,440.773,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,1.0,443.522,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:06:39.773,0.25,-90,-180,90,-180,1
65,0,468.55199999999996,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,469.101,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:07:07.552,0.25,-90,0,-90,-180,1
66,0,472.369,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.601,1.0,475.459,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:07:11.369,0.25,-90,-180,90,-180,1
68,0,483.94800000000004,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,0.0,484.965,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:07:22.948,0.25,90,-180,90,0,1
69,0,489.32599999999996,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,1.0,490.24300000000005,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:07:28.326,0.25,-90,0,-90,-180,1
70,0,493.714,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,494.19800000000004,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:07:32.714,0.25,-90,0,-90,-180,1
71,0,497.11699999999996,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.7509999999999999,0.0,500.931,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:07:36.117,0.25,90,-180,90,0,1
72,0,504.903,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.8009999999999999,1.0,508.285,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:07:43.903,0.25,-90,0,-90,-180,1
73,0,512.67,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.7509999999999999,1.0,513.711,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:07:51.670,0.25,-90,0,-90,-180,1
74,0,516.781,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,517.1619999999999,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:07:55.781,0.25,-90,0,-90,-180,1
75,0,520.2130000000001,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,1.0,520.828,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:07:59.213,0.25,-90,0,-90,-180,1
76,0,524.339,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,0.0,526.196,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:08:03.339,0.25,90,-180,90,0,1
77,0,535.5,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.701,1.0,536.2090000000001,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:08:14.500,0.25,-90,0,-90,-180,1
78,0,540.0740000000001,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.701,1.0,540.752,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:08:19.074,0.25,-90,0,-90,-180,1
79,0,544.518,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.7509999999999999,0.0,547.129,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:08:23.518,0.25,90,-180,90,0,1
80,0,548.976,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.6509999999999999,1.0,552.874,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:08:27.976,0.25,-90,-180,90,-180,1
82,0,572.095,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,1.0,576.22,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:08:51.095,0.25,-90,0,-90,-180,1
83,0,580.4069999999999,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,0.0,582.544,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:08:59.407,0.25,90,-180,90,0,1
84,0,586.549,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,0.0,587.365,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:09:05.549,0.25,90,-180,90,0,1
85,0,590.615,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,1.0,591.198,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:09:09.615,0.25,-90,0,-90,-180,1
86,0,592.624,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,593.382,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:09:11.624,0.25,-90,0,-90,-180,1
87,0,597.722,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.7509999999999999,0.0,600.119,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:09:16.722,0.25,90,0,-90,0,1
89,0,629.156,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,1.0,632.487,0.0,0,2019-06-21 15:59:19.000,5,2019-06-21 16:09:48.156,0.25,-90,-180,90,-180,1
91,0,665.191,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,0.0,666.074,0.15,1,2019-06-21 15:59:19.000,5,2019-06-21 16:10:24.191,0.25,90,-180,90,0,1
1,0,29.875999999999998,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,0.0,34.483000000000004,0.0,0,2019-06-24 10:17:23.000,1,2019-06-24 10:17:52.876,0.25,90,0,-90,0,1
3,0,44.549,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.7509999999999999,0.0,45.641999999999996,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:18:07.549,0.25,90,-180,90,0,1
4,0,49.567,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.701,1.0,50.22,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:18:12.567,0.25,-90,0,-90,-180,1
5,0,54.04,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.601,0.0,57.052,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:18:17.040,0.25,90,-180,90,0,1
6,0,60.446000000000005,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.8009999999999999,1.0,63.213,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:18:23.446,0.25,-90,0,-90,-180,1
7,0,66.313,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.601,0.0,67.819,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:18:29.313,0.25,90,-180,90,0,1
8,0,69.72399999999999,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,71.877,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:18:32.724,0.25,-90,0,-90,-180,1
9,0,75.464,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.8009999999999999,1.0,76.542,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:18:38.464,0.25,-90,0,-90,-180,1
10,0,79.446,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.7509999999999999,1.0,82.67200000000001,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:18:42.446,0.25,-90,0,-90,-180,1
11,0,86.036,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,0.0,86.935,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:18:49.036,0.25,90,-180,90,0,1
12,0,89.556,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,0.0,90.575,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:18:52.556,0.25,90,-180,90,0,1
13,0,94.42,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,1.0,96.389,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:18:57.420,0.25,-90,0,-90,-180,1
14,0,99.522,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.6509999999999999,0.0,99.895,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:19:02.522,0.25,90,-180,90,0,1
15,0,103.279,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.7509999999999999,1.0,103.869,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:19:06.279,0.25,-90,0,-90,-180,1
16,0,106.73299999999999,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,1.0,108.605,0.0,0,2019-06-24 10:17:23.000,1,2019-06-24 10:19:09.733,0.25,-90,-180,90,-180,1
18,0,117.074,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.701,1.0,117.516,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:19:20.074,0.25,-90,0,-90,-180,1
19,0,121.741,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,1.0,123.21,0.0,0,2019-06-24 10:17:23.000,1,2019-06-24 10:19:24.741,0.25,-90,-180,90,-180,1
21,0,132.939,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.601,0.0,134.11700000000002,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:19:35.939,0.25,90,-180,90,0,1
22,0,142.921,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.7509999999999999,0.0,143.559,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:19:45.921,0.25,90,-180,90,0,1
23,0,148.655,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,149.381,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:19:51.655,0.25,-90,0,-90,-180,1
24,0,155.446,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,1.0,158.308,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:19:58.446,0.25,-90,0,-90,-180,1
25,0,164.755,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,0.0,165.308,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:20:07.755,0.25,90,-180,90,0,1
26,0,172.425,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.7509999999999999,1.0,172.93400000000003,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:20:15.425,0.25,-90,0,-90,-180,1
27,0,177.139,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.8009999999999999,1.0,177.625,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:20:20.139,0.25,-90,0,-90,-180,1
28,0,183.892,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.6509999999999999,1.0,186.15200000000002,0.0,0,2019-06-24 10:17:23.000,1,2019-06-24 10:20:26.892,0.25,-90,-180,90,-180,1
31,0,204.56400000000002,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.701,1.0,207.298,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:20:47.564,0.25,-90,0,-90,-180,1
32,0,211.695,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,1.0,215.192,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:20:54.695,0.25,-90,0,-90,-180,1
33,0,220.25400000000002,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.8009999999999999,1.0,223.071,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:21:03.254,0.25,-90,0,-90,-180,1
34,0,227.17,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.7509999999999999,1.0,228.89700000000002,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:21:10.170,0.25,-90,0,-90,-180,1
35,0,232.768,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.6509999999999999,0.0,233.07,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:21:15.768,0.25,90,-180,90,0,1
36,0,238.142,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.6509999999999999,1.0,240.882,0.0,0,2019-06-24 10:17:23.000,1,2019-06-24 10:21:21.142,0.25,-90,-180,90,-180,1
38,0,256.34,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.7509999999999999,1.0,257.89599999999996,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:21:39.340,0.25,-90,0,-90,-180,1
39,0,261.543,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,1.0,264.889,0.0,0,2019-06-24 10:17:23.000,1,2019-06-24 10:21:44.543,0.25,-90,-180,90,-180,1
42,0,287.36400000000003,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,0.0,288.204,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:22:10.364,0.25,90,-180,90,0,1
43,0,291.80400000000003,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,1.0,292.41,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:22:14.804,0.25,-90,0,-90,-180,1
44,0,296.21,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.6509999999999999,1.0,296.461,0.0,0,2019-06-24 10:17:23.000,1,2019-06-24 10:22:19.210,0.25,-90,-180,90,-180,1
47,0,314.722,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,1.0,318.332,0.0,0,2019-06-24 10:17:23.000,1,2019-06-24 10:22:37.722,0.25,-90,-180,90,-180,1
49,0,328.091,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,0.0,340.099,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:22:51.091,0.25,90,-180,90,0,1
50,0,344.16900000000004,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.7509999999999999,0.0,345.215,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:23:07.169,0.25,90,-180,90,0,1
51,0,348.67199999999997,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,1.0,349.668,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:23:11.672,0.25,-90,0,-90,-180,1
52,0,352.48,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.601,0.0,353.032,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:23:15.480,0.25,90,-180,90,0,1
53,0,381.856,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,0.0,382.94800000000004,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:23:44.856,0.25,90,-180,90,0,1
54,0,389.76,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.6509999999999999,0.0,391.347,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:23:52.760,0.25,90,-180,90,0,1
55,0,396.42800000000005,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.7509999999999999,1.0,396.921,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:23:59.428,0.25,-90,0,-90,-180,1
56,0,400.716,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.701,1.0,403.032,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:24:03.716,0.25,-90,0,-90,-180,1
57,0,406.504,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.6509999999999999,0.0,406.773,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:24:09.504,0.25,90,-180,90,0,1
58,0,409.026,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,1.0,409.941,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:24:12.026,0.25,-90,0,-90,-180,1
59,0,413.843,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.701,1.0,416.55199999999996,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:24:16.843,0.25,-90,0,-90,-180,1
60,0,431.945,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.8009999999999999,0.0,432.601,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:24:34.945,0.25,90,-180,90,0,1
61,0,436.564,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.7509999999999999,0.0,438.224,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:24:39.564,0.25,90,-180,90,0,1
62,0,450.18300000000005,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.8009999999999999,1.0,451.205,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:24:53.183,0.25,-90,0,-90,-180,1
63,0,454.283,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,456.926,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:24:57.283,0.25,-90,0,-90,-180,1
64,0,463.92400000000004,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.7509999999999999,1.0,466.889,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:25:06.924,0.25,-90,0,-90,-180,1
65,0,470.408,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,1.0,473.208,0.0,0,2019-06-24 10:17:23.000,1,2019-06-24 10:25:13.408,0.25,-90,-180,90,-180,1
67,0,480.204,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.601,0.0,481.657,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:25:23.204,0.25,90,-180,90,0,1
68,0,484.464,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.7509999999999999,1.0,487.86400000000003,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:25:27.464,0.25,-90,0,-90,-180,1
69,0,491.634,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,0.0,492.397,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:25:34.634,0.25,90,-180,90,0,1
70,0,494.44800000000004,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.601,0.0,495.81,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:25:37.448,0.25,90,-180,90,0,1
71,0,503.849,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.8009999999999999,1.0,505.42,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:25:46.849,0.25,-90,0,-90,-180,1
72,0,509.126,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,509.454,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:25:52.126,0.25,-90,0,-90,-180,1
73,0,512.489,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.7509999999999999,1.0,515.058,0.0,0,2019-06-24 10:17:23.000,1,2019-06-24 10:25:55.489,0.25,-90,-180,90,-180,1
75,0,526.0269999999999,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.8009999999999999,1.0,529.202,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:26:09.027,0.25,-90,0,-90,-180,1
76,0,532.688,0,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.601,1.0,533.096,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:26:15.688,0.25,-90,0,-90,-180,1
77,0,535.956,1,90,1,0.25,2,90,0.0,0.0,6,45.0,20.0,9,0.6509999999999999,1.0,536.5840000000001,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:26:18.956,0.25,-90,0,-90,-180,1
78,0,538.297,0,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,1.0,540.61,0.0,0,2019-06-24 10:17:23.000,1,2019-06-24 10:26:21.297,0.25,-90,-180,90,-180,1
80,0,636.802,1,90,1,0.25,2,30,0.0,0.0,12,45.0,20.0,3,0.701,0.0,640.6030000000001,0.15,1,2019-06-24 10:17:23.000,1,2019-06-24 10:27:59.802,0.25,90,-180,90,0,1
