Trial,CorrectionTrial,StartTime,CenterReward,CenterSpoutRotation,nStimReps,Duration,Modality,LED Location,LED_trial_V,LED_bgnd_V,Speaker Location,Speaker_trial_V,Speaker_bgnd_V,TargetSpout,HoldTime,Response,RespTime,ValveTime,Correct,SessionDate,SessionID,StartDateTime,StimulusTotalDuration,response_angle_world,speaker_angle_world,speaker_angle_platform,response_angle_platform,not_probe
1,0,32.848,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.551,0.0,34.257,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:13:59.848,0.25,90,-180,-180,90,1
2,0,45.93899999999999,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,1.0,47.464,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:14:12.939,0.25,-90,0,0,-90,1
3,0,64.475,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,1.0,66.002,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:14:31.475,0.25,-90,0,0,-90,1
4,0,83.68799999999999,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,0.0,85.771,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:14:50.688,0.25,90,-180,-180,90,1
5,0,100.868,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.701,0.0,102.755,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:15:07.868,0.25,90,-180,-180,90,1
6,0,119.553,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,1.0,121.898,0.0,0,2019-02-12 09:13:27.000,15,2019-02-12 09:15:26.553,0.25,-90,-180,-180,-90,1
9,0,152.709,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,1.0,154.028,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:15:59.709,0.25,-90,0,0,-90,1
10,0,170.94799999999998,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,172.09599999999998,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:16:17.948,0.25,-90,0,0,-90,1
11,0,188.785,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,1.0,190.435,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:16:35.785,0.25,-90,0,0,-90,1
12,0,207.43900000000002,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.551,1.0,208.743,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:16:54.439,0.25,-90,0,0,-90,1
13,0,224.582,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.626,1.0,225.998,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:17:11.582,0.25,-90,0,0,-90,1
14,0,267.153,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.701,1.0,268.54,0.0,0,2019-02-12 09:13:27.000,15,2019-02-12 09:17:54.153,0.25,-90,-180,-180,-90,1
16,0,278.95799999999997,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.701,0.0,280.374,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:18:05.958,0.25,90,-180,-180,90,1
17,0,296.462,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.551,1.0,297.654,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:18:23.462,0.25,-90,0,0,-90,1
18,0,318.645,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,1.0,320.447,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:18:45.645,0.25,-90,0,0,-90,1
19,0,342.337,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,1.0,343.914,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:19:09.337,0.25,-90,0,0,-90,1
20,0,360.36699999999996,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,0.0,362.524,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:19:27.367,0.25,90,-180,-180,90,1
21,0,369.10900000000004,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,0.0,370.727,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:19:36.109,0.25,90,-180,-180,90,1
22,0,377.259,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.701,0.0,378.91,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:19:44.259,0.25,90,-180,-180,90,1
23,0,396.57099999999997,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.47600000000000003,1.0,397.788,0.0,0,2019-02-12 09:13:27.000,15,2019-02-12 09:20:03.571,0.25,-90,-180,-180,-90,1
25,0,408.042,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.551,0.0,409.366,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:20:15.042,0.25,90,-180,-180,90,1
26,0,427.793,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,1.0,429.228,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:20:34.793,0.25,-90,0,0,-90,1
27,0,443.94300000000004,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.551,1.0,445.76300000000003,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:20:50.943,0.25,-90,0,0,-90,1
28,0,460.224,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,461.714,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:21:07.224,0.25,-90,0,0,-90,1
29,0,484.44800000000004,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,1.0,486.19699999999995,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:21:31.448,0.25,-90,0,0,-90,1
30,0,509.29,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,0.0,510.779,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:21:56.290,0.25,90,-180,-180,90,1
31,0,517.929,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,0.0,519.682,0.0,0,2019-02-12 09:13:27.000,15,2019-02-12 09:22:04.929,0.25,90,0,0,90,1
33,0,560.25,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,1.0,562.2719999999999,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:22:47.250,0.25,-90,0,0,-90,1
34,0,586.1519999999999,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.701,0.0,587.759,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:23:13.152,0.25,90,-180,-180,90,1
35,0,603.565,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.551,1.0,605.674,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:23:30.565,0.25,-90,0,0,-90,1
36,0,617.068,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,1.0,618.47,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:23:44.068,0.25,-90,0,0,-90,1
37,0,634.232,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.551,0.0,636.3,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:24:01.232,0.25,90,-180,-180,90,1
38,0,642.905,1,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,0.0,647.5509999999999,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:24:09.905,0.25,90,-180,-180,90,1
39,0,666.4169999999999,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.701,1.0,667.951,0.0,0,2019-02-12 09:13:27.000,15,2019-02-12 09:24:33.417,0.25,-90,-180,-180,-90,1
44,0,723.95,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.47600000000000003,0.0,725.893,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:25:30.950,0.25,90,-180,-180,90,1
45,0,741.448,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,742.8689999999999,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:25:48.448,0.25,-90,0,0,-90,1
46,0,756.71,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.551,0.0,759.04,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:26:03.710,0.25,90,-180,-180,90,1
47,0,770.6110000000001,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,0.0,772.171,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:26:17.611,0.25,90,-180,-180,90,1
48,0,784.722,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,785.9860000000001,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:26:31.722,0.25,-90,0,0,-90,1
49,0,802.2660000000001,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.47600000000000003,0.0,804.71,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:26:49.266,0.25,90,-180,-180,90,1
50,0,811.6560000000001,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.401,0.0,813.278,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:26:58.656,0.25,90,-180,-180,90,1
51,0,820.201,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.551,1.0,822.789,0.2,1,2019-02-12 09:13:27.000,15,2019-02-12 09:27:07.201,0.25,-90,0,0,-90,1
52,0,838.462,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,0.0,840.706,0.1,1,2019-02-12 09:13:27.000,15,2019-02-12 09:27:25.462,0.25,90,-180,-180,90,1
1,0,22.141,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.551,1.0,23.901999999999997,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:32:12.141,0.25,-90,-180,-180,-90,1
3,0,38.196,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.401,0.0,40.041,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:32:28.196,0.25,90,-180,-180,90,1
4,0,46.516999999999996,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.626,1.0,48.503,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:32:36.517,0.25,-90,0,0,-90,1
5,0,64.778,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,66.125,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:32:54.778,0.25,-90,0,0,-90,1
6,0,82.265,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,1.0,83.86,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:33:12.265,0.25,-90,-180,-180,-90,1
8,0,99.837,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.47600000000000003,0.0,101.37,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:33:29.837,0.25,90,-180,-180,90,1
9,0,108.49600000000001,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.551,0.0,109.875,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:33:38.496,0.25,90,-180,-180,90,1
10,0,123.50200000000001,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,125.682,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:33:53.502,0.25,-90,0,0,-90,1
11,0,142.011,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,1.0,143.737,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:34:12.011,0.25,-90,-180,-180,-90,1
13,0,156.088,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.401,0.0,157.57,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:34:26.088,0.25,90,-180,-180,90,1
14,0,172.543,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,1.0,173.857,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:34:42.543,0.25,-90,0,0,-90,1
15,0,188.22299999999998,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,189.58599999999998,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:34:58.223,0.25,-90,0,0,-90,1
16,0,205.46400000000003,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.47600000000000003,1.0,207.22299999999998,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:35:15.464,0.25,-90,-180,-180,-90,1
18,0,218.43400000000003,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,0.0,219.74900000000002,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:35:28.434,0.25,90,-180,-180,90,1
19,0,232.857,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,235.19099999999997,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:35:42.857,0.25,-90,0,0,-90,1
20,0,251.697,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,1.0,253.023,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:36:01.697,0.25,-90,0,0,-90,1
21,0,267.91200000000003,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,1.0,269.52299999999997,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:36:17.912,0.25,-90,0,0,-90,1
22,0,286.642,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.701,1.0,288.808,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:36:36.642,0.25,-90,-180,-180,-90,1
24,0,320.677,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.626,1.0,322.362,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:37:10.677,0.25,-90,0,0,-90,1
25,0,338.45599999999996,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,1.0,340.551,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:37:28.456,0.25,-90,0,0,-90,1
26,0,358.365,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.626,1.0,359.92900000000003,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:37:48.365,0.25,-90,0,0,-90,1
27,0,376.788,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,0.0,379.92900000000003,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:38:06.788,0.25,90,0,0,90,1
29,0,405.642,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.701,0.0,407.707,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:38:35.642,0.25,90,-180,-180,90,1
30,0,419.39099999999996,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.551,0.0,421.58,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:38:49.391,0.25,90,0,0,90,1
32,0,448.559,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.401,0.0,451.01599999999996,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:39:18.559,0.25,90,-180,-180,90,1
33,0,457.288,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,0.0,458.827,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:39:27.288,0.25,90,-180,-180,90,1
34,0,466.11199999999997,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,0.0,467.914,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:39:36.112,0.25,90,0,0,90,1
36,0,503.67800000000005,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,1.0,505.816,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:40:13.678,0.25,-90,0,0,-90,1
37,0,522.617,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,0.0,525.506,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:40:32.617,0.25,90,-180,-180,90,1
38,0,532.367,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.551,0.0,533.953,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:40:42.367,0.25,90,0,0,90,1
40,0,565.077,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.701,0.0,567.436,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:41:15.077,0.25,90,-180,-180,90,1
41,0,573.648,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.47600000000000003,0.0,575.577,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:41:23.648,0.25,90,-180,-180,90,1
42,0,596.951,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,598.607,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:41:46.951,0.25,-90,0,0,-90,1
43,0,617.018,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.401,0.0,619.581,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:42:07.018,0.25,90,-180,-180,90,1
44,0,625.741,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.551,1.0,627.952,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:42:15.741,0.25,-90,0,0,-90,1
45,0,645.784,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.626,1.0,647.453,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:42:35.784,0.25,-90,0,0,-90,1
46,0,664.711,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.551,0.0,667.41,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:42:54.711,0.25,90,-180,-180,90,1
47,0,674.403,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.47600000000000003,0.0,676.2289999999999,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:43:04.403,0.25,90,-180,-180,90,1
48,0,690.9580000000001,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,693.301,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:43:20.958,0.25,-90,0,0,-90,1
49,0,712.4019999999999,1,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.401,1.0,726.317,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:43:42.402,0.25,-90,-180,-180,-90,1
51,0,737.682,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,0.0,739.6560000000001,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:44:07.682,0.25,90,0,0,90,1
53,0,767.92,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.47600000000000003,0.0,770.579,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:44:37.920,0.25,90,-180,-180,90,1
54,0,777.01,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,0.0,778.7669999999999,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:44:47.010,0.25,90,-180,-180,90,1
55,0,804.742,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.401,1.0,806.539,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:45:14.742,0.25,-90,-180,-180,-90,1
57,0,817.904,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.626,1.0,820.706,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:45:27.904,0.25,-90,0,0,-90,1
58,0,836.7239999999999,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.47600000000000003,0.0,839.623,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:45:46.724,0.25,90,-180,-180,90,1
59,0,845.738,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.401,0.0,847.692,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:45:55.738,0.25,90,-180,-180,90,1
60,0,862.341,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,865.5310000000001,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:46:12.341,0.25,-90,0,0,-90,1
61,0,880.8919999999999,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.626,0.0,883.502,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:46:30.892,0.25,90,-180,-180,90,1
62,0,889.54,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.551,0.0,891.362,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:46:39.540,0.25,90,-180,-180,90,1
63,0,905.675,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.701,0.0,907.415,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:46:55.675,0.25,90,-180,-180,90,1
64,0,922.903,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,1.0,924.913,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:47:12.903,0.25,-90,0,0,-90,1
65,0,939.3389999999999,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,1.0,941.41,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:47:29.339,0.25,-90,0,0,-90,1
66,0,955.914,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,1.0,957.945,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:47:45.914,0.25,-90,0,0,-90,1
67,0,977.1419999999999,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.47600000000000003,0.0,979.823,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:48:07.142,0.25,90,-180,-180,90,1
68,0,986.427,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.551,0.0,988.314,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:48:16.427,0.25,90,0,0,90,1
70,0,1018.023,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,1019.61,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:48:48.023,0.25,-90,0,0,-90,1
71,0,1035.673,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.551,0.0,1038.0330000000001,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:49:05.673,0.25,90,-180,-180,90,1
72,0,1044.787,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,0.0,1046.933,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:49:14.787,0.25,90,0,0,90,1
74,0,1080.9080000000001,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,1.0,1082.947,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:49:50.908,0.25,-90,0,0,-90,1
75,0,1099.253,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,1100.864,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:50:09.253,0.25,-90,0,0,-90,1
76,0,1116.1789999999999,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.401,0.0,1118.65,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:50:26.179,0.25,90,-180,-180,90,1
77,0,1126.276,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.551,1.0,1128.745,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:50:36.276,0.25,-90,0,0,-90,1
78,0,1145.105,0,0,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.701,0.0,1147.73,0.1,1,2019-02-12 14:31:50.000,27,2019-02-12 14:50:55.105,0.25,90,-180,-180,90,1
79,0,1155.3010000000002,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.626,0.0,1156.943,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:51:05.301,0.25,90,0,0,90,1
81,0,1202.268,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,1203.9669999999999,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:51:52.268,0.25,-90,0,0,-90,1
82,0,1224.512,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.551,1.0,1225.989,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:52:14.512,0.25,-90,0,0,-90,1
83,0,1241.5330000000001,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,0.0,1244.132,0.0,0,2019-02-12 14:31:50.000,27,2019-02-12 14:52:31.533,0.25,90,0,0,90,1
85,0,1288.935,0,0,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,1.0,1290.5710000000001,0.2,1,2019-02-12 14:31:50.000,27,2019-02-12 14:53:18.935,0.25,-90,0,0,-90,1
1,0,74.666,0,30,1,0.3,2,3,0.0,1.0,11,40.0,30.0,3,0.768,1.0,76.469,0.0,0,2019-02-13 10:04:37.000,8,2019-02-13 10:05:51.666,0.3,-90,-150,-180,-120,1
1,0,16.284000000000002,0,30,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,1.0,18.680999999999997,0.2,1,2019-02-13 10:07:17.000,34,2019-02-13 10:07:33.284,0.25,-90,0,-30,-120,0
2,0,62.949,0,30,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,1.0,64.473,0.2,1,2019-02-13 10:07:17.000,34,2019-02-13 10:08:19.949,0.25,-90,0,-30,-120,0
3,0,83.376,0,30,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.551,1.0,84.919,0.2,1,2019-02-13 10:07:17.000,34,2019-02-13 10:08:40.376,0.25,-90,0,-30,-120,0
4,0,103.94200000000001,0,30,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.626,1.0,105.492,0.2,1,2019-02-13 10:07:17.000,34,2019-02-13 10:09:00.942,0.25,-90,0,-30,-120,0
5,0,123.936,0,30,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,125.62,0.2,1,2019-02-13 10:07:17.000,34,2019-02-13 10:09:20.936,0.25,-90,0,-30,-120,0
6,0,144.02200000000002,0,30,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.626,1.0,145.526,0.2,1,2019-02-13 10:07:17.000,34,2019-02-13 10:09:41.022,0.25,-90,0,-30,-120,0
7,0,165.21900000000002,0,30,1,0.25,2,3,0.0,1.0,12,40.0,30.0,3,0.551,0.0,167.30200000000002,0.1,1,2019-02-13 10:07:17.000,34,2019-02-13 10:10:02.219,0.25,90,-180,150,60,0
8,0,173.41,0,30,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.47600000000000003,1.0,175.4,0.1,1,2019-02-13 10:07:17.000,34,2019-02-13 10:10:10.410,0.25,-90,0,-30,-120,0
9,0,187.30700000000002,0,30,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.701,1.0,188.649,0.2,1,2019-02-13 10:07:17.000,34,2019-02-13 10:10:24.307,0.25,-90,0,-30,-120,0
10,0,206.196,0,30,1,0.25,2,9,0.0,1.0,6,40.0,30.0,9,0.401,1.0,209.03,0.2,1,2019-02-13 10:07:17.000,34,2019-02-13 10:10:43.196,0.25,-90,0,-30,-120,0
