SessionDate,Trial,CorrectionTrial,StartTime,CenterReward,CenterSpoutRotation,nStimReps,Duration,Modality,LED Location,LED_trial_V,LED_bgnd_V,Speaker Location,Speaker_trial_V,Speaker_bgnd_V,TargetSpout,HoldTime,Response,RespTime,ValveTime,Correct,SessionID,StartDateTime,StimulusTotalDuration,response_angle_world,speaker_angle_world,speaker_angle_platform,response_angle_platform,not_probe,ferret,block
2018-10-03 09:22:09,39,0,594.038,1,-90,1,0.25,2,9,0.0,1.0,9,45.0,30.0,9,0.601,1.0,595.678,0.3,1,293,2018-10-03 09:32:03.038,0.25,-90,-90,0,0,0,F1701_Pendleton,Block_J5-306
2018-10-03 09:22:09,43,0,631.7230000000002,0,-90,1,0.25,2,9,0.0,1.0,3,45.0,30.0,9,0.526,1.0,634.023,0.3,1,293,2018-10-03 09:32:40.723,0.25,-90,90,-180,0,0,F1701_Pendleton,Block_J5-306
2018-10-03 09:22:09,45,0,668.096,0,-90,1,0.25,2,3,0.0,1.0,3,45.0,30.0,3,0.376,1.0,669.9839999999998,0.0,0,293,2018-10-03 09:33:17.096,0.25,-90,90,-180,0,0,F1701_Pendleton,Block_J5-306
2018-10-03 09:22:09,46,0,682.909,0,-90,1,0.25,2,9,0.0,1.0,3,45.0,30.0,9,0.526,1.0,684.498,0.3,1,293,2018-10-03 09:33:31.909,0.25,-90,90,-180,0,0,F1701_Pendleton,Block_J5-306
2018-10-03 14:26:41,12,0,189.189,0,-150,1,0.25,2,3,0.0,1.0,7,45.0,30.0,3,0.35100000000000003,1.0,191.157,0.0,0,242,2018-10-03 14:29:50.189,0.25,-90,-30,120,60,0,F1703_Grainger,Block_J5-292
2018-10-03 14:26:41,19,0,350.226,0,-150,1,0.25,2,3,0.0,1.0,7,45.0,30.0,3,0.501,1.0,352.017,0.0,0,242,2018-10-03 14:32:31.226,0.25,-90,-30,120,60,0,F1703_Grainger,Block_J5-292
2018-10-03 14:26:41,22,0,392.432,0,-150,1,0.25,2,9,0.0,1.0,3,45.0,30.0,9,0.501,0.0,395.393,0.0,0,242,2018-10-03 14:33:13.432,0.25,90,90,-120,-120,0,F1703_Grainger,Block_J5-292
2018-10-03 14:26:41,41,0,686.347,0,-150,1,0.25,2,9,0.0,1.0,4,45.0,30.0,9,0.35100000000000003,0.0,688.132,0.0,0,242,2018-10-03 14:38:07.347,0.25,90,60,-150,-120,0,F1703_Grainger,Block_J5-292
2018-10-03 14:26:41,57,0,922.817,0,-150,1,0.25,2,3,0.0,1.0,2,45.0,30.0,3,0.401,0.0,924.133,0.18,1,242,2018-10-03 14:42:03.817,0.25,90,120,-90,-120,0,F1703_Grainger,Block_J5-292
2018-10-03 14:26:41,63,0,1021.101,0,-150,1,0.25,2,3,0.0,1.0,11,45.0,30.0,3,0.451,0.0,1022.921,0.18,1,242,2018-10-03 14:43:42.101,0.25,90,-150,0,-120,0,F1703_Grainger,Block_J5-292
2018-10-03 14:26:41,69,0,1081.189,0,-150,1,0.25,2,3,0.0,1.0,2,45.0,30.0,3,0.451,0.0,1085.3010000000004,0.18,1,242,2018-10-03 14:44:42.189,0.25,90,120,-90,-120,0,F1703_Grainger,Block_J5-292
2018-10-03 14:26:41,98,0,1417.829,0,-150,1,0.25,2,9,0.0,1.0,11,45.0,30.0,9,0.301,0.0,1419.3970000000004,0.0,0,242,2018-10-03 14:50:18.829,0.25,90,-150,0,-120,0,F1703_Grainger,Block_J5-292
2018-10-03 14:54:59,20,0,292.288,1,-150,1,0.25,2,3,0.0,1.0,2,45.0,30.0,3,0.301,0.0,295.23,0.2,1,362,2018-10-03 14:59:51.288,0.25,90,120,-90,-120,0,F1701_Pendleton,Block_J5-307
2018-10-03 14:54:59,30,0,424.138,1,-150,1,0.25,2,9,0.0,1.0,9,45.0,30.0,9,0.526,1.0,425.223,0.23,1,362,2018-10-03 15:02:03.138,0.25,-90,-90,60,60,0,F1701_Pendleton,Block_J5-307
2018-10-03 14:54:59,59,0,845.5189999999999,1,-150,1,0.25,2,9,0.0,1.0,4,45.0,30.0,9,0.301,1.0,847.159,0.23,1,362,2018-10-03 15:09:04.519,0.25,-90,60,-150,60,0,F1701_Pendleton,Block_J5-307
2018-10-04 08:49:06,41,0,686.643,0,-90,1,0.25,2,9,0.0,1.0,4,45.0,30.0,9,0.451,1.0,688.7360000000001,0.23,1,249,2018-10-04 09:00:32.643,0.25,-90,60,150,0,0,F1703_Grainger,Block_J5-293
2018-10-04 08:49:06,69,0,1080.897,0,-90,1,0.25,2,9,0.0,1.0,4,45.0,30.0,9,0.301,1.0,1083.217,0.23,1,249,2018-10-04 09:07:06.897,0.25,-90,60,150,0,0,F1703_Grainger,Block_J5-293
2018-10-04 08:49:06,97,0,1443.7479999999996,0,-90,1,0.25,2,3,0.0,1.0,11,45.0,30.0,3,0.451,1.0,1449.402,0.0,0,249,2018-10-04 09:13:09.748,0.25,-90,-150,-60,0,0,F1703_Grainger,Block_J5-293
2018-10-04 09:19:33,37,0,556.099,0,-90,1,0.25,2,3,0.0,1.0,7,45.0,30.0,3,0.376,0.0,557.521,0.2,1,285,2018-10-04 09:28:49.099,0.25,90,-30,60,-180,0,F1701_Pendleton,Block_J5-308
