vert_offset_X0,horiz_offset_X0,amplitude_X0,coldness_X0,Run,vert_offset_Xfit,horiz_offset_Xfit,amplitude_Xfit,coldness_Xfit,NegLogLik,Fold
0.654392596955191,-46.0653070584446,0.266946240550124,0.40411523632672,1,0.500000051096359,-1.1263763259988,0.0839392860772173,0.991154051833069,995.646726715867,1
0.891688205541043,34.2225940702965,0.329085395871575,0.475963948856954,2,0.500000037482516,-1.13215345085327,0.307937495306939,0.270168668041274,995.646720163942,1
0.899122289105412,163.036181192035,0.212122046234918,0.271312076934625,3,0.500000000553586,163.00510888128,1.5193094061256e-09,0.228720881870326,998.131940046313,1
0.674131888803256,-72.8278875403766,0.339967850267487,0.261939097610064,4,0.500000004742767,-1.16696757537044,0.155856194724757,0.533789560049348,995.646719140877,1
0.519761920755231,16.5377691259321,0.413606055115368,0.449497236813493,5,0.500000035454782,-1.13069835106041,0.291277366157459,0.285618432048741,995.646720196384,1
0.918091610096052,169.554808721427,0.0450746403831774,0.110783540477574,6,0.500051357123888,150.231112658975,0.00015466106401462,0.000198425786974082,998.131943227253,1
0.853587455746759,174.649226010942,0.130449843454729,1.97853591416364,7,0.50000000616663,174.476749222667,1.63416304462176e-08,0.410539297116741,998.131940806317,1
0.902126311922315,1.997760331878,0.385813460426226,0.0547579119262582,8,0.500000024038326,-1.04867079243125,0.197485569050729,0.421267990633277,995.64672722192,1
0.797460486025779,160.799287546164,0.152562702985914,0.834913254639047,9,0.500000007280029,160.709987712141,2.02423591197275e-08,0.34775326075739,998.131940806319,1
0.537853298919792,-134.043118807898,0.188734605351823,0.234943031856759,10,0.500000039555505,-1.13240454509131,0.324982162448813,0.255999576369164,995.646720158699,1
0.958243371625464,-15.4117884362428,0.401273781335815,0.652996303740849,11,0.50000000921367,-1.10881390685282,0.302768850489988,0.27477775705685,995.6467198735,1
0.764433569327685,-17.7032208873777,0.293197329885788,1.79230597233127,12,0.500000053444143,-1.16644191768383,0.439068865249736,0.189479280161217,995.646720324543,1
0.750925989188888,-164.99506282465,0.439675990032937,0.775534439284546,13,0.500000004235213,-164.933598269116,1.1654166202797e-08,0.597760141553329,998.131940806318,1
0.8983091907644,142.757220334528,0.350295644961876,0.303772646246318,14,0.500000009235141,142.73755906885,3.02177825331606e-08,0.274114015480132,998.131940806412,1
0.796954636213174,-162.125193921111,0.274239927212305,0.0669020345992155,15,0.500006849229421,-156.421496129491,1.99068506559526e-05,0.000236627405257722,998.131940518241,1
0.983016780255484,-54.9116154902995,0.339119865158501,0.794726651862079,16,0.500000004654281,-1.05907986195327,0.152945492702052,0.543943048433141,995.646724565719,1
0.826997125939726,133.457234097411,0.188113455010768,2.8237018374225,17,0.50000789272531,132.001753093277,3.0678389104699e-05,0.00032140201490184,998.131940810343,1
0.811598073580357,179.960049379079,0.438434801442125,2.37216099388068,18,0.500000008571612,179.273018232009,2.2649082985369e-08,1.47676205955372,998.131944006303,1
0.896402720103983,-64.2022279446792,0.0532062092186446,0.084057911968997,19,0.500000001372279,-1.06623100215003,0.0450942964547906,1.8448585943471,995.64672366124,1
0.719319582143576,-106.340294278933,0.415419447753603,2.01541360555182,20,0.500000002901356,-106.62494885445,2.87237279076454e-08,0.872564600970343,998.131940806288,1
0.955228634214796,-107.597230301411,0.443483836518216,0.941070601751145,1,0.500000023060694,-107.57853206881,2.86387296070105e-08,0.884976633188474,998.131944006329,2
0.597873298461149,-142.1088335062,0.0220928722489452,1.03326773569557,2,0.500015311180949,-152.10339475304,1.86946993840955e-05,0.000261059424895133,998.131940791166,2
0.832287839205098,-137.278241022899,0.200811787950572,0.433655635744675,3,0.500000068280607,-137.284157272896,7.80725290522134e-08,0.298886547954623,998.131944006309,2
0.940480492364412,-145.985560963706,0.0888465039191927,0.339601523088438,4,0.500000015499007,-146.001655167873,1.82229653148671e-08,0.263347789905371,998.13194080632,2
0.775488657353454,3.94522631049477,0.216297739292212,0.674919231108112,5,0.500000003481013,48.7206440893581,0.102450603240469,1.17254067177204,992.964885611321,2
0.860920744654645,-37.4739782708256,0.445341826233602,0.0720718661336444,6,0.500000010498756,48.7206928492836,0.309003155254132,0.388757638913998,992.964885611312,2
0.964576417975636,-46.4019219237659,0.283686996635548,2.46471625569946,7,0.500000002150287,-46.1853552046993,2.85910474192698e-08,1.89818087918137,998.131940806318,2
0.509100985314588,-17.7983551295523,0.328540165022098,0.08838019521001,8,0.500000003903873,48.7206348465841,0.11489519511383,1.04553981029216,992.964885611325,2
0.7245984359365,3.90773092564555,0.403104671551719,0.331260975327983,9,0.500000003416671,48.7200567291705,0.100556381522177,1.19462863946924,992.964885611898,2
0.624130313236502,-64.4192258352465,0.408617964827236,0.1938398279895,10,0.500079977535465,-63.9689580820782,0.000220314808595469,0.000202282919113566,998.131943073296,2
