Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
1	0	13.048	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	3	13.363	0.000	0	255	
2	1	21.236	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	21.525	0.140	1	255	
3	0	29.517	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	3	30.130	0.140	1	255	
4	0	31.763	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.801	3	32.704	0.140	1	255	
5	0	36.292	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	9	36.473	0.000	0	255	
6	1	41.000	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	3	41.590	0.140	1	255	
7	0	45.618	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	3	46.189	0.140	1	255	
8	0	49.588	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.801	9	49.816	0.000	0	255	
9	1	54.155	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	54.636	0.140	1	255	
10	0	57.830	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	9	58.243	0.140	1	255	
11	0	62.428	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	9	62.966	0.000	0	255	
12	1	67.130	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	67.757	0.140	1	255	
13	0	70.903	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	9	71.129	0.140	1	255	
14	0	75.358	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	9	75.710	0.140	1	255	
15	0	78.963	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	3	79.446	0.140	1	255	
16	0	82.760	0	120	1	0.250	2	9	0.0	1.0	2	48.0	20.000	9	0.751	9	83.293	0.140	1	255	
17	0	86.723	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	3	87.637	0.000	0	255	
18	1	92.326	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	92.861	0.140	1	255	
19	0	96.136	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	9	96.590	0.140	1	255	
20	0	100.255	0	120	1	0.250	2	9	0.0	1.0	6	48.0	20.000	9	0.601	9	100.925	0.140	1	255	
21	0	105.280	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	9	106.059	0.140	1	255	
22	0	109.679	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	3	110.359	0.140	1	255	
23	0	113.637	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.751	9	113.940	0.140	1	255	
24	0	117.091	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	3	118.734	0.140	1	255	
25	0	121.893	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	3	122.784	0.140	1	255	
26	0	126.181	0	120	1	0.250	2	3	0.0	1.0	12	48.0	20.000	3	0.801	9	126.338	0.000	0	255	
27	0	130.040	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	9	130.677	0.000	0	255	
28	1	136.463	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	3	137.320	0.140	1	255	
29	0	140.848	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	9	141.111	0.140	1	255	
30	0	144.630	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	145.296	0.140	1	255	
31	0	148.987	0	120	1	0.250	2	3	0.0	1.0	6	48.0	20.000	3	0.801	9	149.332	0.000	0	255	
32	0	153.147	1	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	9	154.948	0.000	0	255	
33	1	159.426	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	9	160.071	0.000	0	255	
34	1	166.182	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	166.574	0.140	1	255	
35	0	169.742	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	9	170.491	0.000	0	255	
36	1	176.918	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	3	177.577	0.140	1	255	
37	0	180.840	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	9	181.340	0.000	0	255	
38	1	185.869	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	9	186.767	0.000	0	255	
39	1	194.867	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	195.410	0.140	1	255	
40	0	198.622	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.801	3	199.295	0.140	1	255	
41	0	202.436	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	9	203.081	0.140	1	255	
42	0	206.467	0	120	1	0.250	2	9	0.0	1.0	4	48.0	20.000	9	0.651	3	207.964	0.000	0	255	
43	0	211.204	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	211.695	0.140	1	255	
44	0	215.111	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	216.262	0.140	1	255	
45	0	219.648	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.801	3	220.705	0.140	1	255	
46	0	223.883	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	224.752	0.140	1	255	
47	0	228.020	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	9	229.150	0.140	1	255	
