Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
170	0	825.099	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.751	9	825.927	0.140	1	255	
171	0	829.019	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.751	3	829.855	0.000	0	255	
172	1	836.721	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	9	837.355	0.140	1	255	
173	0	840.660	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	841.181	0.140	1	255	
174	0	844.452	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	3	845.293	0.000	0	255	
175	1	849.102	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	9	849.892	0.140	1	255	
176	0	853.578	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	854.538	0.140	1	255	
177	0	857.507	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	3	858.690	0.140	1	255	
178	0	861.250	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	3	862.283	0.140	1	255	
179	0	865.135	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	9	865.636	0.140	1	255	
180	0	869.118	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	3	870.259	0.000	0	255	
181	1	874.243	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.751	9	874.785	0.140	1	255	
182	0	878.142	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	3	879.484	0.000	0	255	
183	1	885.782	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	3	886.813	0.000	0	255	
184	1	892.061	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	892.861	0.140	1	255	
185	0	896.409	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.801	3	897.130	0.140	1	255	
186	0	900.038	0	120	1	0.250	2	3	0.0	1.0	4	48.0	20.000	3	0.601	3	900.845	0.140	1	255	
187	0	903.584	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	3	904.040	0.140	1	255	
188	0	907.152	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	908.120	0.140	1	255	
189	0	910.602	0	120	1	0.250	2	9	0.0	1.0	3	48.0	20.000	9	0.701	9	911.301	0.140	1	255	
190	0	914.581	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	9	915.357	0.140	1	255	
191	0	918.427	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	3	919.404	0.000	0	255	
192	1	923.984	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	9	924.910	0.140	1	255	
193	0	927.924	0	120	1	0.250	2	9	0.0	1.0	2	48.0	20.000	9	0.701	3	928.967	0.000	0	255	
194	0	931.564	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	3	932.823	0.140	1	255	
195	0	935.870	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.751	9	936.778	0.140	1	255	
196	0	939.890	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	3	940.982	0.000	0	255	
197	1	949.029	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	9	949.634	0.140	1	255	
198	0	953.875	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.801	3	954.833	0.140	1	255	
199	0	957.397	0	120	1	0.250	2	3	0.0	1.0	2	48.0	20.000	3	0.601	3	958.306	0.140	1	255	
200	0	961.297	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	961.991	0.140	1	255	
201	0	964.808	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	3	965.677	0.140	1	255	
202	0	968.634	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	969.363	0.140	1	255	
203	0	972.128	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	3	973.010	0.140	1	255	
204	0	976.183	0	120	1	0.250	2	3	0.0	1.0	6	48.0	20.000	3	0.601	9	977.368	0.000	0	255	
205	0	980.555	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	9	981.132	0.150	1	255	
206	0	984.405	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	3	985.371	0.140	1	255	
207	0	988.395	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	3	989.169	0.140	1	255	
208	0	992.176	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	9	992.702	0.150	1	255	
209	0	1000.888	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	9	1001.380	0.150	1	255	
210	0	1007.869	0	120	1	0.250	2	9	0.0	1.0	6	48.0	20.000	9	0.751	9	1008.188	0.150	1	255	
211	0	1011.015	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	9	1011.951	0.150	1	255	
212	0	1015.185	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	3	1016.324	0.000	0	255	
213	1	1036.998	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.751	3	1036.923	0.000	0	255	
214	1	1043.118	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	9	1043.488	0.150	1	255	
215	0	1047.249	0	120	1	0.250	2	9	0.0	1.0	6	48.0	20.000	9	0.701	3	1047.714	0.000	0	255	
216	0	1051.126	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	9	1051.635	0.000	0	255	
217	1	1057.362	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	1057.898	0.140	1	255	
218	0	1060.719	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.801	3	1061.309	0.140	1	255	
219	0	1063.989	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	1064.384	0.150	1	255	
