vert_offset_X0,horiz_offset_X0,amplitude_X0,coldness_X0,Run,vert_offset_Xfit,horiz_offset_Xfit,amplitude_Xfit,coldness_Xfit,NegLogLik,Fold
0.849574982066815,167.328633505402,0.0445813858676103,0.56311024682662,1,0.500000000137343,88.4815976100663,0.0470276748571359,1.69345238945838,995.854087492009,1
0.845535048406519,42.314276007082,0.167782148059324,0.0338609193809245,2,0.500000007467699,88.4818622764128,0.127868237170264,0.622820629062555,995.854087871946,1
0.637220225374162,-151.68198654169,0.459513356582441,0.735171223272982,3,0.50000005400041,-151.670183224322,1.62757357438998e-07,0.430262147979634,998.131943999796,1
0.573956453220369,54.9666666136846,0.359535783972808,0.383655273002394,4,0.5000003395986,88.4817999458816,0.290725338667908,0.273932503832564,995.854095472276,1
0.616985580075969,-27.412168566779,0.41280909688955,1.22774948904537,5,0.500000005005773,-27.4369005407511,1.72035348802106e-08,0.92915962457517,998.13194080632,1
0.939675565362469,81.405169990566,0.124935125417526,0.049626841167185,6,0.500000052889862,88.4820279167421,0.226400767518889,0.351762422776304,995.854089071923,1
0.843217121958988,46.607350013313,0.267587544052153,0.287847453353864,7,0.500000016328353,88.4819624435377,0.27957670653478,0.284855224236398,995.854087871982,1
0.612393212832377,-49.2631552750183,0.34581518577198,1.21008235391161,8,0.500019402731758,-49.5271351104263,4.016385763101e-05,0.000191603672356731,998.131940653489,1
0.516122197080669,-98.4507072791472,0.364937076865352,0.142806517148483,9,0.500018762743486,-79.7814442614321,2.85326354892127e-05,0.000199272526662038,998.131940646568,1
0.866233405122163,171.695871848239,0.479052055629368,0.6478415598422,10,0.500000005207078,88.4818350705243,0.0889105332806203,0.895722134985849,995.854087873044,1
0.830883014866252,-171.257928134137,0.168583549442978,3.07393736667551,11,0.500021350414907,-161.614454123393,0.000104735293548744,0.000195540917897546,998.131940764513,1
0.792334594471512,92.4622402788854,0.265426040035075,2.7181214052853,12,0.500000020409258,88.4823937992647,0.349477889311103,0.227880566256631,995.854087872039,1
0.805135922089468,27.9797484968633,0.00571589056773525,2.45332062958144,13,0.500000000409737,88.4823446701213,0.0350075598679952,2.27491932975523,995.854087552196,1
0.98354476059865,8.44238191583827,0.367095868732457,0.850766729041254,14,0.500000002005426,88.4834730472818,0.0342752142111878,2.32352234933,995.854087874286,1
0.974312588945393,-168.926681373952,0.39704430239564,1.63855245125758,15,0.500000016842033,-168.981591230602,1.16556016228989e-07,1.38081753637517,998.131944006306,1
0.677122562840709,2.57608108908354,0.00644022097054114,0.546318727421398,16,0.500000002010645,88.4823293951215,0.00860679813062414,9.25306496467492,995.854089072022,1
0.607098682936858,56.4326559612458,0.288515468258205,0.147202109811091,17,0.500000011029968,88.4821717581859,0.1888598753637,0.421684610367751,995.854087871954,1
0.778490761403516,131.269068762647,0.0979939508844932,0.075666399403787,18,0.500000000305147,88.4824605947621,0.0261243812061572,3.04846646974288,995.854087552106,1
0.508393563564271,151.611377437938,0.229422505699947,1.13810257008239,19,0.500000003687192,88.4821586659973,0.315620995766423,0.252325678233215,995.854087551961,1
0.642131108999509,15.1268712660104,0.420610808319869,0.425282791723947,20,0.500000011306768,88.4817677273375,0.193600250790682,0.411360133560369,995.854087871941,1
0.64106517060347,153.613900295195,0.217242417564369,0.935389542788489,1,0.500000003999125,157.331088097657,0.115930093900161,0.238159465196357,997.857590497111,2
0.701711059933348,107.073914166199,0.00487047713034638,0.0594366293964796,2,0.50000002553602,157.336488648353,0.0296138204116075,0.932400037995219,997.857592421852,2
0.569512144797766,-107.312838670536,0.148040445809276,0.035182391206405,3,0.500000302680565,-179.999530118406,0.404720841760215,0.062946785923711,997.898350453573,2
0.513101308967271,121.847677718438,0.322218092366876,0.665723809910329,4,0.500000074186748,157.330290323269,0.0860289010397786,0.320937994384276,997.857592417062,2
0.986520519000083,-177.68860248907,0.0773060443391765,0.0841577352469614,5,0.500000003559721,-179.999994127158,0.380883904722924,0.0668864124369058,997.898347292687,2
0.732510410331508,60.0192284713419,0.183335889048397,1.3828524932832,6,0.500002059128415,63.0317631942045,8.34122359130988e-05,0.000373807796021598,998.131940117429,2
0.736082398974673,-17.3252025080557,0.451691423794459,0.621220674987224,7,0.500000011467541,-17.3253498329893,4.86806427054783e-08,0.415251191999008,998.131940806347,2
0.716178619119787,-6.71324203482229,0.171580840288459,1.1411571433538,8,0.500018025490926,-7.01610817203156,7.88925979327457e-05,0.000194671952958412,998.131940595006,2
0.535801435462906,-62.6802103277851,0.259197512469868,0.525432028226021,9,0.500018907499236,-58.4728333374613,9.80200987334433e-05,0.000201621419670917,998.131940645109,2
0.770740472340033,-90.2904570079363,0.445780162817645,0.239853180893667,10,0.500000218914161,-179.999530278638,0.292710353069007,0.0870352813414418,997.898350453086,2
0.921872311269869,28.5248196938389,0.154726846190261,0.0267731260479822,11,0.500024035091068,65.9276295626964,0.00486285455297055,0.000159054338838945,998.131940703987,2
0.642400492294653,-165.767384293284,0.249627741130947,0.00737486851795701,12,0.500000006092127,-179.999882537837,0.0325926041119615,0.781648052515598,997.898348052767,2
0.863828361582174,54.6347372504231,0.224587200445001,2.95463981839811,13,0.50002097299753,54.54465750015,0.000402054170249412,0.000181387437784313,998.131940646652,2
0.929724806454028,55.167981551871,0.480918764607589,0.990285679838538,14,0.500000005238236,55.2410613571544,1.05700144039264e-07,0.909064869809365,998.131940806299,2
0.523635013956738,-156.416426479269,0.32237300252873,1.40201832375174,15,0.500000009749439,-179.999976513319,0.260790878923756,0.0976877860437161,997.898347412685,2
0.508550845611968,100.652068250115,0.152498096829588,1.20422901345485,16,0.517059824920224,100.322411192732,0.214672999182388,0.0600578130235422,998.13906708904,2
0.602177569185989,78.8996046237202,0.158064772540923,0.269920978975947,17,0.500000009586878,157.329756274508,0.277775419457892,0.0993956688997477,997.857590497145,2
0.826583772301819,-135.314686421859,0.277833305805279,0.375877319961313,18,0.500000048597758,-179.999882563078,0.259998882942234,0.097984991225795,997.898348052677,2
0.862823207843172,-174.594866045216,0.0984345249853244,2.18617970822134,19,0.500000003584591,-179.999882559579,0.0191773592632032,1.32844079273288,997.898348052695,2
0.96759035806842,10.9026322406602,0.23927465106534,0.0691129116218742,20,0.500016825182861,11.0151753907133,8.59755357980792e-05,0.000227147228200991,998.131940650328,2
0.813186890515294,18.1221282696546,0.191909906585235,0.37163731517766,1,0.500000003517835,37.8171235786246,0.271235960920862,0.291554004756697,995.885893530899,3
0.906395037863701,45.8627104461938,0.499571982477884,1.8562154994492,2,0.500000026196938,37.8195687388928,0.100993090793736,0.783024087483885,995.885895055152,3
0.886682960136771,65.0248230498844,0.255656208046823,0.357924885019103,3,0.500000017302016,37.8163283780616,0.266828430164364,0.296370329278022,995.885893851245,3
0.613335825940054,-35.3689195005183,0.129115728806771,0.404247768119208,4,0.500000044914306,37.8181563674093,0.0346304128460677,2.28354360209281,995.885901451677,3
0.551612544114961,-110.455843244886,0.200904059810527,0.453262027232681,5,0.500032401133482,-110.131880873476,5.28020736813399e-05,0.000190522782800987,998.13194097255,3
0.589988637346638,-87.2275371970943,0.0678817953495588,1.16535878919529,6,0.500017815835193,-85.523087248517,4.42682858131869e-05,0.000231653982374763,998.131940648646,3
0.50190119033789,-34.2856776326256,0.0754128551377598,0.715260021330119,7,0.500000021202274,37.816669134132,0.326952337343887,0.241870134460512,995.885893851006,3
0.630048843667462,-154.354971508219,0.256991387198493,2.15835529937596,8,0.500012620048274,-147.650106255643,1.74364787321057e-05,0.000324850114050249,998.131940646631,3
0.599557041492175,133.593040599132,0.133889300295433,2.13008443789454,9,0.500020827361521,132.225618376418,0.000390986101906021,0.000197011340397642,998.131940662978,3
0.959384479072212,-81.9034140607456,0.354297431464686,0.223939814138342,10,0.500000028659847,-82.0196073776433,7.90379959601867e-08,0.178927948847461,998.131940806302,3
0.805504752016003,151.51275536654,0.312454303568639,0.505136893078936,11,0.500000003517293,151.40497695275,1.2059893415689e-08,0.291643675390943,998.131940166342,3
0.692536757485434,-99.1290324566891,0.0491574522747211,0.759611516348757,12,0.500524414455367,-101.142681372171,0.00105270715862261,0.000212489981851459,998.131958289498,3
0.869707840185332,-82.1393464989164,0.221633390808464,2.04283396763313,13,0.500000039030541,-81.4883303216225,1.09409599788681e-07,0.656947209254668,998.131944006315,3
0.840347368419654,20.6478659841889,0.459759217017803,1.69463334805889,14,0.50000000603923,37.8170307231936,0.0931294489620762,0.84914156353851,995.885893850894,3
0.810283264830448,-23.1297179638441,0.0485480837488131,0.0614992713519477,15,0.500000007825197,37.8171931519649,0.120669231341733,0.655344996438369,995.885893850905,3
