vert_offset_X0,horiz_offset_X0,amplitude_X0,temperature_X0,Run,vert_offset_Xfit,horiz_offset_Xfit,amplitude_Xfit,temperature_Xfit,NegLogLik,Fold
0.856942063728719,-10.9674361521094,0.196334824873178,0.509252892084533,1,0.886260785632731,-10.9511960505735,3.38496663885636e-09,0.248868931094583,991.509281475689,1
0.823823475773132,-170.256480031343,0.319336339455057,0.738576600757061,2,0.542807206921733,-179.99999354933,0.26025107300221,2.86466039752512,827.806196258175,1
0.578609617152965,-145.298255640547,0.278042351945554,0.0257743295738975,3,0.547659406635895,-179.999959683564,0.289750142241269,2.57301331979457,827.806229858072,1
0.798312097302786,-150.118121542406,0.174362573288089,0.3938368659444,4,0.545995027225708,-179.999997984168,0.279631946220914,2.66611552384111,827.806191858163,1
0.839524140757975,-1.87461202226612,0.083498888127048,0.921957652298101,5,0.773199688767556,-1.99059215012122,1.20617762923337e-08,0.351861345033651,991.509283075693,1
0.698435894044883,129.345072784006,0.380484647091318,0.0249659567537233,6,0.54242986236594,170.763448755421,0.260443203675146,2.91149628902177,823.175073810374,1
0.532522832380643,64.1163437630046,0.0346165794130016,0.425888594986707,7,0.88892799691472,64.2537496011316,1.19883564336632e-08,0.247162371828947,991.509281475692,1
0.650373845257058,-121.324771356388,0.389577863168777,2.29305035816224,8,0.542976430021327,-179.999967746882,0.261279593547736,2.85338365481749,827.806221858041,1
0.552978044194514,-141.489468811495,0.461004133618188,0.661771843106477,9,0.542539849719666,-179.999993549345,0.258625761427193,2.88266343927602,827.806196258157,1
0.821159518787832,177.032814676519,0.134876388685815,0.874016714843581,10,0.543964002187691,170.763472956307,0.269860173144684,2.80989750067161,823.175073810314,1
0.849975007872942,-135.225147083485,0.412482687123944,0.243390388677931,11,0.543012684486853,-179.999967746808,0.26150001289746,2.85097865551162,827.806221858115,1
0.694796565469348,46.8408996183689,0.477372678183079,0.0897762758597717,12,0.763099110002113,52.454964189352,3.88785301651864e-09,0.365369280096509,991.50928139569,1
0.570211762895961,38.8215503963525,0.203469835360048,0.632213975832489,13,0.850775289196703,39.5013917369717,4.67772341050778e-07,0.27404497610585,991.509321236572,1
0.550645027057792,5.47954782721115,0.0983650600949396,2.37160435292833,14,0.854833715733418,5.60101264077641,3.20784716409387e-07,0.270910627395238,991.509320981925,1
0.963534781425801,-145.352166135012,0.314068742058325,0.233282028736117,15,0.542516729335162,-179.999967746775,0.258484782522585,2.8842354852811,827.806221858149,1
0.882973686447866,151.771788405061,0.315001148382161,0.375040211392522,16,0.542656324373538,170.763470632792,0.261833497539065,2.89603700689952,823.175073810311,1
0.963756978617381,-41.8524062314087,0.223686749545918,1.12410569899954,17,0.647637845131952,-41.8018981249914,7.67241478200683e-09,0.651109210345062,991.509283075686,1
0.678115090420897,-86.6794164964876,0.485559891545827,0.765278127172849,18,0.542281142788053,-179.999967746775,0.25705257687362,2.90030520659291,827.806221858141,1
0.524621419798121,-11.232740416494,0.130642689574621,0.564002440428921,19,0.840836369129577,-11.2516570806279,2.98804226317971e-07,0.282034361678453,991.509321084327,1
0.626309512388597,-166.731890906646,0.243679172861301,0.469609649787018,20,0.536681064298723,-179.999959683531,0.223006558805245,3.34308908540342,827.806229858075,1
0.825013328381548,-132.830045954147,0.132580312410867,0.634237967091234,1,0.536079326458702,-179.99999595692,0.265168533811261,3.08098683169195,802.693502289989,2
0.637073152858284,-99.9859910525426,0.353221908324506,0.258011413979651,2,0.526264385184237,-179.99999494615,0.193032534325057,4.23234761663393,802.693503889994,2
0.996588317483668,-141.663756892985,0.0798043496962439,0.727368431343291,3,0.536003857366718,-179.999995956917,0.264613917664279,3.08744474224769,802.693502289994,2
0.7165594124611,-6.51365881477943,0.0898267880161383,0.641903625751696,4,0.892045135297097,-6.49474150347373,1.4637324096567e-08,0.213054614228889,993.12613843412,2
0.83557882766725,-91.0406454936512,0.416973567870971,0.617503904079586,5,0.648171601516545,-91.1305567816999,7.02178327795928e-09,0.56371797858937,993.126137234118,2
0.875666621354559,-90.6917597830678,0.0938384579832541,2.6802677718249,6,0.692740671218757,-85.3348567322619,3.04393574741128e-08,0.4333640168869,993.126138834154,2
0.564550196344058,2.48911278910674,0.282358769372489,0.24941452937994,7,0.834830729348916,2.61380943834114,6.4378861122832e-10,0.249461790850657,993.126136914255,2
0.919873224742995,-36.3605446173536,0.364149414014167,0.463999616842644,8,0.730219538547142,-36.5204299190729,1.17119725674593e-10,0.362814484003703,993.12613685413,2
0.624410788129516,-68.9579954615704,0.0922841709449986,0.134137014192027,9,0.795289449106864,-68.4979838122902,9.83023915037199e-10,0.282864680554708,993.12613691418,2
0.818910689159509,119.493982082254,0.0971945113828033,0.299199443605625,10,0.5353669563139,167.571731352797,0.264151644626777,3.19478972116543,792.656096857576,2
0.836826233896567,88.9539869268717,0.223637813810674,0.0601979125102364,11,0.535243757448109,167.571647441421,0.263229262340539,3.20598518194204,792.656096858909,2
0.888581079758543,-30.3709591592997,0.315932468735971,0.174520088794813,12,0.953498673504616,-30.5034630467936,4.42883449002097e-09,0.18418361030386,993.126137234117,2
0.724938067106104,136.485245967807,0.226763512124107,0.97613848891298,13,0.535195721629364,167.571723619662,0.262872713021087,3.21033323900608,792.656096857595,2
0.576186127190436,43.4274662282452,0.0999439035387388,3.05906038035387,14,0.79421379315363,47.7887984480975,1.09979410889028e-09,0.283900972601963,993.126136914327,2
0.623064748711124,-77.0080888698602,0.0494396187383919,0.153166439333393,15,0.785490315420204,-77.1766557658405,1.24261868223639e-09,0.2925740223171,993.126136914118,2
0.716837237895502,103.876774437871,0.319943414353856,0.27696966567027,16,0.535369223875745,167.571732828631,0.264168616058046,3.19458491658902,792.656096857567,2
0.807411195828055,10.7130650942987,0.122761739404035,0.625955389871873,17,0.869268410037385,10.5771402368052,1.86107070955039e-08,0.226195202781844,993.126138832919,2
0.592907092272546,167.653792376473,0.33234799620277,1.13471656771629,18,0.535043226622049,167.571734671357,0.261733685764647,3.22430487927026,792.656096857577,2
0.939643856415612,43.075582720859,0.0443568252426873,0.864908187295622,19,0.626618434344818,43.1644223130408,1.04014498582039e-10,0.659675135995876,993.126136854116,2
0.601273408073889,-168.355669914016,0.0266870843891158,0.380939186167032,20,0.528681563577521,-179.999998736537,0.210798109848281,3.87565492911039,802.693497889993,2
0.803313337642795,-110.71325059018,0.385856068168061,2.32283892301875,1,0.512841131217936,-179.999994712866,0.270193190543317,3.02809196361191,805.215408151792,3
0.621200023595119,-83.7510305896764,0.363167675170643,0.684753073827659,2,0.552436864493947,-83.9856057645813,4.53339445131224e-09,0.556382021617039,997.519353535033,3
0.511525657607151,-149.061823961441,0.370761495038787,0.074098896229716,3,0.513104604043037,-179.999998942571,0.275737820282239,2.96720203142562,805.21540175179,3
0.721428606796215,144.71783915759,0.408678454128324,0.119038618468214,4,0.512709310338246,168.213524598247,0.271293290635794,3.10480323457089,796.135275025114,3
