vert_offset_X0,horiz_offset_X0,amplitude_X0,coldness_X0,Run,vert_offset_Xfit,horiz_offset_Xfit,amplitude_Xfit,coldness_Xfit,NegLogLik,Fold
0.991707269461694,-140.07611850666,0.0752235204768817,0.585574751640393,1,0.500054126370256,-139.41532537774,1.8700622111806e-05,0.000328818554641751,998.131943206079,1
0.817515411564321,-47.2376895055999,0.491666446841632,0.226618180683982,2,0.50000000953559,-15.0391794472837,0.308289089911088,2.33045291053395,842.507489869805,1
0.960122776854117,-120.575804915005,0.447020023789177,0.375194239255317,3,0.500000075297136,-120.390079187866,5.56188393064311e-08,0.295128679841881,998.131944006341,1
0.838422912937171,-82.400188734125,0.423753888197086,1.97819213411772,4,0.500000002245045,-15.0391684062618,0.362680280393628,1.98095470696672,842.507488270044,1
0.672556519284827,35.8899537257028,0.0639816603747854,1.78106730681349,5,0.500000000528037,-15.0391421860014,0.426790632210339,1.68338562904736,842.507487949798,1
0.762006316865803,60.5128933217838,0.390604305514692,0.686484802326727,6,0.500000002673703,-15.0391284934603,0.432213530837365,1.66226497405963,842.507488269836,1
0.653659844538865,-125.982171506246,0.130920176027972,0.775919370142604,7,0.500020999511982,-125.843974953271,1.16151221605667e-05,0.000211571780142515,998.131940807908,1
0.686473003971106,69.9018887272555,0.299964306652612,0.666182135701582,8,0.500000048608622,-15.0392100257917,0.392876538109347,1.82869947916888,842.50749587007,1
0.583040827307938,-50.2440254999389,0.440769353924347,0.414156801159591,9,0.500000000490318,-15.0391903719404,0.396308054230605,1.8128657529474,842.507487949831,1
0.634557516076317,-164.983515039351,0.450894957725452,0.378269664212498,10,0.500000000631923,-164.90180504641,1.42884393634883e-10,0.351659060772028,998.131940046321,1
0.529485312007211,-10.3770076816201,0.231895477676645,2.93856694337473,11,0.500000001677497,-15.0391539175849,0.27117386950147,2.64941967488839,842.507488269784,1
0.982726692404682,159.975728271967,0.473389093758825,0.1178657686046,12,0.500020117099224,156.854613287817,3.95908865817133e-06,0.000177465763666402,998.131940647769,1
0.87259436311521,58.540353581863,0.417816375275666,0.0361954206703549,13,0.500000002916963,-15.039173829931,0.471533141309672,1.52365318274791,842.507488269813,1
0.908318468846234,-135.003996226117,0.0530505564483433,0.58551834292162,14,0.500000000437427,-134.73294481917,1.72698424321021e-10,0.507917997249582,998.131940046315,1
0.572025152431219,-121.608704874029,0.0208797445836685,1.1968521536092,15,0.500026086177553,-114.363238638848,3.21216299993807e-05,0.000170262998290884,998.131940813881,1
0.891716286233694,114.629020733888,0.214157091375099,0.270557779154214,16,0.500000113602987,114.338338375487,3.50151824498107e-08,0.195610858617887,998.131944006279,1
0.986351846600637,-150.852041280892,0.0217969543675139,0.550570543773594,17,0.500012844466037,-151.068592821599,3.48436011779842e-06,0.000352556907241307,998.131940820784,1
0.843073900855015,83.5445248175897,0.0306941837377737,0.246160660103871,18,0.500000001199425,83.3040425304547,1.61690108492317e-09,0.185293669504304,998.131940046332,1
0.549307009503208,-113.638638442236,0.462272403592828,0.0114526169639418,19,0.500012879606791,-113.656063971767,1.68096643786721e-05,0.000344969036071653,998.13194080607,1
0.705265942497805,-5.68729188460284,0.470495140213302,0.315363638779175,20,0.500000000498359,-15.0391274124476,0.402777204312122,1.78374877244136,842.507487949843,1
0.612285529606122,-145.077398929565,0.332934358754035,1.01243191141485,1,0.500000105238996,-144.795764680399,9.51791819847807e-09,0.633477399426949,998.131944006319,2
0.676414581664978,53.9087533995811,0.196388253871497,0.523236788942927,2,0.500000007571087,-8.60610580289062,0.407299742719459,1.7610808355085,842.929986690942,2
0.91659432517724,75.4751384146113,0.0707523733723396,2.28487898755682,3,0.500000795389597,-8.60607684195743,0.427994456299047,1.67592733609739,842.930026282578,2
0.983230213706261,-13.0227058602286,0.0232802875211883,0.919890723569823,4,0.500000007050568,-8.60614189888659,0.379292224719128,1.89112230649492,842.929986690881,2
0.772076948785899,136.768695037359,0.00870144866748357,2.10760939785299,5,0.50004024942183,148.688738871301,2.85559539262615e-06,0.000271928278605046,998.131940663945,2
