response_offset_X0,coldness_X0,Run,response_offset_Xfit,coldness_Xfit,NegLogLik,Fold
-159.137169110229,1.32942121945405,1,-159.132898899602,1.30992136771848,124.140048486865,1
76.3886154253732,0.841835048446179,2,76.3867591811433,1.30992140796013,124.140048486865,1
-41.1464853934302,0.24580315427841,3,-41.1480447937556,0.000100145187877088,166.362233653222,1
7.0467418220592,0.231252507811129,4,7.04690324354476,0.000116253074356039,166.363345201961,1
-167.048724553226,1.3682193782025,5,-167.041916533501,1.30992132083778,124.140048486865,1
130.216153649497,1.1999710753899,6,130.214188180354,1.30992135051441,124.140048486865,1
106.696257346874,0.419555696016974,7,106.692883950316,1.30992133646184,124.140048486865,1
48.9487380046149,0.103879420658544,8,48.9475922268748,1.30992129765369,124.140048486865,1
95.228675062017,1.17527802690307,9,95.2265920738857,1.30992131050682,124.140048486865,1
-87.94912391537,1.44495136693233,10,-87.9472857318358,0.000130122456632517,166.36430229185,1
-40.0940272210366,2.08372215911467,11,-40.0934969630875,0.000139914340417035,166.364978011156,1
145.813390327134,0.483140316799819,12,145.807093818627,1.30992131244638,124.140048486865,1
75.5227779542791,0.443645461743215,13,75.5209856507148,1.30992133570121,124.140048486865,1
-70.5303813039866,0.268851242525745,14,-70.5380796487414,0.000100145072519379,166.362233645262,1
50.1965028377457,0.38365949802544,15,50.1953328700079,1.30992134500455,124.140048486865,1
-7.66090338555748,0.149711527342034,16,-7.66091197730926,0.000116178166041834,166.363340032765,1
61.5924036688149,0.678088538422959,17,61.5910764183693,1.30992137524868,124.140048486865,1
-18.3947634497755,3.16656438551599,18,-18.3946302665253,0.000118549194532459,166.363503650427,1
62.7979386897866,1.98169903771702,19,62.7969682767246,1.30992138945763,124.140048486865,1
107.623613980559,2.32250553445598,20,107.621049479471,1.30992133132228,124.140048486865,1
35.4465537806311,1.55712516942868,1,35.4469753142919,1.23676238448171,127.959321776953,2
-59.4654132509626,0.369706800804744,2,-59.4620665678749,0.000117531759243801,166.363080844908,2
86.8976681358052,0.265056409909746,3,86.8950541550674,1.23676267101182,127.959321776952,2
-147.614242123825,0.6391211690726,4,-147.604115727105,0.000119326919809684,166.363199338262,2
142.945937055265,0.00529381637994959,5,142.809230149892,1.2367626213208,127.959321776951,2
-179.653837147112,0.355892960042744,6,-150.000413679349,1.23676269772156,127.959321776952,2
