Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
1	0	33.592	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	9	39.731	0.000	0	255	
2	1	47.602	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	49.505	0.120	1	255	
3	0	63.951	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	65.687	0.120	1	255	
4	0	81.251	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	83.186	0.120	1	255	
5	0	89.475	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	93.436	0.120	1	255	
6	0	101.067	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	102.916	0.120	1	255	
7	0	108.572	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	111.681	0.180	1	255	
8	0	135.614	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	3	137.554	0.000	0	255	
9	1	142.420	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	144.426	0.180	1	255	
10	0	161.555	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	163.531	0.120	1	255	
11	0	169.494	1	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	175.819	0.120	1	255	
12	0	181.973	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	184.217	0.120	1	255	
13	0	190.708	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	192.607	0.180	1	255	
14	0	209.159	1	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	217.026	0.180	1	255	
15	0	235.750	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	237.785	0.180	1	255	
16	0	260.756	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	3	270.247	0.000	0	255	
17	1	276.947	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	279.665	0.180	1	255	
18	0	309.951	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	311.778	0.180	1	255	
19	0	326.126	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	328.362	0.120	1	255	
20	0	332.778	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	334.348	0.120	1	255	
21	0	339.903	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	342.321	0.180	1	255	
22	0	357.585	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	359.516	0.180	1	255	
23	0	376.874	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	378.923	0.180	1	255	
24	0	401.860	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	403.813	0.120	1	255	
25	0	409.299	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	413.123	0.180	1	255	
26	0	431.667	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	433.166	0.180	1	255	
27	0	448.285	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	450.167	0.120	1	255	
28	0	455.711	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	457.536	0.120	1	255	
29	0	464.533	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	9	467.078	0.000	0	255	
30	1	477.179	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	480.529	0.120	1	255	
31	0	487.603	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	3	489.562	0.000	0	255	
32	1	494.669	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	496.536	0.180	1	255	
33	0	510.241	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	512.134	0.120	1	255	
34	0	516.778	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	3	518.563	0.000	0	255	
35	1	524.094	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	526.679	0.180	1	255	
36	0	546.527	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	548.754	0.120	1	255	
37	0	556.260	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	3	557.914	0.000	0	255	
38	1	565.257	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	568.083	0.180	1	255	
39	0	591.497	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	593.325	0.120	1	255	
40	0	597.722	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	599.467	0.120	1	255	
41	0	606.155	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	3	608.292	0.000	0	255	
42	1	612.415	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	614.388	0.180	1	255	
43	0	630.795	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	633.892	0.180	1	255	
44	0	651.870	1	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	3	658.939	0.000	0	255	
45	1	663.795	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	666.878	0.180	1	255	
46	0	683.935	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	686.152	0.120	1	255	
47	0	691.195	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	3	693.700	0.000	0	255	
48	1	698.836	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	701.737	0.180	1	255	
49	0	718.529	1	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	726.731	0.120	1	255	
50	0	732.917	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	3	734.980	0.000	0	255	
