Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
16	0	276.418	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	3	278.087	0.000	0	255	
17	1	291.229	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	292.720	0.180	1	255	
18	0	308.656	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	310.466	0.120	1	255	
19	0	316.952	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	319.282	0.180	1	255	
20	0	335.067	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	337.044	0.120	1	255	
21	0	343.047	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	345.203	0.120	1	255	
22	0	351.306	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	352.790	0.120	1	255	
23	0	364.721	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	366.658	0.120	1	255	
24	0	373.274	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	9	375.145	0.000	0	255	
25	1	382.190	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	9	384.237	0.000	0	255	
26	1	394.097	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	395.938	0.120	1	255	
27	0	401.545	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	403.762	0.120	1	255	
28	0	419.585	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	420.972	0.120	1	255	
29	0	428.465	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	430.240	0.120	1	255	
30	0	435.417	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	437.624	0.180	1	255	
31	0	456.055	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	458.035	0.120	1	255	
32	0	463.471	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	465.305	0.120	1	255	
33	0	481.408	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	484.087	0.180	1	255	
34	0	499.107	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	500.859	0.180	1	255	
35	0	517.814	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	519.752	0.120	1	255	
36	0	525.241	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	3	527.131	0.000	0	255	
37	1	532.676	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	534.268	0.180	1	255	
38	0	551.259	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	553.997	0.180	1	255	
39	0	572.911	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	574.316	0.180	1	255	
40	0	591.946	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	594.278	0.180	1	255	
41	0	612.344	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	614.460	0.120	1	255	
42	0	618.921	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	621.091	0.180	1	255	
43	0	638.631	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	640.261	0.180	1	255	
44	0	659.407	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	661.226	0.120	1	255	
45	0	667.832	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	669.259	0.120	1	255	
46	0	684.788	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	686.965	0.180	1	255	
47	0	703.507	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	705.765	0.120	1	255	
48	0	711.572	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	713.774	0.180	1	255	
49	0	729.203	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	731.041	0.180	1	255	
50	0	748.006	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	749.838	0.180	1	255	
51	0	767.921	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	769.984	0.180	1	255	
52	0	786.990	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	789.296	0.180	1	255	
53	0	805.067	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	808.136	0.180	1	255	
54	0	827.324	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	829.365	0.180	1	255	
55	0	843.835	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	3	846.967	0.000	0	255	
56	1	850.666	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	853.075	0.180	1	255	
57	0	868.089	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	870.203	0.180	1	255	
58	0	886.530	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	888.854	0.180	1	255	
59	0	909.096	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	910.937	0.120	1	255	
60	0	918.319	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	920.597	0.120	1	255	
61	0	928.904	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	930.446	0.120	1	255	
62	0	935.759	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	9	938.230	0.000	0	255	
63	1	941.934	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	943.822	0.120	1	255	
64	0	949.857	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	952.050	0.120	1	255	
65	0	966.816	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	968.831	0.120	1	255	
66	0	975.115	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	976.823	0.120	1	255	
67	0	984.729	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	9	987.003	0.000	0	255	
68	1	990.898	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	992.996	0.120	1	255	
69	0	999.262	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	1001.453	0.120	1	255	
