Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
1	0	50.189	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	51.275	0.150	1	255	
2	0	55.806	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	9	56.517	0.150	1	255	
3	0	61.416	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.601	9	61.834	0.150	1	255	
4	0	68.467	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	69.109	0.150	1	255	
5	0	73.362	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.526	3	73.990	0.150	1	255	
6	0	78.435	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.551	3	79.026	0.150	1	255	
7	0	82.875	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.526	9	83.378	0.000	0	255	
8	1	88.890	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	89.488	0.150	1	255	
9	0	116.198	1	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.601	3	119.610	0.150	1	255	
10	0	122.916	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	123.330	0.150	1	255	
11	0	126.638	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	9	127.709	0.150	1	255	
12	0	131.429	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	3	132.216	0.000	0	255	
13	1	140.318	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.601	9	141.364	0.150	1	255	
14	0	144.561	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.551	3	145.339	0.150	1	255	
15	0	148.518	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	149.186	0.150	1	255	
16	0	152.475	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	9	153.098	0.150	1	255	
17	0	156.603	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	157.538	0.150	1	255	
18	0	160.872	1	-150	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	3	164.586	0.000	0	255	
19	0	168.030	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.601	3	169.423	0.000	0	255	
20	1	173.722	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	9	174.736	0.150	1	255	
21	0	178.465	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.601	9	179.550	0.150	1	255	
22	0	183.202	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.526	3	184.074	0.150	1	255	
23	0	187.647	0	-150	1	0.250	2	3	0.0	0.0	4	45.0	30.000	3	0.501	3	188.581	0.150	1	255	
24	0	192.590	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	193.420	0.150	1	255	
25	0	196.392	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	9	197.146	0.150	1	255	
26	0	200.309	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	200.977	0.000	0	255	
27	1	204.901	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.601	3	205.410	0.150	1	255	
28	0	208.701	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.551	3	209.296	0.150	1	255	
29	0	215.781	1	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	3	218.780	0.000	0	255	
30	1	222.406	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	3	223.431	0.000	0	255	
31	1	231.639	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	3	232.716	0.000	0	255	
32	1	237.508	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.601	9	238.174	0.150	1	255	
33	0	242.458	0	-150	1	0.250	2	9	0.0	0.0	2	45.0	30.000	9	0.501	9	243.196	0.150	1	255	
34	0	246.536	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	247.276	0.150	1	255	
35	0	250.167	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.526	3	250.947	0.150	1	255	
36	0	254.151	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	3	255.576	0.000	0	255	
37	1	260.101	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.601	9	260.981	0.150	1	255	
38	0	264.635	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	3	265.265	0.000	0	255	
39	1	269.616	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	3	270.619	0.000	0	255	
40	1	276.132	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	276.969	0.150	1	255	
41	0	280.159	0	-150	1	0.250	2	9	0.0	0.0	7	45.0	30.000	9	0.601	3	280.579	0.000	0	255	
42	0	283.172	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.526	3	283.805	0.150	1	255	
43	0	287.435	0	-150	1	0.250	2	9	0.0	0.0	12	45.0	30.000	9	0.501	3	288.829	0.000	0	255	
44	0	291.719	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	3	292.856	0.000	0	255	
45	1	297.004	1	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	299.848	0.150	1	255	
46	0	303.151	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.551	3	303.828	0.150	1	255	
47	0	307.467	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.601	3	308.246	0.150	1	255	
48	0	311.678	1	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	3	312.847	0.000	0	255	
49	1	319.133	1	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	3	320.438	0.000	0	255	
50	1	326.741	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	327.563	0.150	1	255	
51	0	330.688	0	-150	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.551	3	331.566	0.000	0	255	
52	0	335.073	0	-150	1	0.250	2	3	0.0	0.0	7	45.0	30.000	3	0.601	3	335.727	0.150	1	255	
53	0	338.688	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	339.354	0.150	1	255	
54	0	342.572	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	9	343.212	0.150	1	255	
55	0	346.691	0	-150	1	0.250	2	9	0.0	0.0	3	45.0	30.000	9	0.576	3	347.381	0.000	0	255	
56	0	351.313	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	3	352.102	0.000	0	255	
57	1	355.905	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	9	356.535	0.150	1	255	
58	0	360.328	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.601	3	360.829	0.150	1	255	
59	0	363.788	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	364.231	0.150	1	255	
60	0	367.626	1	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	3	368.931	0.000	0	255	
61	1	384.260	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.601	9	385.241	0.150	1	255	
62	0	388.137	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	3	388.972	0.000	0	255	
63	1	396.818	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	3	397.708	0.000	0	255	
64	1	401.050	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	3	401.740	0.000	0	255	
65	1	406.642	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	3	407.688	0.000	0	255	
66	1	414.650	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	9	415.776	0.150	1	255	
67	0	418.952	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	419.588	0.150	1	255	
68	0	422.843	0	-150	1	0.250	2	3	0.0	0.0	2	45.0	30.000	3	0.576	9	423.456	0.000	0	255	
69	0	426.213	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.601	9	426.918	0.150	1	255	
70	0	430.033	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.526	3	430.628	0.150	1	255	
71	0	434.194	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.551	3	435.132	0.150	1	255	
72	0	438.781	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.526	9	440.070	0.000	0	255	
73	1	444.841	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	445.431	0.150	1	255	
74	0	449.220	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.601	9	449.680	0.150	1	255	
