Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
1	0	49.023	1	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	50.042	0.150	1	255	
2	0	55.406	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	59.168	0.150	1	255	
3	0	62.892	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	3	63.711	0.000	0	255	
4	1	71.766	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	9	72.561	0.150	1	255	
5	0	79.708	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.601	3	80.859	0.150	1	255	
6	0	84.825	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	3	85.746	0.000	0	255	
7	1	90.379	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	90.904	0.150	1	255	
8	0	94.667	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.601	3	95.166	0.150	1	255	
9	0	99.413	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.526	3	100.068	0.150	1	255	
10	0	104.077	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	104.612	0.150	1	255	
11	0	108.080	0	-150	1	0.250	2	3	0.0	0.0	6	45.0	30.000	3	0.551	3	108.615	0.150	1	255	
12	0	112.305	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	113.219	0.150	1	255	
13	0	117.073	1	-150	1	0.250	2	9	0.0	0.0	1	45.0	30.000	9	0.576	9	117.594	0.150	1	255	
14	0	120.582	0	-150	1	0.250	2	3	0.0	0.0	6	45.0	30.000	3	0.601	9	122.816	0.000	0	255	
15	0	126.490	0	-150	1	0.250	2	3	0.0	0.0	2	45.0	30.000	3	0.526	3	128.325	0.150	1	255	
16	0	132.133	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	132.685	0.150	1	255	
17	0	138.583	0	-150	1	0.250	2	3	0.0	0.0	12	45.0	30.000	3	0.601	3	139.165	0.150	1	255	
18	0	142.559	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	3	143.492	0.000	0	255	
19	1	148.828	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	9	149.496	0.150	1	255	
20	0	152.022	0	-150	1	0.250	2	9	0.0	0.0	2	45.0	30.000	9	0.576	9	152.378	0.150	1	255	
21	0	155.445	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.601	3	155.907	0.150	1	255	
22	0	159.707	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	3	160.483	0.000	0	255	
23	1	165.932	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	3	167.058	0.000	0	255	
24	1	172.264	1	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	9	173.125	0.150	1	255	
25	0	176.123	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	9	178.862	0.150	1	255	
26	0	182.144	0	-150	1	0.250	2	3	0.0	0.0	3	45.0	30.000	3	0.601	9	182.995	0.000	0	255	
27	0	186.012	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	3	186.903	0.000	0	255	
28	1	190.573	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	9	191.177	0.150	1	255	
29	0	194.403	1	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	195.068	0.150	1	255	
30	0	203.263	0	-150	1	0.250	2	3	0.0	0.0	10	45.0	30.000	3	0.576	3	203.983	0.150	1	255	
31	0	207.608	1	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.551	3	208.329	0.150	1	255	
32	0	211.343	0	-150	1	0.250	2	3	0.0	0.0	3	45.0	30.000	3	0.501	9	213.953	0.000	0	255	
33	0	216.892	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	217.423	0.150	1	255	
34	0	220.642	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.601	3	221.321	0.150	1	255	
35	0	224.823	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	3	225.716	0.000	0	255	
36	1	230.512	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	9	231.047	0.150	1	255	
37	0	234.334	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	234.697	0.150	1	255	
38	0	241.464	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	9	241.970	0.150	1	255	
39	0	244.970	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.601	9	245.919	0.000	0	255	
40	1	249.889	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	250.512	0.150	1	255	
41	0	254.076	0	-150	1	0.250	2	3	0.0	0.0	7	45.0	30.000	3	0.601	3	254.407	0.150	1	255	
42	0	257.569	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.551	9	258.265	0.150	1	255	
43	0	260.657	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.526	9	261.307	0.150	1	255	
44	0	264.504	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	3	265.012	0.000	0	255	
