Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
1	0	57.120	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	58.692	0.180	1	255	
2	0	149.482	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	9	152.923	0.000	0	255	
3	1	160.582	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	164.122	0.120	1	255	
4	0	171.458	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	9	174.209	0.000	0	255	
5	1	180.934	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	182.786	0.120	1	255	
6	0	195.140	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	196.999	0.120	1	255	
7	0	202.468	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	204.436	0.120	1	255	
8	0	212.323	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	9	213.758	0.000	0	255	
9	1	229.727	1	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	240.037	0.130	1	255	
10	0	245.789	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	3	247.827	0.000	0	255	
11	1	252.293	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	253.909	0.170	1	255	
12	0	282.024	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	9	284.022	0.000	0	255	
13	1	292.919	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	295.093	0.130	1	255	
14	0	301.558	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	9	303.885	0.000	0	255	
15	1	308.195	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	310.227	0.130	1	255	
16	0	317.880	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	3	319.623	0.000	0	255	
17	1	326.113	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	327.996	0.170	1	255	
18	0	344.747	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	9	346.183	0.000	0	255	
19	1	365.402	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	369.097	0.130	1	255	
20	0	384.151	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	3	386.264	0.000	0	255	
21	1	403.241	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	404.967	0.170	1	255	
22	0	419.737	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	421.504	0.170	1	255	
23	0	437.754	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	439.490	0.170	1	255	
24	0	456.731	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	458.447	0.170	1	255	
25	0	475.801	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	477.690	0.170	1	255	
26	0	494.544	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	496.772	0.130	1	255	
27	0	503.508	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	505.724	0.170	1	255	
28	0	520.652	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	522.185	0.170	1	255	
29	0	537.078	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	539.276	0.130	1	255	
30	0	545.353	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	547.835	0.170	1	255	
31	0	563.107	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	564.992	0.170	1	255	
32	0	590.738	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	592.547	0.130	1	255	
33	0	603.960	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	605.952	0.130	1	255	
34	0	611.642	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	614.158	0.170	1	255	
35	0	627.267	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	628.909	0.170	1	255	
36	0	645.773	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	647.846	0.170	1	255	
37	0	672.790	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	674.712	0.130	1	255	
38	0	682.979	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	9	687.280	0.000	0	255	
39	1	697.988	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	700.245	0.130	1	255	
40	0	716.466	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	719.003	0.170	1	255	
41	0	734.126	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	736.488	0.130	1	255	
42	0	743.747	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	746.048	0.130	1	255	
43	0	753.126	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	755.502	0.170	1	255	
44	0	772.487	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	773.905	0.170	1	255	
45	0	796.416	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	797.757	0.130	1	255	
46	0	803.632	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	805.612	0.130	1	255	
47	0	826.021	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	827.924	0.130	1	255	
48	0	837.810	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	839.853	0.170	1	255	
49	0	856.132	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	857.933	0.170	1	255	
50	0	875.269	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	877.328	0.130	1	255	
51	0	884.408	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	3	886.187	0.000	0	255	
52	1	895.747	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	897.431	0.170	1	255	
53	0	914.652	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	917.033	0.170	1	255	
54	0	936.422	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	938.912	0.170	1	255	
55	0	965.465	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	968.480	0.170	1	255	
56	0	988.019	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	3	991.024	0.000	0	255	
57	1	1004.323	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	1006.834	0.170	1	255	
58	0	1059.209	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	1061.631	0.170	1	255	
59	0	1079.377	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	1081.339	0.170	1	255	
60	0	1098.351	1	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	1105.839	0.170	1	255	
61	0	1127.696	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	1129.310	0.130	1	255	
62	0	1149.601	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	1151.488	0.130	1	255	
63	0	1156.910	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	1158.798	0.130	1	255	
64	0	1165.429	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	1167.497	0.130	1	255	
65	0	1174.757	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	9	1178.114	0.000	0	255	
66	1	1182.438	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	1184.247	0.130	1	255	
67	0	1190.659	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	1192.965	0.130	1	255	
68	0	1201.745	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	1203.500	0.130	1	255	
69	0	1210.254	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	9	1213.984	0.000	0	255	
70	1	1218.583	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	1220.327	0.130	1	255	
71	0	1226.922	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	9	1229.971	0.000	0	255	
72	1	1234.006	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	1235.746	0.130	1	255	
73	0	1241.548	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	1244.996	0.130	1	255	
74	0	1251.325	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	1254.159	0.170	1	255	
75	0	1267.302	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	1269.296	0.170	1	255	
76	0	1286.838	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	1288.978	0.130	1	255	
77	0	1294.681	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	1296.866	0.170	1	255	
78	0	1312.269	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	1315.728	0.130	1	255	
79	0	1322.680	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	1325.174	0.170	1	255	
80	0	1337.953	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	1340.275	0.130	1	255	
81	0	1347.247	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	1349.538	0.170	1	255	
82	0	1365.924	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	1367.994	0.130	1	255	
83	0	1373.885	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	1375.899	0.130	1	255	
84	0	1403.465	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	1406.379	0.170	1	255	
85	0	1419.934	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	1422.951	0.170	1	255	
86	0	1439.302	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	1441.093	0.170	1	255	
87	0	1455.644	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	1457.641	0.130	1	255	
88	0	1465.080	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	1467.116	0.170	1	255	
89	0	1482.544	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	1484.587	0.130	1	255	
90	0	1492.275	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	1494.331	0.170	1	255	
91	0	1513.267	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	1515.745	0.130	1	255	
92	0	1573.058	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	3	1576.620	0.000	0	255	
93	1	1583.630	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	1585.624	0.170	1	255	
