Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
1	0	52.573	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	54.441	0.180	1	255	
2	0	73.345	1	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	82.198	0.180	1	255	
3	0	117.720	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	119.461	0.180	1	255	
4	0	139.626	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	3	142.909	0.000	0	255	
5	1	149.327	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	3	151.231	0.000	0	255	
6	1	155.651	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	157.056	0.180	1	255	
7	0	176.005	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	178.459	0.180	1	255	
8	0	201.670	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	204.361	0.120	1	255	
9	0	210.073	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	212.951	0.180	1	255	
10	0	229.536	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	231.051	0.180	1	255	
11	0	248.621	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	250.306	0.180	1	255	
12	0	268.258	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	270.341	0.120	1	255	
13	0	293.516	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	9	296.815	0.000	0	255	
14	1	301.886	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	303.826	0.120	1	255	
15	0	309.332	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	311.662	0.120	1	255	
16	0	318.328	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	320.050	0.120	1	255	
17	0	326.310	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	9	328.887	0.000	0	255	
18	1	333.695	1	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	342.107	0.120	1	255	
19	0	347.446	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	350.156	0.120	1	255	
20	0	357.172	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	359.830	0.180	1	255	
21	0	384.819	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	387.357	0.125	1	255	
22	0	394.373	1	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	403.130	0.125	1	255	
23	0	408.599	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	410.748	0.125	1	255	
24	0	418.893	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	3	421.619	0.000	0	255	
25	1	442.688	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	444.602	0.180	1	255	
26	0	461.130	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	462.976	0.180	1	255	
27	0	482.635	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	485.172	0.180	1	255	
28	0	501.831	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	503.847	0.180	1	255	
29	0	522.523	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	524.387	0.180	1	255	
30	0	544.125	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	546.389	0.180	1	255	
31	0	564.853	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	566.924	0.125	1	255	
32	0	572.887	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	3	574.632	0.000	0	255	
33	1	579.453	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	581.059	0.180	1	255	
34	0	598.147	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	599.933	0.180	1	255	
35	0	618.057	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	621.278	0.180	1	255	
36	0	636.754	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	639.009	0.180	1	255	
37	0	666.920	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	669.014	0.125	1	255	
38	0	690.573	1	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	699.123	0.125	1	255	
39	0	706.753	1	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	9	715.138	0.000	0	255	
40	1	722.051	1	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	9	730.172	0.000	0	255	
41	1	735.587	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	739.268	0.125	1	255	
42	0	743.670	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	747.183	0.125	1	255	
43	0	754.036	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	756.070	0.125	1	255	
44	0	760.443	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	763.073	0.180	1	255	
45	0	780.528	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	9	782.711	0.000	0	255	
46	1	790.909	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	793.622	0.125	1	255	
47	0	799.378	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	801.879	0.125	1	255	
48	0	807.540	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	810.901	0.125	1	255	
