Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
1	0	9.606	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.538	9	9.847	0.140	1	255	
2	0	28.029	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	3	28.306	0.140	1	255	
3	0	31.322	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.651	9	31.947	0.140	1	255	
4	0	35.909	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	36.429	0.140	1	255	
5	0	41.863	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.614	9	42.171	0.140	1	255	
6	0	46.261	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	48.386	0.140	1	255	
7	0	171.876	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.538	9	172.547	0.140	1	255	
8	0	180.442	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.614	3	181.393	0.140	1	255	
9	0	190.699	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.651	3	190.973	0.140	1	255	
10	0	194.610	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	194.871	0.140	1	255	
11	0	198.731	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	3	199.057	0.140	1	255	
12	0	203.855	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.538	9	204.371	0.140	1	255	
13	0	207.989	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.614	3	208.369	0.140	1	255	
14	0	214.004	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.651	9	214.581	0.140	1	255	
15	0	217.881	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	218.384	0.140	1	255	
16	0	221.417	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.538	3	221.982	0.140	1	255	
17	0	225.143	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.651	3	225.902	0.140	1	255	
18	0	229.332	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.501	9	229.729	0.140	1	255	
19	0	233.161	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.614	9	233.530	0.140	1	255	
20	0	236.459	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	3	236.872	0.140	1	255	
21	0	240.445	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.614	3	241.456	0.140	1	255	
22	0	244.350	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.538	9	244.592	0.140	1	255	
23	0	247.585	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	248.081	0.140	1	255	
24	0	251.939	0	30	1	0.250	2	3	0.0	0.0	4	45.0	30.000	3	0.651	9	252.564	0.000	0	255	
25	0	256.168	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.576	9	256.438	0.000	0	255	
26	1	261.679	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.614	3	262.771	0.140	1	255	
27	0	264.752	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.538	3	265.424	0.000	0	255	
28	1	271.108	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	271.527	0.140	1	255	
29	0	274.114	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.651	3	274.587	0.140	1	255	
30	0	277.885	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	278.531	0.140	1	255	
31	0	281.855	0	30	1	0.250	2	3	0.0	0.0	11	45.0	30.000	3	0.501	3	282.245	0.140	1	255	
32	0	286.384	0	30	1	0.250	2	9	0.0	0.0	5	45.0	30.000	9	0.576	9	286.843	0.140	1	255	
33	0	301.412	0	30	1	0.250	2	9	0.0	0.0	1	45.0	30.000	9	0.651	3	301.668	0.000	0	255	
