Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
1	0	13.281	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.501	3	15.651	0.150	1	255	
2	0	57.704	1	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.614	3	59.719	0.000	0	255	
3	1	73.632	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.614	9	75.129	0.150	1	255	
4	0	184.591	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.576	9	189.026	0.150	1	255	
5	0	219.959	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.651	3	225.310	0.100	1	255	
6	0	264.572	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.538	9	268.393	0.150	1	255	
7	0	300.715	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.614	9	302.129	0.150	1	255	
8	0	324.057	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.538	3	326.269	0.100	1	255	
9	0	334.799	1	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.651	3	336.975	0.000	0	255	
10	1	342.001	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.651	3	346.188	0.000	0	255	
11	1	379.251	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.651	3	386.957	0.000	0	255	
12	1	399.934	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.651	9	401.406	0.150	1	255	
13	0	428.111	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.501	3	435.662	0.000	0	255	
14	1	448.360	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.501	9	450.452	0.150	1	255	
15	0	481.739	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.576	3	482.328	0.000	0	255	
16	1	493.128	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.576	9	497.413	0.150	1	255	
17	0	519.773	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.538	9	521.257	0.150	1	255	
18	0	549.753	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.576	9	552.629	0.000	0	255	
19	1	556.958	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.576	3	558.631	0.100	1	255	
20	0	567.067	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.501	3	568.664	0.100	1	255	
21	0	578.732	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.614	3	582.896	0.000	0	255	
22	1	588.380	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.614	9	589.749	0.150	1	255	
23	0	610.460	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.651	3	612.629	0.100	1	255	
24	0	637.525	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.614	3	639.254	0.100	1	255	
25	0	662.766	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.651	9	664.326	0.150	1	255	
26	0	692.858	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.538	3	695.327	0.100	1	255	
27	0	702.032	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.501	9	703.735	0.000	0	255	
28	1	711.032	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.501	3	713.144	0.100	1	255	
29	0	721.146	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.576	3	722.813	0.100	1	255	
30	0	732.310	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.576	9	733.772	0.150	1	255	
31	0	780.002	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.538	3	786.117	0.000	0	255	
32	1	791.624	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.538	9	792.817	0.150	1	255	
33	0	821.599	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.614	3	823.570	0.100	1	255	
34	0	832.647	0	180	1	0.250	2	3	0.0	0.5	12	45.0	30.000	3	0.501	3	833.994	0.100	1	255	
35	0	846.081	0	180	1	0.250	2	9	0.0	0.5	6	45.0	30.000	9	0.651	9	847.889	0.150	1	255	
