vert_offset_X0,horiz_offset_X0,amplitude_X0,temperature_X0,Run,vert_offset_Xfit,horiz_offset_Xfit,amplitude_Xfit,temperature_Xfit,NegLogLik,Fold
0.821280514135175,-32.0874926469619,0.289115227801628,1.64574113297745,1,0.575861218990341,9.90445027868503,0.0368823322243114,1.51014998744134,987.671735216305,1
0.527762186302475,48.0591329263717,0.288276891336786,0.139011861941546,2,0.623349778942056,9.89822084788712,0.0599703659459699,0.928755695315348,987.671735234419,1
0.975767768827928,-60.5607037390804,0.0503874059490434,0.120161223005312,3,0.538818717348343,9.90199942010225,0.0188729773260136,2.95120135412915,987.67173522034,1
0.983965226500211,151.726193615607,0.0899168707423131,0.946647087559464,4,0.875249892734585,151.638232965538,4.22582170031909e-08,0.30482390642354,988.772757417944,1
0.602795545487902,-105.123178205438,0.438474488333235,1.09579571698346,5,0.623168358174485,-105.094434452717,2.57678125307023e-08,0.928689238645518,988.772757417941,1
0.64368830015139,138.735022594796,0.229359853062834,0.0938345448589191,6,0.80032923138729,138.722847745434,8.47238168135066e-07,0.380865360960667,988.772765018015,1
0.742562231136622,-37.0387932217134,0.243466544888922,0.019350840132286,7,0.712487847069444,9.90822477810494,0.103307929881298,0.539145345989759,987.671735218016,1
0.971802425787477,-111.748209985058,0.00394568489124097,1.18848062530943,8,0.657627633799543,-111.703256474789,2.65914036364416e-08,0.725667121942745,988.772757417951,1
0.630771071069387,-114.575522353766,0.357121422473176,1.7933393126843,9,0.652066785911987,-114.510917491734,1.90304814045123e-08,0.752204516066868,988.772757337963,1
0.807776348991998,-36.1211184754513,0.0177366928802603,0.136947783054107,10,0.551024993561088,9.92005762433743,0.0248072998121389,2.24521075440071,987.67173528526,1
0.907583810433284,150.273698920321,0.374866439293377,0.674989763744253,11,0.703256961088051,150.340157310515,2.33121531886757e-08,0.562761244429094,988.772757417945,1
0.914479243839639,-59.1533539380916,0.0954332147177702,1.06379975920841,12,0.721053778819668,9.9159762156941,0.107472044423614,0.518253553380304,987.671735251444,1
0.712294563864106,176.532760570773,0.109499095742534,1.16346364161185,13,0.595759637943589,172.978840307265,8.85009782219752e-09,1.19450276470127,988.772757417943,1
0.799543146799345,0.364115922810328,0.391796439544543,0.236755218223884,14,0.61356212412076,9.88922881072268,0.055212043260836,1.00880284106267,987.671735306537,1
0.65369475743937,94.2650601176271,0.09309552123559,0.10753056983957,15,0.54502047536047,9.91018737006838,0.0218880759467239,2.54466135636015,987.671735222649,1
0.529432640090715,171.480539502217,0.134816846373811,0.151784688250305,16,0.808635540850614,170.926188604919,1.15434401009925e-07,0.370615535878552,988.772758618024,1
0.538106614300708,172.802589032144,0.0626333543335599,0.494449035696318,17,0.888473949323717,172.774200521679,1.79709331104219e-07,0.294447473274176,988.772759017934,1
0.684099982623162,-84.1354460568939,0.265417424791661,2.56492713742023,18,0.537390241588997,9.8969149254713,0.0181786588729083,3.06395596782871,987.671735241836,1
