vert_offset_X0,horiz_offset_X0,amplitude_X0,temperature_X0,Run,vert_offset_Xfit,horiz_offset_Xfit,amplitude_Xfit,temperature_Xfit,NegLogLik,Fold
0.557004054744644,81.7393171987071,0.183844715217966,1.01434785949291,1,0.543226272681752,112.919542957547,0.267792621087671,3.93487218386949,712.186884058151,1
0.630678972065077,-57.2639575537378,0.339316527963194,2.517699476204,2,0.805022432946994,-56.0846235758782,1.88768325989149e-09,0.36117272897283,989.446408145944,1
0.988483665994935,-12.1191756795656,0.209926696611698,3.42047750434541,3,0.778020824983865,15.3540081248743,1.2997148997426e-08,0.396249984515206,989.446408151175,1
0.916066777651307,-52.2816524289622,0.210357605947648,2.08030305744058,4,0.617403686394831,-52.0882670073367,3.70609062017235e-09,0.938350531134889,989.44640974756,1
0.73591354047425,150.509682580518,0.0814424163606737,1.33629829653623,5,0.543145448210833,112.919559288767,0.267293414797042,3.94222011855369,712.186884057516,1
0.801705107405867,96.1411059062196,0.316912430653776,2.05996622451297,6,0.543246609564141,112.919550759809,0.267920356128595,3.93299485270167,712.186884057502,1
0.786859466425347,170.836941989512,0.376236124130287,0.135684036919572,7,0.542639322185422,112.919552553158,0.264158229376574,3.98900833616667,712.186884057502,1
0.90417649527499,79.9491829802759,0.0298050646234931,0.838015436692409,8,0.543425874711393,112.919557169097,0.269030928191603,3.9167593646169,712.186884057498,1
0.776240456630877,164.417535727835,0.117063069252882,0.630505842399766,9,0.545894906706313,112.919553053876,0.284327082785092,3.70604642767975,712.186884057501,1
0.660193003577075,4.44360465330996,0.0324860836015438,0.687218898442161,10,0.764865655063972,5.76208468064017,5.4754252361516e-09,0.415930554183497,989.446408147468,1
0.531365942208822,-21.1834584221045,0.0611917539581306,0.193485832869548,11,0.81002369637207,-23.790957247975,5.19452239968734e-10,0.355346044009131,989.446407827461,1
0.769620448976017,115.767701924993,0.0958534412799421,1.65302115200035,12,0.543103807880243,112.919553485364,0.267035594963265,3.94602610672846,712.186884057503,1
0.53944788943687,-175.477371293951,0.436386415849659,0.788421094000084,13,0.582333429613274,-179.999999501214,0.237212912637872,1.41284898187144,951.131542719176,1
0.996909364187729,35.2723434410732,0.398368086264964,1.37959490687577,14,0.543207711700539,112.919561212474,0.267679424585549,3.93653496300616,712.186884057501,1
0.668442688726643,-17.2272093525096,0.21743910599132,0.187540720955576,15,0.846540032115475,-14.2367614297262,6.99219324007313e-10,0.317901690061152,989.446407827404,1
0.710681444439276,-8.62972140011493,0.0702643885011932,0.812352276518602,16,0.796018361741908,-7.15603164955452,3.60245378609651e-07,0.372158571903513,989.446447750677,1
0.791358574223294,-0.940558541322673,0.0725305697829602,0.706094436440512,17,0.9408320983433,-2.83889420674369,3.09301333726134e-08,0.249904606836448,989.446409747505,1
0.821904151703357,59.6366340374555,0.266227608230519,1.23351922808287,18,0.5451413536002,112.919557131589,0.279658672255346,3.76791220956333,712.1868840575,1
0.617054749863832,9.17438134959596,0.0992975231379585,6.95741589211719,19,0.543208371891506,112.919556944899,0.267683591122126,3.93647374166236,712.1868840575,1
0.732920572279504,-0.502519018836125,0.468790910836977,1.09653733942109,20,0.611053711597028,-0.00274462671579688,1.7388019957708e-09,0.992003984211442,989.44640814746,1
0.602427595219416,-19.4442676147648,0.109296609861587,0.591723520231038,1,0.791342061829946,-18.7892148164306,5.4749763687662e-10,0.368483486808316,989.881448700461,2
0.566638163202684,-113.389444856339,0.141389580495637,0.0109161747163812,2,0.81758287993328,-113.563158012494,2.7704692882538e-09,0.338037496214251,989.881449020761,2
0.91163152103737,-145.978810041934,0.375379663467489,0.239560292287306,3,0.927021291214765,-146.537096368083,1.30051230492258e-08,0.251404343337767,989.881449020282,2
0.692233891673985,44.7259888041278,0.225259377887753,0.223170926301513,4,0.541908587927366,111.88421421537,0.269375912034708,4.06035366300721,697.693771012825,2
0.951798544693108,-144.831161581577,0.253540336050527,0.564384778079022,5,0.76756523246958,-149.683555759121,5.57717154611872e-10,0.401229572637818,989.881448640283,2
0.921031895626445,-0.537119814227054,0.48702045700508,0.717947763760626,6,0.663180861123415,-0.330813916946155,6.59594601428138e-09,0.657889154953462,989.881449620305,2
0.744677673788691,-16.3803832222963,0.393753754368989,1.35903022704995,7,0.591310495523507,-15.9763678659084,4.54721991001045e-09,1.17571382369181,989.881450620276,2
0.645368315122664,-32.8664457675369,0.107025147259791,1.13650819298704,8,0.832387240817596,-30.5324106311365,2.56178810041863e-07,0.322981968554748,989.881488587092,2
0.663729533486597,44.0680127805158,0.0317977298021064,0.744733732062714,9,0.542175075800881,111.884219788514,0.271088793364282,4.03469819497372,697.693771012825,2
0.81327487557867,-167.433940029774,0.168704996592312,0.393772315234467,10,0.590976354914634,-179.999999901114,0.263676135974264,1.24315481742802,953.141465279463,2
0.611082623866427,96.8722311298519,0.479856188392072,0.225978997464454,11,0.541857526113289,111.884212572171,0.269047710813343,4.06530675771374,697.693771012827,2
0.796798729271454,157.498733335971,0.33343838483839,0.827012555497751,12,0.541780587187687,111.884217407315,0.268553197983448,4.07279254040088,697.693771012825,2
0.815777382513372,-130.255909107789,0.0494710281196409,1.19146826958499,13,0.87606830318849,-127.04962446997,4.45481961888612e-09,0.285466835049841,989.881449020278,2
