Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
1	0	28.568	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	9	29.244	0.000	0	255	
2	1	46.677	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	47.123	0.000	0	255	
3	1	52.217	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	52.850	0.140	1	255	
4	0	56.274	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	9	56.505	0.140	1	255	
5	0	59.674	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	60.297	0.140	1	255	
6	0	63.821	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	64.160	0.140	1	255	
7	0	67.127	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	3	67.812	0.140	1	255	
8	0	71.233	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	3	72.201	0.000	0	255	
9	1	84.704	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	3	85.188	0.000	0	255	
10	1	90.218	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	3	90.683	0.000	0	255	
11	1	94.559	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	94.910	0.140	1	255	
12	0	100.266	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	101.192	0.140	1	255	
13	0	104.617	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	107.165	0.140	1	255	
14	0	110.595	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	3	111.310	0.000	0	255	
15	1	121.457	1	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	3	123.808	0.000	0	255	
16	1	136.135	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	136.671	0.140	1	255	
17	0	145.283	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	145.736	0.140	1	255	
18	0	149.441	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	150.324	0.140	1	255	
19	0	154.011	0	-150	1	0.250	2	3	0.0	0.0	10	45.0	30.000	3	0.614	3	154.835	0.140	1	255	
20	0	157.721	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	9	158.140	0.000	0	255	
21	1	166.510	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	166.883	0.000	0	255	
22	1	175.190	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	3	176.032	0.140	1	255	
23	0	179.958	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	180.442	0.140	1	255	
24	0	183.407	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	3	184.189	0.000	0	255	
25	1	189.175	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	9	189.419	0.140	1	255	
26	0	194.601	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	9	195.243	0.000	0	255	
27	1	198.897	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	3	199.905	0.140	1	255	
28	0	202.810	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	203.399	0.000	0	255	
29	1	209.693	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	210.235	0.140	1	255	
30	0	213.934	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	3	214.735	0.140	1	255	
31	0	218.566	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	3	219.930	0.140	1	255	
32	0	223.582	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	224.012	0.000	0	255	
33	1	228.629	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	3	230.104	0.140	1	255	
34	0	234.077	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	9	234.681	0.000	0	255	
35	1	238.871	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	240.307	0.140	1	255	
36	0	246.697	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	9	247.158	0.140	1	255	
37	0	250.525	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	251.117	0.000	0	255	
38	1	255.324	1	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	3	255.637	0.140	1	255	
39	0	262.778	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	3	263.861	0.000	0	255	
40	1	267.883	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	9	268.471	0.140	1	255	
41	0	269.880	0	-150	1	0.250	2	9	0.0	0.0	7	45.0	30.000	9	0.501	3	271.094	0.000	0	255	
42	0	275.187	1	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	275.496	0.140	1	255	
43	0	283.423	1	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	9	286.828	0.000	0	255	
44	1	291.992	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	293.200	0.140	1	255	
45	0	296.395	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	296.958	0.140	1	255	
46	0	300.398	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	300.940	0.000	0	255	
47	1	305.762	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	306.541	0.140	1	255	
48	0	309.841	0	-150	1	0.250	2	3	0.0	0.0	6	45.0	30.000	3	0.538	9	310.243	0.000	0	255	
49	0	313.631	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	314.052	0.140	1	255	
50	0	317.872	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	9	318.379	0.000	0	255	
51	1	322.153	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	3	322.554	0.140	1	255	
52	0	326.842	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	327.185	0.140	1	255	
53	0	330.760	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	331.235	0.140	1	255	
54	0	334.332	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	9	334.836	0.000	0	255	
55	1	339.659	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	3	340.946	0.140	1	255	
56	0	344.849	0	-150	1	0.250	2	3	0.0	0.0	1	45.0	30.000	3	0.576	9	345.283	0.000	0	255	
57	0	348.860	0	-150	1	0.250	2	9	0.0	0.0	8	45.0	30.000	9	0.651	9	349.274	0.140	1	255	
58	0	352.750	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	353.463	0.140	1	255	
59	0	356.449	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	9	356.738	0.140	1	255	
60	0	359.648	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	360.172	0.140	1	255	
61	0	362.083	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	9	362.833	0.000	0	255	
62	1	369.646	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	370.248	0.140	1	255	
63	0	375.409	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	376.478	0.140	1	255	
64	0	382.392	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	9	382.953	0.140	1	255	
65	0	386.028	0	-150	1	0.250	2	9	0.0	0.0	6	45.0	30.000	9	0.538	9	386.529	0.140	1	255	
66	0	390.274	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	9	390.568	0.140	1	255	
67	0	393.475	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	3	394.434	0.000	0	255	
68	1	398.409	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	398.809	0.140	1	255	
69	0	402.174	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	9	402.543	0.000	0	255	
70	1	407.329	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	408.077	0.140	1	255	
71	0	411.228	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	411.530	0.140	1	255	
72	0	416.334	0	-150	1	0.250	2	3	0.0	0.0	3	45.0	30.000	3	0.651	9	416.932	0.000	0	255	
73	0	419.961	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	420.467	0.140	1	255	
74	0	423.603	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	3	424.158	0.000	0	255	
75	1	429.319	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	429.753	0.140	1	255	
76	0	432.720	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	9	433.322	0.140	1	255	
77	0	436.161	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	3	437.442	0.140	1	255	
78	0	441.394	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	442.040	0.000	0	255	
79	1	447.501	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	448.128	0.150	1	255	
80	0	451.672	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	3	452.425	0.150	1	255	
81	0	456.761	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	457.447	0.000	0	255	
82	1	463.098	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	464.258	0.150	1	255	
83	0	468.030	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	468.268	0.140	1	255	
84	0	471.129	1	-150	1	0.250	2	3	0.0	0.0	8	45.0	30.000	3	0.501	3	475.189	0.150	1	255	
85	0	478.188	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	9	479.021	0.140	1	255	
86	0	482.106	0	-150	1	0.250	2	3	0.0	0.0	6	45.0	30.000	3	0.614	3	483.662	0.150	1	255	
87	0	487.443	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	3	488.050	0.150	1	255	
88	0	490.183	0	-150	1	0.250	2	3	0.0	0.0	1	45.0	30.000	3	0.501	3	491.507	0.150	1	255	
89	0	495.029	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	9	495.417	0.140	1	255	
90	0	498.263	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	499.467	0.150	1	255	
91	0	503.532	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	9	503.899	0.140	1	255	
92	0	506.939	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	507.660	0.140	1	255	
93	0	510.444	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	510.900	0.150	1	255	
94	0	515.366	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	515.698	0.140	1	255	
95	0	518.603	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	3	520.189	0.150	1	255	
96	0	524.050	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	524.756	0.140	1	255	
97	0	527.197	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	527.647	0.140	1	255	
98	0	530.603	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	531.081	0.140	1	255	
99	0	534.760	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	3	535.577	0.150	1	255	
100	0	539.285	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	9	539.872	0.140	1	255	
101	0	543.268	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	3	544.125	0.150	1	255	
102	0	548.329	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	548.943	0.150	1	255	
103	0	552.745	1	-150	1	0.250	2	9	0.0	0.0	8	45.0	30.000	9	0.538	3	557.335	0.000	0	255	
104	0	560.528	0	-150	1	0.250	2	3	0.0	0.0	8	45.0	30.000	3	0.501	9	561.517	0.000	0	255	
105	0	564.164	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	564.808	0.140	1	255	
