TDT_time,x,y,likelihood,trial
131.00027896001654,293.60906982421875,299.0225830078125,0.9998457431793212,1
131.09568840422074,300.8064270019531,301.5639953613281,0.9999319314956664,1
131.20759999692888,306.314208984375,301.54449462890625,0.9999773502349854,1
131.30364413915242,309.1673278808594,296.91229248046875,0.9999794363975524,1
131.3998111261539,314.7162780761719,296.53839111328125,0.9999548196792604,1
131.4957324235995,313.7120666503906,295.5380554199219,0.9999454021453856,1
131.60754164565935,318.2693786621094,294.1800537109375,0.9999583959579468,1
131.70385195156842,330.60809326171875,284.13836669921875,0.9999586939811708,1
131.79997799031062,340.40582275390625,276.13446044921875,0.9999668598175048,1
131.89577644297827,360.7666931152344,267.57379150390625,0.9986047148704528,1
132.00766756155676,393.1971130371094,270.96182250976557,0.9999390840530396,1
132.10350696248372,412.6198425292969,269.75009155273443,0.9999810457229614,1
132.19975584600382,429.57904052734375,267.68426513671875,0.9998074769973756,1
132.2956157210605,458.7143859863281,268.00460815429693,0.9999433755874634,1
132.40746589137962,485.9669494628906,269.25982666015625,0.999866247177124,1
132.50361240425144,509.6773376464844,275.61846923828125,0.999874711036682,1
132.5995541758267,531.8038330078125,280.13259887695307,0.9999573826789856,1
132.6957621110875,549.584228515625,284.005615234375,0.9999749660491944,1
132.8074484883694,560.433349609375,286.9974060058594,0.9999256134033204,1
132.90363594950057,567.3897705078125,288.17498779296875,0.9998139142990112,1
132.99951629868684,567.536376953125,290.55145263671875,0.9998864531517028,1
133.0955399667807,566.4230346679688,293.14569091796875,0.9999788999557496,1
133.20722634406263,567.0919799804688,295.41064453125,0.9999727010726928,1
133.30347522758274,566.8603515625,294.5411682128906,0.9999728798866272,1
133.39933510263938,566.8115844726562,294.0644836425781,0.9999756217002868,1
133.49531782247394,567.2252197265625,294.18756103515625,0.9999752640724182,1
159.12325681980462,257.64431762695307,334.86334228515625,0.8872566223144531,3
159.21915764312055,275.53082275390625,315.9254150390625,0.9998834133148192,3
159.3152427336034,292.0964050292969,301.68597412109375,0.9998629093170166,3
159.42731811934885,305.64202880859375,297.2415466308594,0.9999690055847168,3
159.52332131331303,308.8625793457031,297.1478271484375,0.9999785423278807,3
159.61911976598068,314.13897705078125,296.0514221191406,0.9999446868896484,3
159.71526627885254,315.3341979980469,297.64166259765625,0.9998544454574584,3
159.82717787156068,318.91845703125,296.9124450683594,0.9999055862426758,3
159.92311964313592,329.4498596191406,304.3258056640625,0.9996846318244934,3
160.01922520774843,350.4227294921875,310.1817626953125,0.9999494552612304,3
160.11518745345336,373.8006591796875,319.8744201660156,0.9999811053276062,3
160.22705809790216,386.8640441894531,321.6722717285156,0.9999799132347108,3
160.32293844708846,413.4820556640625,320.06842041015625,0.9998250007629396,3
160.42033388186942,434.6304931640625,324.0234069824219,0.999979853630066,3
160.5151905245728,463.4336242675781,324.5168151855469,0.9999676942825316,3
160.62689737598438,492.4804992675781,324.6771240234375,0.999932587146759,3
160.72310531124515,516.6979370117189,320.2850036621094,0.9997736811637878,3
160.81898566043145,540.8782958984375,315.7972106933594,0.9997913241386414,3
160.91505027678463,553.3717651367189,306.3509826660156,0.9999260902404784,3
161.02710518840038,561.1403198242189,301.57110595703125,0.9999473094940186,3
161.12290364106804,565.614013671875,300.7549133300781,0.9999644160270692,3
161.21882493851362,568.6627807617188,300.2126770019531,0.9998745918273926,3
161.31480765834817,566.994140625,298.3721923828125,0.999866247177124,3
161.42684209583427,564.6588134765625,297.8465270996094,0.9999085664749146,3
171.52140698219006,323.28070068359375,249.82081604003903,0.9998421669006348,4
171.63333904902785,316.0970458984375,279.74673461914057,0.99992036819458,4
171.7293831912514,317.97125244140625,290.8955078125,0.9999550580978394,4
171.82534543695633,320.67822265625,297.2165832519531,0.9999681115150452,4
171.9211848378833,325.19610595703125,296.4708557128906,0.999971568584442,4
