TDT_time,x,y,likelihood
8.556793956036925,628.71484375,3.986175060272217,0.0676821768283844
8.655213097300742,627.3870239257812,3.293351650238037,0.0022178590297698975
8.751257239524284,637.7413330078125,0.7328569889068604,0.001314997673034668
8.867857407924,628.1661987304688,1.5828402042388916,7.236148667288944e-05
8.956141855007333,624.8555908203125,2.482659339904785,2.9251214073156007e-05
9.050875652932792,624.35302734375,2.063699245452881,1.577790499140974e-05
9.14726785536051,624.8721923828125,1.4804937839508057,1.626991797820665e-05
9.259650353050773,624.111328125,2.9015321731567383,0.00024181604385375977
9.355633072885343,624.57666015625,2.0767292976379395,7.405164069496095e-05
9.456345316670804,628.8929443359375,0.5421898365020752,1.5182118659140542e-05
9.548192262314549,624.7112426757812,0.9046664237976074,7.197677859949181e-06
9.659551053521934,624.4749145507812,1.1659090518951416,1.0085674148285761e-05
9.756496057450407,623.7623901367188,3.0274829864501953,0.00015684962272644043
9.853502483767855,627.5042724609375,2.3020620346069336,0.00022840499877929688
9.950693177252218,624.3492431640625,3.5113368034362793,0.00030744075775146484
10.059799814197273,623.8010864257812,3.3880906105041504,0.0005812346935272217
10.15637628379191,624.0556030273438,3.173081874847412,0.0002244710922241211
10.255143485259905,624.4090576171875,1.960721492767334,5.0579801609274e-05
10.350737196630982,624.1895141601562,2.884502649307251,0.00028073787689208984
10.458513015148297,624.2314453125,2.8092308044433594,0.00015622377395629883
10.556399829041018,624.6199951171875,2.731354236602783,0.00015470385551452637
10.655003237471751,627.4199829101562,2.448896884918213,0.0002770721912384033
10.748058156765293,627.4387817382812,1.575162649154663,8.771636930759996e-05
10.859335051454048,624.48046875,2.3988261222839355,7.606350118294358e-05
10.956218632993549,623.3126220703125,0.8277959823608398,3.907555765181314e-06
11.055088205109831,-3.69278621673584,2.6554746627807617,3.978534550697077e-06
11.148102176144056,623.7543334960938,0.7955522537231445,1.0022879905591253e-05
11.259583812129387,623.8530883789062,0.6155171394348145,7.139044100767933e-06
11.359456616598889,623.727294921875,0.1928236484527588,4.4643179535341915e-06
11.45441562995058,108.12328338623047,0.41175150871276855,5.024482561566401e-06
11.551176366712136,623.8523559570312,0.9212615489959717,7.919425115687773e-06
11.6585427026363,624.3701171875,1.9073817729949951,2.79888445220422e-05
11.755282965268199,624.304931640625,2.2928390502929688,5.996627078275196e-05
11.852924089605029,624.2770385742188,2.206846237182617,3.887285856762901e-05
11.948251637290555,624.2523193359375,2.004373550415039,4.440241173142567e-05
12.058832411570954,624.060791015625,2.69490909576416,4.89372578158509e-05
12.155797889629085,624.4885864257812,2.2615039348602295,9.3832153652329e-05
12.255547849320642,624.177490234375,3.1124095916748047,0.00018003582954406738
12.351387250247608,624.0035400390625,2.9121880531311035,0.00018680095672607422
12.45828268118965,623.8447265625,2.987875461578369,0.0003660917282104492
12.55508436621052,623.5250854492188,2.90244722366333,0.0002409219741821289
12.652705016417693,623.9865112304688,2.540813684463501,6.564235081896186e-05
12.748626313863289,624.2777099609375,1.867126703262329,2.5155019102385268e-05
