TDT_time,x,y,likelihood
8.591251916250572,640.3168334960938,0.9556384086608887,6.813075015088543e-05
8.686313300250552,640.3692016601562,1.232107400894165,6.409276829799637e-05
8.785653777348958,639.8194580078125,0.008385658264160156,9.760508692124858e-05
8.899674205411824,-3.1427063941955566,2.300900936126709,1.8916636008725618e-06
8.989391841571186,-2.154794216156006,2.087416887283325,2.5760873541003093e-06
9.090513567949797,640.1331176757812,0.49831438064575195,1.591750879015308e-05
9.185595426079434,-2.8195013999938965,2.5983784198760986,3.2326599921361776e-06
9.297588915306203,-2.76666259765625,2.886214256286621,3.692591690196423e-06
9.39226129084269,-2.774535655975342,2.1816301345825195,2.704966163946665e-06
9.48832590719589,639.7772216796875,0.42688417434692383,1.438685467292089e-05
9.585598497198884,640.2757568359375,-0.37042236328125,4.431524303072365e-06
9.697714831203598,638.3289794921875,2.468118667602539,0.0008374452590942383
9.78974604401426,-3.2908577919006348,2.58142352104187,1.932381564984098e-06
9.885933505145404,-2.3281898498535156,2.405026435852051,3.354043883518898e-06
9.983738422519496,-2.4253716468811035,2.719311237335205,3.1043184662848944e-06
10.095424799801402,-2.429950714111328,2.2225189208984375,3.088723360633594e-06
10.192267433081588,639.9275512695312,-0.407958984375,3.6176738831272814e-06
10.289806186770129,630.1809692382812,0.6763293743133545,1.0162557373405434e-05
10.381980718488395,-2.512131690979004,2.4624576568603516,2.802956487357733e-06
10.497352439108658,639.83984375,0.24309158325195312,8.577750122640282e-06
10.590079772327678,-2.459120273590088,2.952582359313965,3.3103178793680854e-06
10.686021543902932,640.34912109375,0.043465614318847656,7.602342975587817e-06
10.781205772680856,-2.6339426040649414,2.3961260318756104,2.986245362990303e-06
10.895021459447147,-2.5157251358032227,2.52232027053833,2.760319375738618e-06
10.991167972318976,639.8768310546875,-0.12168264389038086,4.1313714973512106e-06
11.08962806184211,-2.864283561706543,3.330024242401123,3.6075207390240394e-06
11.185365092120787,-3.0062756538391113,2.9717025756835938,3.4601957850100007e-06
11.296764831587486,639.7861328125,0.03503584861755371,5.39517350262031e-06
11.390249707603836,638.0460815429688,2.429002285003662,0.001920253038406372
11.48684665132813,108.06116485595703,5.525246620178223,0.024686962366104126
11.585265792591947,109.28651428222656,6.302501678466797,0.03554797172546387
11.692611654386454,108.93268585205078,5.49925422668457,0.011611133813858032
11.788655796609996,282.139892578125,6.705127239227295,0.014144539833068848
11.886993041355183,282.5690002441406,6.177735328674316,0.011072009801864624
11.981337830817148,635.9656372070312,3.774592876434326,0.003985017538070679
12.093822699155698,636.253173828125,3.5561537742614746,0.00584721565246582
12.190481065268965,111.27407836914062,478.2408142089844,0.021512657403945923
12.287139431382235,111.24341583251953,475.9962158203125,0.21837690472602844
12.381013315862075,111.42870330810547,479.14776611328125,0.028688281774520874
12.493518658330284,111.57577514648438,476.0296630859375,0.1197408139705658
12.588539094070947,111.44136047363281,474.565673828125,0.31283050775527954
12.685647891036682,111.11448669433594,475.3233642578125,0.11900368332862854
12.781651085000908,111.0993423461914,473.84002685546875,0.2743391990661621
12.892825609041376,282.1916198730469,5.832372665405273,0.03975608944892883
12.98917686320978,110.8695297241211,477.3511962890625,0.031151145696640015
13.087309366658392,282.1376953125,4.738903045654297,0.022717654705047607
13.181101354619603,282.82855224609375,1.8463985919952393,0.0008742809295654297
13.29243967169733,629.5647583007812,1.9120657444000244,0.00030100345611572266
13.388647606958132,142.91685485839844,2.327576160430908,0.0007273256778717041
13.484671275052017,636.763916015625,4.37307071685791,0.0024669766426086426
13.581063477479738,635.8748168945312,4.622409343719482,0.002446293830871582
13.69301601844719,355.13018798828125,110.89619445800781,0.9997071027755737
13.788793996985184,363.24609375,124.47948455810547,0.999187707901001
13.884367234226602,112.11385345458984,470.2882080078125,0.5274398922920227
13.997425378195564,371.07989501953125,116.40324401855469,0.8562378883361816
14.092363917417599,370.45391845703125,134.6845703125,0.9982023239135742
14.188305688992852,374.30352783203125,131.85281372070312,0.9994192123413086
14.284329357086737,380.29974365234375,139.5432586669922,0.9998537302017212
14.396261423924532,387.2059631347656,143.947265625,0.9999839067459106
14.492612678092938,395.67132568359375,148.51145935058594,0.9999592304229736
14.588759190964767,417.45989990234375,154.75973510742188,0.9999249577522278
14.684250531687555,441.1317443847656,171.92626953125,0.9995031356811523
14.796428288081241,468.0381774902344,189.78671264648438,0.9994205832481384
14.892144844230263,494.24761962890625,202.67420959472656,0.9959240555763245
14.988332305361407,511.4837951660156,219.9014434814453,0.9352316856384277
15.084376447584948,528.5057983398438,228.26390075683594,0.09945935010910034
15.196247092033772,550.948974609375,242.3862762451172,0.2183510661125183
15.292168389479368,570.7054443359375,266.8650817871094,0.12072423100471497
15.388171583443595,585.8861083984375,280.4983215332031,0.9994994401931763
15.484748053038233,585.159912109375,287.3042907714844,0.9999532103538513
15.596413956190482,589.0013427734375,291.5819091796875,0.9999074935913086
15.692130512339501,589.170654296875,292.7129821777344,0.9999117851257324
15.788236076952016,589.2387084960938,292.1476745605469,0.9998714923858643
15.884136900267956,589.0760498046875,293.53839111328125,0.9998774528503418
15.996089441235409,586.7841796875,293.456298828125,0.9998491406440735
16.092276902366553,586.3883056640625,293.3392639160156,0.9998650550842285
16.1879320361266,588.0528564453125,293.1671447753906,0.9998939037322998
16.283955704220485,589.7737426757812,293.57501220703125,0.9999014735221863
16.397034322319104,589.037109375,294.7461242675781,0.9998574256896973
16.4921366545784,588.2037963867188,291.4465026855469,0.9984720945358276
16.588221745061254,441.33331298828125,193.44241333007812,0.688889741897583
16.68389735295096,436.89642333984375,196.04249572753906,0.17678672075271606
16.796013686955675,489.4762268066406,338.1447448730469,0.5379621386528015
16.89211925156819,471.4140319824219,368.5541076660156,0.980067789554596
16.98818386792139,451.68756103515625,400.0678405761719,0.8778390288352966
17.084043742978015,437.8077697753906,408.7334899902344,0.9689170122146606
17.19587343916752,425.53497314453125,423.4517517089844,0.9866912961006165
17.29177426248346,422.4289245605469,437.2015686035156,0.9508054256439209
17.387695559929057,476.15985107421875,316.0144348144531,0.07667139172554016
17.484005865838146,441.2247314453125,419.45269775390625,0.030728161334991455
17.59577413963868,283.86846923828125,5.975459575653076,0.026533663272857666
17.69183875599188,110.33148193359375,4.323489665985107,0.005483299493789673
17.787841949956107,109.74202728271484,4.790602684020996,0.03930237889289856
17.88372229914239,463.82012939453125,369.5340881347656,0.0746535062789917
17.995654365980187,292.14764404296875,380.28326416015625,0.6053179502487183
18.0917599305927,270.5753479003906,365.105712890625,0.13684922456741333
18.187783598686586,246.7447509765625,362.2142028808594,0.9796804189682007
18.283827740910127,196.10009765625,352.4238586425781,0.9946462512016296
18.395800756007237,159.37147521972656,342.52044677734375,0.9902411699295044
18.492111061916326,134.69557189941406,336.92877197265625,0.5414082407951355
18.588544212603363,118.12886047363281,329.53350830078125,0.019272536039352417
18.699493521217597,96.8143539428711,317.4632263183594,0.5302911996841431
18.79592667190463,75.98377990722656,310.39617919921875,0.994212806224823
18.891684176312967,66.23362731933594,303.0356750488281,0.9998785257339478
18.987584999628908,67.66011047363281,300.16790771484375,0.9997778534889221
19.099517066466703,64.50222778320312,296.7139587402344,0.9997146129608154
19.19576594998682,61.543060302734375,295.60528564453125,0.9997947216033936
19.291707721562073,62.57192611694336,296.1322937011719,0.999891996383667
19.38748570010007,61.42421340942383,294.5204772949219,0.999913215637207
19.49945871519718,62.221065521240234,293.2620849609375,0.9999597072601318
19.595543805680034,64.10273742675781,292.4884033203125,0.9999575614929199
19.69148557725529,61.24184036254883,291.5352478027344,0.9999750852584839
19.78802109859061,63.131675720214844,289.82373046875,0.999967098236084
19.899482260446284,63.621612548828125,289.5632629394531,0.9999790191650391
19.9955878250588,62.16065979003906,289.509521484375,0.9999755620956421
20.09138627772645,61.26228332519531,290.6014404296875,0.9999250173568726
20.18753279059828,60.03410339355469,290.286376953125,0.9998670816421509
20.29942390917676,61.57624053955078,289.7655944824219,0.9999147653579712
20.39548852552996,62.668941497802734,289.41925048828125,0.9998941421508789
20.49136887471624,60.29573440551758,289.10198974609375,0.9998984336853027
20.587392542810125,61.347747802734375,289.10498046875,0.9996136426925659
20.699283661388606,60.968257904052734,288.2682189941406,0.9996539354324341
20.79538922600112,63.13431930541992,289.4455871582031,0.9991258382797241
20.891249101057745,62.40469741821289,288.3568420410156,0.9993927478790283
20.988132682597247,63.54464340209961,289.1186828613281,0.9996209144592285
21.09949147380463,63.22523880004883,288.5202941894531,0.9991032481193542
21.195248978212966,63.014137268066406,288.6304626464844,0.9987068772315979
21.29119074978822,63.85295867919922,287.646240234375,0.9982177019119263
21.387644374604914,63.777198791503906,287.5914306640625,0.999435544013977
21.499269329497846,64.48709869384766,288.35125732421875,0.9995659589767456
21.595067782165497,65.6628189086914,288.41217041015625,0.9994456171989441
21.691111924389038,65.21720886230469,287.6759033203125,0.999537467956543
21.78715606661258,64.15288543701172,288.2067565917969,0.9976704120635986
21.899108607580036,64.6917953491211,288.7486267089844,0.9990097284317017
21.99519369806289,62.86962127685547,288.3817443847656,0.9980270862579346
22.09117641789746,64.84559631347656,287.3955993652344,0.9987874031066895
22.187937154659018,64.88458251953125,287.0336608886719,0.9990054368972778
22.299029782180853,66.47274017333984,287.77764892578125,0.9996782541275024
22.395094398534052,65.08732604980469,287.3944396972656,0.9994478225708008
22.491036170109307,66.4758529663086,286.989990234375,0.999213695526123
