TDT_time,x,y,likelihood
7.081591965951523,307.7862243652344,155.86375427246094,1.3454140571411699e-05
7.119182468002775,-1.787980556488037,139.42555236816406,1.3700867384613957e-05
7.147191077374295,-1.8072094917297363,139.67385864257812,1.0447332897456363e-05
7.181178132605819,-1.3682708740234375,139.8564910888672,1.4421802006836515e-05
7.213998162446863,110.0916748046875,-2.300210475921631,2.296797356393654e-05
7.248312803752908,-1.352405071258545,140.2191619873047,3.308741361252032e-05
7.280600506222855,-1.621622085571289,124.33702087402344,3.9120506698964164e-05
7.318600490867259,-1.6300568580627441,124.36345672607422,3.99568525608629e-05
7.347346168906451,-1.6474699974060059,124.32791900634766,3.6454795917961746e-05
7.380575681340646,-1.63093900680542,124.38175201416016,4.0059643652057275e-05
7.413784719645183,-1.636465072631836,124.39763641357422,4.0040853491518646e-05
7.4470756544683505,-1.638638973236084,124.3912124633789,3.9477374230045825e-05
7.480366589291519,-1.639944076538086,124.37291717529297,3.844002276309766e-05
7.514067006707837,-1.6453180313110352,124.34276580810547,3.802136052399874e-05
7.547378415660662,-1.6468415260314941,124.34644317626953,3.761346306419e-05
7.5809355141693775,-1.6486883163452148,124.32948303222656,3.760779873118736e-05
7.614902095271244,-1.6409106254577637,124.31077575683594,3.679390647448599e-05
7.648991521151055,-1.643815517425537,124.33428955078125,3.771428964682855e-05
7.681791076862442,-1.6371898651123047,124.33406829833984,3.784937143791467e-05
7.7149796410373215,-1.6527996063232422,124.29830932617188,3.591584390960634e-05
7.750358937085559,-1.6356043815612793,124.34797668457031,3.814229785348289e-05
7.7801078474779715,-1.6347718238830566,124.35728454589844,3.847967309411615e-05
7.813869687283262,-1.6526293754577637,124.32018280029297,3.588475374272093e-05
7.848450492274855,-1.6502513885498047,124.34356689453125,3.7175217585172504e-05
7.882314702728434,-1.6503386497497559,124.34748077392578,3.703614856931381e-05
7.913333009159614,-1.6456871032714844,124.35295104980469,3.73180846509058e-05
7.947156271353878,-1.635697841644287,124.37191009521484,3.8692884118063375e-05
7.980344835528757,-1.6281108856201172,124.38231658935547,4.0047649235930294e-05
8.01367671861124,-1.5253634452819824,124.29553985595703,4.2518113332334906e-05
8.046926705175093,-1.5221872329711914,124.32240295410156,4.3455063860164955e-05
8.080729493239698,-1.5272712707519531,124.30439758300781,4.175220237812027e-05
8.113713316118004,-1.5165443420410156,124.34334564208984,4.401437035994604e-05
8.147290888756375,-1.5185871124267578,124.3384780883789,4.338872531661764e-05
8.181585055932763,-1.5156497955322266,124.32186889648438,4.383303166832775e-05
8.215121680311821,-1.4682064056396484,124.40229797363281,4.4985579734202474e-05
8.24857640817225,-1.5034980773925781,124.36946105957031,4.12777008023113e-05
8.282051610162334,-1.433332920074463,140.1109619140625,1.2614525985554792e-05
8.315465389763448,-1.6579227447509766,124.2484130859375,1.3123362805345096e-05
8.348633479808669,-1.677823543548584,124.26194763183594,1.2788845197064802e-05
8.38214963005807,-1.4024152755737305,140.06759643554688,1.3166888493287843e-05
8.415952418122675,-1.6537179946899414,124.17266082763672,1.1963952601945493e-05
8.448506284278173,-1.4086880683898926,140.05987548828125,1.2485541446949355e-05
8.481899589749627,-1.4050488471984863,140.06370544433594,1.2271075320313685e-05
8.516930825593686,-1.6429266929626465,124.16246032714844,1.2067864190612454e-05
8.546495468819181,-1.6554780006408691,124.15663146972656,1.1993677617283538e-05
8.580441575791388,109.52841186523438,-1.7472529411315918,1.631661143619567e-05
8.614490053411886,-1.4110212326049805,140.08395385742188,1.2622613212442957e-05
8.64823141908752,-1.400972843170166,140.0904083251953,1.3609540474135429e-05
8.681481405651372,-1.4003081321716309,140.07423400878906,1.3212939848017413e-05
8.714485702659333,-1.407179355621338,140.0848388671875,1.2938313375343569e-05
8.747838059871473,-1.4065327644348145,140.0916290283203,1.2505239283200353e-05
8.781354210120874,110.12403106689453,-2.2211508750915527,1.444476129108807e-05
8.814542774295754,-1.4076995849609375,140.08302307128906,1.2877084373030812e-05
8.848959786250086,-1.394885540008545,140.07069396972656,1.4097289749770425e-05
8.879752877255033,-1.6701569557189941,124.24854278564453,1.2681022781180218e-05
8.913187130985804,-1.4074335098266602,140.08523559570312,1.2745524145429954e-05
