TDT_time,x,y,likelihood
8.553518095291718,-2.144742965698242,480.0992431640625,3.897451279044617e-06
8.647699091716422,107.00862884521484,3.4368815422058105,2.0194032913423143e-05
8.747387629019007,-2.618189811706543,480.9542541503906,2.689242592168739e-06
8.85868499783742,639.72021484375,-0.8273129463195801,2.1092371298436774e-06
8.95399207139329,-3.5095949172973633,480.6746520996094,2.6103689378942363e-06
9.046842249390254,-2.823655128479004,2.907430648803711,3.04526588479348e-06
9.147370226008798,-3.0358386039733887,2.784238576889038,3.1568722533847904e-06
9.2587699654755,-2.96042537689209,2.109769821166992,2.7821492949442472e-06
9.35548975397774,-3.271332263946533,1.6916117668151855,2.273443442390999e-06
9.451247258386076,-3.0150961875915527,1.9999957084655762,1.8180088545705075e-06
9.543872220956807,-3.495077133178711,1.898285150527954,1.7208950566782732e-06
9.65916204505844,-3.627655029296875,2.42339825630188,2.5468059448030544e-06
9.755738514653078,-3.330109119415283,2.4932780265808105,2.0721940927614924e-06
9.848302054834837,-3.0243515968322754,2.576417922973633,1.9351184619154083e-06
9.946455032413107,-2.6441969871520996,1.8033900260925293,2.4871214918675832e-06
10.05791619426878,-2.9658727645874023,2.147580862045288,2.1148123323655454e-06
10.153939862362664,-2.827171802520752,1.794194221496582,2.0511424736469053e-06
10.246994781656204,-3.1223764419555664,2.1703920364379883,2.4410685455222847e-06
10.34324366517632,-3.4552531242370605,2.0919835567474365,2.496434262866387e-06
10.459024868389735,-2.523275852203369,2.6315479278564453,3.4585295907163527e-06
10.555069010613277,108.55572509765625,28.69368553161621,0.02434450387954712
10.651051730447845,108.1150894165039,6.307283401489258,0.04392498731613159
10.744168072130359,108.05978393554688,6.0546159744262695,0.01255616545677185
10.857246690228978,281.5713195800781,6.334017753601074,0.02761271595954895
10.952123807062039,281.624267578125,5.883297443389893,0.006415992975234985
11.048106526896609,281.2644958496094,5.737646579742432,0.005328059196472168
11.146996573142548,119.29481506347656,473.552734375,0.019192248582839966
11.257782088719523,113.72279357910156,469.9060363769531,0.6359220743179321
11.353662437905804,111.61131286621094,466.3282470703125,0.7279836535453796
11.44950183883277,113.84721374511719,464.84832763671875,0.7950077056884766
11.54247486160768,112.87581634521484,464.83673095703125,0.738085150718689
11.656003910558765,113.28224182128906,467.6123962402344,0.8794397115707397
11.750471544798675,112.46561431884766,468.4274597167969,0.37645789980888367
11.846515687022217,115.34642791748047,472.3994445800781,0.24102002382278442
11.944279656136992,113.45884704589844,467.8665466308594,0.1169939935207367
12.056395990141706,281.6549377441406,2.7911574840545654,0.000569760799407959
12.150351771140178,282.14434814453125,2.2549638748168945,0.0016748607158660889
12.24815668851427,173.12062072753906,3.0343382358551025,0.00029981136322021484
12.344159882478495,280.1446533203125,4.691689491271973,0.000845104455947876
12.458978801598006,109.14653778076172,5.700286388397217,0.0007474720478057861
12.554756780136,118.55532836914062,474.67218017578125,0.09773993492126465
12.646378510353511,111.1101303100586,466.1626892089844,0.08016034960746765
12.742381704317738,327.9968566894531,129.86802673339844,0.9734771251678467
