TDT_Sample	TDT_status
418370	119.247
423028	119.525
427878	118.171
433240	136.121
437815	136.075
442659	135.675
447404	135.936
452677	135.839
457456	136.333
462149	135.640
466945	135.380
472413	136.576
477102	136.478
481638	136.311
486340	136.348
491808	136.463
496634	136.235
501140	136.251
506014	136.697
511314	136.350
516173	136.375
520854	136.254
525530	136.390
530987	136.555
535490	136.244
540393	136.288
545061	136.411
550400	136.207
555019	136.457
559752	136.369
564416	136.496
569863	136.802
574671	136.356
579240	136.439
583933	136.462
589612	136.436
594174	136.303
598795	136.525
603462	136.565
608978	136.920
613640	137.377
618454	137.906
622997	138.081
628467	138.557
633205	138.775
637849	139.553
642529	140.320
648001	140.849
652908	141.418
657572	141.678
662133	142.106
667531	142.570
672229	142.896
676924	143.173
682388	143.517
687203	143.779
691972	143.551
696448	143.318
702056	143.241
706608	142.696
711303	142.802
715984	142.375
721449	142.607
726143	142.016
730855	141.912
735512	141.970
740984	141.855
745668	145.076
750577	151.371
755044	153.712
760662	155.968
765201	157.065
769925	157.232
774581	157.127
780050	156.930
784741	156.804
789424	155.789
794112	154.859
799585	146.627
804284	133.327
808993	129.622
813646	138.577
819119	151.001
823801	154.427
828492	155.023
833183	155.412
838652	154.847
843345	154.048
848026	151.964
852717	150.903
858195	149.777
862873	148.022
867574	144.118
872250	140.184
877715	143.201
882402	142.756
887104	142.924
891788	143.269
897251	142.852
901943	143.287
906624	143.519
912100	143.556
916782	143.712
921480	143.409
926170	143.413
931627	143.398
936317	143.582
941006	143.881
945695	143.885
951161	144.190
955853	144.368
960549	144.599
965231	144.577
970697	144.178
975397	143.647
980071	142.978
984764	142.149
990227	141.617
994935	140.818
999606	140.011
1004307	139.535
1009759	138.789
1014462	138.325
1019146	138.140
1023832	137.575
1029297	137.582
1033990	137.437
1038673	137.507
1043369	137.246
1048829	136.416
1053534	130.057
1058217	123.076
1062897	119.276
1068368	116.019
1073065	114.332
1077746	118.173
1082426	128.413
1087906	136.158
1092588	137.545
1097273	137.363
1101973	137.407
1107433	137.443
1112117	137.105
1116805	137.151
1121498	137.393
1126969	137.315
1131655	137.392
1136351	137.550
1141809	137.251
1146499	137.350
1151203	137.383
1155890	137.162
1161353	137.430
1166058	137.673
1170742	137.728
1175408	137.521
1180877	137.278
1185566	137.222
1190250	137.752
1194947	137.672
1200411	137.224
1205098	137.540
1209787	137.560
1214483	137.466
1219954	137.406
1224673	137.288
1229334	137.440
1234019	137.417
1239494	137.742
1244165	137.483
1248857	137.229
1253553	137.303
1259015	137.263
1263710	137.355
1268393	137.708
1273079	137.179
1278560	137.263
1283241	137.415
1287925	137.423
1292631	137.188
1298146	137.552
1302772	137.284
1307463	137.370
1312147	137.454
1317615	137.332
1322311	137.256
1326989	137.415
1331683	137.217
1337152	137.506
1341843	137.252
1346523	137.647
1351251	137.582
1356704	137.463
1361366	137.340
1366063	137.316
1371527	137.429
1376219	137.448
1380905	136.987
1385588	137.312
1391061	137.601
1395758	137.318
1400444	137.390
1405128	137.151
1410638	137.300
1415308	137.094
1419973	137.363
1424658	137.394
1430143	137.474
1434822	137.531
1439503	137.435
1444193	137.106
1449660	137.537
1454353	137.428
1459042	137.436
1463727	137.354
1469204	137.286
1473889	137.697
1478575	137.256
1483277	137.517
1488736	137.318
1493418	137.749
1498120	137.453
1502796	137.425
1508263	137.525
1512949	137.555
1517639	137.384
1522325	137.316
1527796	137.761
1532579	137.275
1537179	137.288
1541867	136.844
1547340	134.521
1552020	131.680
1556706	130.288
1561400	128.540
1566870	130.264
1571553	132.375
1576240	136.627
1580934	137.353
1586397	137.026
1591093	137.182
1595799	137.218
1600467	137.188
1605935	137.231
1610623	136.802
1615307	137.139
1620777	137.024
1625472	137.049
1630154	136.840
1634848	136.966
1640315	137.079
1644994	137.109
1649691	136.952
1654388	137.037
1659843	137.290
1664535	137.325
1669224	137.238
1673912	136.754
1679385	137.221
1684064	137.336
1688758	137.180
1693447	137.265
1698913	137.625
1703608	137.036
1708293	137.249
1712979	137.698
1718451	137.315
1723142	137.417
1727826	137.495
1732518	137.400
1737986	137.204
1742665	137.456
1747359	137.416
1752041	137.392
1757522	137.326
1762201	137.218
1766897	137.601
1771579	137.339
1777051	137.419
1781751	137.065
1786429	137.467
1791110	137.475
1796587	137.377
1801274	137.181
1805976	137.403
1810651	137.363
1816115	137.142
1820803	137.200
1825497	137.291
1830186	137.306
1835650	137.479
1840335	137.587
1845025	137.532
1850516	137.490
1855184	137.389
1859871	137.611
1864566	137.372
1870028	137.797
1874723	137.184
1879402	137.600
1884094	137.256
1889557	137.510
1894262	137.363
1898948	137.406
1903627	137.193
1909095	137.338
1913784	137.291
1918472	137.525
1923162	137.378
1928637	136.949
1933319	137.140
1938004	137.337
1942698	137.206
1948164	137.171
1952855	136.342
1957542	134.143
1962227	130.054
1967697	122.811
1972384	118.345
1977076	114.894
1981770	109.924
1987227	104.217
1991935	100.963
1996606	99.291
2001298	89.574
2006765	80.107
2011449	73.651
2016145	67.374
2020825	66.328
2026296	67.390
2030988	75.442
2035674	73.519
2040366	75.804
2045835	74.528
2050518	91.534
2055241	108.375
2059910	124.560
2065371	129.246
2070063	130.166
2074739	131.270
2080209	131.238
2084904	132.356
2089588	132.883
2094273	133.093
2099743	133.478
2104439	134.172
2109125	134.635
2113829	135.839
2119277	136.259
2123966	136.688
2128674	136.488
2133345	136.424
2138812	136.261
2143500	136.555
2148185	136.601
2152876	136.782
2158344	136.792
2163046	136.440
2167729	136.768
2172445	136.465
2177903	136.773
2182567	136.507
2187263	136.609
2191944	136.732
2197414	136.844
2202107	137.057
2206790	137.073
2211481	137.328
2216947	137.006
2221634	136.867
2226326	136.924
2231022	137.287
2236478	137.285
2241174	136.923
2245856	137.028
2250555	136.929
2256013	137.120
2260708	137.113
2265416	137.147
2270085	137.143
2275547	136.996
2280244	137.343
2284935	137.213
2289675	136.765
2295083	136.422
2299774	134.082
2304481	122.046
2309145	113.607
2314617	131.864
2319303	134.427
2323997	119.358
2329457	87.259
2334151	64.339
2338845	56.966
2343523	53.632
2349006	53.628
2353745	54.447
2358371	52.234
2363060	50.304
2368528	49.941
2373218	54.365
2377912	59.348
2382604	66.587
2388059	69.941
2392761	71.301
2397439	71.583
2402125	96.458
2407610	111.931
2412342	103.777
2416968	103.832
2421670	125.806
2427127	134.323
2431823	134.259
2436509	133.074
2441202	132.849
2446675	133.234
2451354	133.493
2456038	133.430
2460739	133.731
2466196	133.837
2470903	134.571
2475579	134.494
2480265	135.036
2485732	135.896
2490422	136.015
2495116	136.490
2499798	137.448
2505271	137.186
2509951	137.046
2514643	137.495
2519330	137.453
2524805	137.103
2529496	137.366
2534179	137.350
2538866	137.368
2544330	137.299
2549027	137.224
2553709	137.185
2559177	137.230
2563879	137.630
2568565	137.097
2573247	137.108
2578712	136.942
2583401	137.433
2588089	137.285
2592783	137.162
2598252	137.368
2602935	137.418
2607624	137.258
2612319	137.453
2617787	137.341
2622468	136.961
2627165	137.121
2631843	137.499
2637317	137.371
2641996	137.426
2646690	137.252
2651392	137.462
2656850	137.156
2661537	137.245
2666225	137.541
2670916	137.418
2676387	137.129
2681067	137.007
2685758	137.694
2690447	137.379
2695912	137.315
2700602	137.358
2705288	137.373
2709982	137.345
2715451	137.605
2720143	137.502
2724824	137.468
2729519	136.865
2734981	137.121
2739683	137.147
2744370	137.095
2749050	137.477
2754510	136.842
2759221	137.220
2763897	137.333
2768582	137.194
2774072	137.311
2778748	137.188
2783424	137.610
2788895	137.246
2793581	137.317
2798269	137.131
2802972	137.121
2808424	136.951
2813120	137.062
2817852	137.017
2822491	137.497
2827971	137.335
2832656	137.056
2837333	136.926
2842026	136.949
2847498	136.991
2852180	136.432
2856882	133.652
2861560	131.408
2867041	129.075
2871715	124.148
2876424	119.032
2881103	112.448
2886570	110.827
2891263	107.259
2895945	100.569
2900636	95.665
2906103	98.928
2910789	111.021
2915488	124.226
2920173	128.877
2925628	133.468
2930322	136.473
2935042	136.734
2939708	136.792
2945172	136.891
2949852	136.709
2954544	136.890
2959231	137.135
