TDT_Sample	TDT_status
417844	135.979
422408	135.333
427349	153.371
433444	153.148
437302	153.194
442233	153.155
446884	153.499
452351	153.068
457044	153.248
461617	153.254
466421	152.986
471887	153.686
476572	153.393
481265	153.532
486029	153.270
491444	153.445
496106	153.616
500797	153.655
505423	153.679
510960	153.493
515646	153.105
520224	153.317
524837	153.596
530306	153.262
535116	153.484
539869	153.579
544581	153.508
550044	153.612
554709	153.670
559217	153.308
563914	153.612
569369	153.401
574246	153.677
578784	153.535
583479	153.451
588870	153.327
593776	153.345
598315	153.501
603081	153.344
608668	153.238
613122	153.699
618000	153.706
622502	153.392
627938	153.711
632847	153.590
637358	153.448
642007	153.234
647472	153.532
652170	153.462
657064	153.367
661540	153.429
667255	153.899
671751	154.408
676383	155.706
681894	156.561
686539	157.333
691227	157.609
695926	158.094
701599	158.441
706071	158.702
710977	158.922
715445	159.445
721135	159.596
725613	159.729
730513	159.764
734983	159.973
740452	159.923
745147	159.826
749829	159.537
754521	159.233
759996	159.090
764721	158.864
769583	158.640
774049	157.677
779760	167.059
784206	174.239
788895	178.141
793587	177.929
799273	178.262
803744	178.688
808430	178.681
813188	178.184
818587	177.993
823292	177.574
827967	177.014
832691	176.114
838335	169.719
842817	148.027
847503	144.059
852189	146.212
857656	152.551
862348	162.083
867033	172.638
871720	174.322
877187	173.923
881886	173.488
886564	166.210
891251	174.357
896939	176.365
901417	176.847
906103	177.196
911575	177.315
916275	176.038
920950	171.971
925634	164.328
931115	156.888
935794	157.049
940482	157.151
945171	156.826
950640	156.089
955354	155.888
960023	154.974
964703	155.270
970177	155.361
974868	155.452
979550	157.595
984245	157.798
989709	156.228
994404	156.305
999083	156.001
1003783	157.733
1009236	158.240
1013957	159.038
1018617	159.372
1023308	159.880
1028779	160.013
1033479	160.040
1038151	160.442
1042842	160.561
1048310	160.614
1052996	160.576
1057683	160.418
1062386	160.763
1067855	160.611
1072551	160.179
1077239	159.992
1081910	160.009
1087380	159.914
1092065	159.237
1096752	158.683
1101446	158.200
1106923	157.330
1111607	156.158
1116286	155.090
1120973	154.261
1126447	153.520
1131202	153.780
1135823	153.822
1141295	153.839
1145988	153.746
1150663	153.841
1155354	153.767
1160826	153.754
1165521	153.683
1170200	153.735
1174893	153.880
1180356	153.839
1185069	154.007
1189742	153.733
1194419	153.832
1199898	153.946
1204574	153.742
1209267	154.126
1213956	153.943
1219425	154.145
1224109	153.793
1228806	154.047
1233495	153.877
1238961	153.692
1243644	154.112
1248336	153.930
1253020	153.630
1258497	153.949
1263180	153.947
1267871	154.142
1272553	153.659
1278020	153.870
1282712	153.831
1287399	153.543
1292094	153.954
1297560	154.114
1302248	153.822
1306953	154.145
1311626	153.754
1317088	153.953
1321802	153.967
1326470	154.012
1331156	153.985
1336628	154.020
1341317	153.960
1346002	153.700
1350687	153.795
1356155	154.005
1360846	153.888
1365553	153.830
1370236	153.727
1375693	153.766
1380380	153.834
1385067	154.093
1390544	153.777
1395232	153.927
1399908	153.880
1404601	154.059
1410066	153.816
1414754	154.057
1419441	154.008
1424138	153.912
1429653	153.743
1434301	153.830
1438992	153.903
1443671	154.081
1449137	154.036
1453824	154.243
1458519	153.856
1463204	153.962
1468668	153.966
1473363	153.663
1478045	153.805
1482739	153.910
1488208	153.760
1492916	153.950
1497587	154.010
1502272	154.091
1507729	153.686
1512432	154.085
1517123	154.205
1521811	153.899
1527270	154.139
1531959	154.034
1536643	153.812
1541336	153.879
1546812	153.717
1551494	154.083
1556187	153.743
1560874	153.914
1566345	153.927
1571030	154.066
1575731	153.998
1580405	153.847
1585873	154.031
1590559	153.953
1595247	153.971
1599941	153.974
1605409	153.994
1610106	153.865
1614789	153.849
1620256	153.828
1624941	152.639
1629628	132.754
1634319	96.631
1639797	70.022
1644472	58.825
1649166	56.387
1653844	54.244
1659311	51.498
1664006	52.774
1668702	79.685
1673388	122.358
1678853	145.419
1683538	151.549
1688237	152.770
1692918	153.588
1698384	153.490
1703075	153.539
1707765	153.700
1712461	153.544
1717917	153.341
1722609	153.349
1727297	153.342
1731982	152.832
1737454	153.033
1742138	152.770
1746831	152.904
1751535	152.336
1756992	152.432
1761676	152.294
1766366	151.754
1771050	152.031
1776524	151.936
1781214	152.060
1785894	152.283
1790600	151.849
1796067	152.113
1800757	151.741
1805427	152.118
1810126	152.437
1815589	152.223
1820280	152.993
1824967	153.484
1829680	153.107
1835226	152.926
1839819	153.086
1844502	153.187
1849963	152.935
1854654	153.314
1859348	153.047
1864029	153.434
1869511	153.463
1874186	153.436
1878879	153.618
1883572	153.832
1889039	153.726
1893719	153.403
1898407	153.642
1903103	153.592
1908575	153.458
1913269	153.453
1917947	153.845
1922637	153.466
1928112	153.718
1932798	153.619
1937481	153.447
1942172	153.252
1947651	153.241
1952379	153.263
1957023	153.683
1961709	153.557
1967171	153.486
1971867	153.579
1976552	152.219
1981244	147.572
1986719	145.729
1991392	144.798
1996085	147.539
2000770	151.633
2006237	153.018
2011022	148.088
2015618	135.135
2020309	129.566
2025778	118.832
2030460	86.321
2035145	68.540
2039845	56.827
2045308	66.123
2049995	70.981
2054675	66.344
2059369	63.291
2064847	64.534
2069548	108.459
2074218	118.785
2079691	120.821
2084383	110.960
2089059	119.878
2093748	126.870
2099232	132.766
2103918	146.865
2108589	152.021
2113281	153.261
2118751	153.611
2123445	153.406
2128180	153.431
2132814	153.597
2138287	153.497
2142979	153.818
2147672	153.992
2152352	153.934
2157819	153.624
2162503	153.583
2167204	153.671
2171881	153.853
2177359	153.739
2182044	154.033
2186779	153.668
2191430	153.671
2196894	153.622
2201588	153.647
2206272	153.619
2210954	153.690
2216422	153.743
2221114	153.962
2225799	153.899
2230487	153.643
2235961	153.621
2240641	153.749
2245364	153.748
2250024	153.940
2255488	153.836
2260176	153.947
2264870	153.685
2269565	153.810
2275031	153.886
2279722	153.656
2284393	153.793
2289085	153.904
2294553	153.832
2299243	153.889
2303932	153.891
2308622	152.310
2314090	146.069
2318783	138.596
2323463	126.120
2328961	118.760
2333620	114.231
2338310	109.989
2342999	104.091
2348461	98.600
2353158	86.734
2357840	68.811
2362536	69.236
2368036	82.188
2372695	99.819
2377384	127.549
2382074	145.601
2387535	148.928
2392228	150.334
2396920	150.729
2401606	151.975
2407070	152.097
2411759	152.465
2416442	152.585
2421144	152.661
2426604	152.938
2431312	153.073
2435988	152.861
2440673	153.066
2446138	152.963
2450833	152.993
2455516	153.315
2460197	153.146
2465672	152.949
2470355	153.226
2475083	153.351
2479745	153.211
2485205	153.620
2489907	153.533
2494596	153.490
2499275	153.125
2504747	153.282
2509433	153.651
2514115	153.309
2518808	153.377
2524286	153.181
2528962	153.274
2533666	153.223
2538343	153.324
2543816	153.350
2548508	153.454
2553187	153.447
2558647	153.301
