TDT_Sample	TDT_status
416404	132.568
421044	150.536
425901	150.518
431534	150.554
435883	150.310
440561	150.339
445212	150.806
450898	150.418
455620	150.195
460125	150.166
464826	150.136
470328	150.860
475059	150.684
479751	150.844
484363	150.755
489787	150.741
494481	150.755
499214	150.596
503901	150.612
509369	150.625
514075	150.790
518709	150.916
523399	150.775
529035	150.721
533660	150.822
538363	151.013
542934	150.813
548429	150.759
553041	150.863
557751	150.676
562491	150.593
567880	150.527
572668	150.474
577298	150.443
581953	150.592
587446	150.608
592138	150.516
596847	150.404
601502	150.514
606971	150.544
611645	150.691
616343	150.691
621103	150.540
626566	150.689
631171	150.309
635938	150.597
640560	150.605
646025	150.698
650706	150.732
655393	150.657
660862	150.699
665553	150.814
670252	150.495
674931	150.638
680407	150.881
685081	150.426
689796	150.651
694466	150.405
699936	150.689
704623	150.742
709326	150.511
714001	150.566
719463	150.921
724155	150.460
728843	150.394
733532	150.797
738998	150.749
743724	150.608
748381	150.689
753067	150.612
758535	150.589
763223	150.553
767911	150.508
772603	150.604
778065	150.612
782757	150.615
787452	150.306
792142	150.651
797600	150.807
802317	150.670
806976	150.477
811670	150.507
817135	150.169
821823	150.638
826522	150.736
831201	150.437
836670	150.726
841356	150.463
846042	150.575
850740	150.704
856207	150.550
860897	150.731
865588	150.657
870275	150.694
875735	150.490
880436	150.681
885116	150.732
889802	150.940
895270	150.747
899970	150.542
904641	150.484
910122	150.622
914799	150.618
919488	150.798
924182	150.585
929646	150.576
934339	150.646
939026	150.570
943723	150.822
949181	150.752
953870	150.693
958568	150.604
963250	150.250
968714	150.786
973409	150.670
978112	150.599
982786	150.737
988252	150.655
992935	150.604
997644	150.559
1002314	150.585
1007780	150.572
1012479	150.826
1017158	150.734
1021855	150.516
1027323	150.704
1032026	150.425
1036704	150.613
1041381	150.594
1046858	150.590
1051553	150.624
1056225	150.298
1060921	150.712
1066388	150.430
1071075	150.718
1075760	150.608
1080453	150.839
1085922	150.471
1090613	150.621
1095340	150.576
1099981	150.705
1105448	150.593
1110186	150.806
1114831	150.756
1119521	150.550
1124991	150.587
1129676	150.517
1134363	150.771
1139831	150.845
1144520	150.582
1149208	150.805
1153957	150.617
1159435	150.611
1164052	150.382
1168749	150.445
1173435	150.623
1178904	150.492
1183599	150.420
1188282	150.535
1192972	150.588
1198439	150.613
1203130	150.703
1207804	150.649
1212520	150.436
1218021	150.652
