TDT_Sample	TDT_status
417817	136.307
422508	135.952
427214	153.650
432798	153.223
437429	153.475
442066	153.398
446755	154.063
452231	153.824
456913	153.394
461601	153.605
466295	153.618
471754	153.724
476469	154.122
481195	153.863
485883	153.822
491311	153.971
496105	153.721
500664	154.001
505390	153.840
510815	153.879
515515	153.742
520247	153.799
524951	153.660
530358	153.784
535119	153.992
539751	153.889
544421	153.740
549931	154.010
554574	154.131
559271	153.872
563953	153.979
569420	154.099
574105	153.663
578801	153.699
583521	153.984
588955	153.891
593646	153.704
598332	154.044
603021	153.707
608489	154.059
613199	153.841
617865	153.680
622557	153.928
628020	154.075
632757	153.901
637396	153.667
642119	154.098
647552	153.705
652280	153.960
657093	153.923
662402	153.959
667087	153.686
671784	153.814
676475	154.124
682073	153.964
686622	153.699
691306	153.946
695998	153.850
701469	154.022
706149	153.811
710847	153.944
715619	153.905
721001	154.016
725690	154.052
730381	153.848
735086	153.903
740542	153.805
745219	153.609
749956	153.951
754639	154.170
760069	154.133
764751	153.833
769450	153.878
774139	153.547
779601	153.931
784303	153.912
788990	153.777
793673	153.999
799134	153.970
803850	153.864
808514	153.841
813198	153.680
818666	153.811
823359	153.839
828046	153.722
832736	153.929
838200	153.926
842900	154.054
847585	153.785
852265	153.996
857738	154.083
862437	153.654
867113	154.007
871810	153.930
877270	153.861
881996	153.699
886647	153.732
891336	153.715
896805	153.750
901492	153.869
906182	153.671
911655	153.778
916335	153.768
921026	153.640
925716	153.684
931188	153.669
935872	153.840
940556	153.697
945251	153.685
950723	153.915
955418	153.780
960101	153.790
964784	153.781
970246	153.576
974961	154.059
979635	153.876
984317	153.999
989792	153.733
994489	153.974
999198	153.796
1003855	153.719
1009317	153.980
1014009	153.732
1018702	153.814
1023390	154.195
1028848	153.915
1033534	153.661
1038229	153.850
1042920	153.723
1048385	153.958
1053082	153.697
1057792	153.620
1062451	153.941
1067922	153.637
1072613	153.851
1077299	153.690
1081986	153.738
1087455	153.888
1092138	153.932
1096830	153.895
1101522	153.837
1106991	153.707
1111678	153.999
1116368	153.727
1121048	154.023
1126526	153.656
1131209	153.450
1135903	153.786
1141370	153.885
1146056	153.906
1150744	153.851
1155430	153.747
1160892	153.676
1165592	154.077
1170280	153.966
1174972	153.815
1180461	153.908
1185116	153.915
1189824	153.880
