TDT_Sample	TDT_status
417934	152.068
422830	151.393
427452	169.771
432790	170.070
437402	169.456
442321	169.513
446763	170.036
452444	169.543
457073	169.832
461786	169.683
466517	170.051
471974	170.041
476467	170.342
481374	170.772
486025	170.531
491517	170.664
496204	170.770
500915	170.689
505558	170.518
511051	170.297
515732	170.662
520379	170.580
524994	170.923
530473	170.703
535200	170.320
539957	170.147
544430	170.713
549895	170.366
554803	170.471
559442	170.573
563994	170.494
569428	170.105
574198	170.548
579040	170.716
583540	170.758
589008	170.484
593689	170.417
598504	170.544
603036	170.630
608516	170.571
613202	170.720
618036	170.869
622587	171.395
628139	171.784
632833	172.450
637629	173.361
642102	174.095
647631	174.421
652270	175.713
657098	177.218
662432	177.703
667118	178.188
671799	178.954
676672	179.231
681944	179.369
686632	179.643
691322	179.735
696228	180.408
701473	180.155
706167	178.975
710869	177.853
715759	176.293
721014	169.992
725705	150.519
730389	142.918
735223	136.524
740554	134.820
745237	135.558
749925	147.555
754755	160.735
760077	168.739
764770	174.158
769469	176.322
774353	177.486
779616	177.772
784319	177.144
788988	176.560
793895	174.127
799156	167.908
803839	159.522
808525	166.386
813415	170.594
818678	169.830
823373	164.608
828058	156.309
832947	153.447
838214	152.609
842907	152.016
847602	151.981
852344	152.088
857744	151.647
862439	150.648
867128	149.540
871942	150.509
877284	151.411
881980	151.814
886726	151.469
891473	151.604
896813	151.349
901516	151.515
906205	152.035
911663	152.067
916354	152.862
921044	153.360
925732	153.600
931197	153.583
935882	153.965
940592	153.504
945258	152.722
950734	151.869
955425	150.851
960101	150.034
964810	148.971
970268	147.575
974958	146.713
979641	145.787
984334	145.437
989796	144.543
994487	144.115
999168	144.312
1003904	143.893
1009326	143.605
1014019	143.841
1018711	143.816
1023405	143.707
1028864	143.490
1033560	143.508
1038236	143.475
1042930	143.432
1048399	143.494
1053093	143.225
1057771	143.192
1062484	143.524
1067928	143.604
1072624	143.678
1077308	143.662
1081996	143.639
1087468	143.647
1092153	143.558
1096846	143.473
1101537	143.681
1107003	143.582
1111691	143.720
1116379	143.508
1121066	143.515
1126544	143.528
1131221	143.465
1135908	143.691
1141376	143.960
1146068	143.925
1150763	143.645
1155442	143.723
1160915	143.672
1165602	143.814
1170298	143.523
1174980	143.704
1180441	143.736
1185135	143.529
1189817	143.247
1194514	143.462
1199976	143.606
1204674	143.704
1209354	143.445
1214041	143.805
1219507	143.610
1224212	143.703
1228891	143.651
1233581	143.581
1239052	143.665
1243771	143.402
1248427	143.487
1253115	143.917
1258576	143.562
1263287	143.447
1267965	143.573
1272647	143.572
1278118	143.590
1282803	143.541
1287491	143.410
1292190	143.684
1297647	143.435
1302373	143.514
1307025	143.508
1311723	143.479
1317178	143.423
1321873	143.356
1326555	143.700
1331246	143.644
1336718	143.336
1341405	143.612
1346096	143.462
1350779	143.469
1356245	143.477
1360928	143.639
1365627	143.511
1371090	143.634
1375781	143.657
1380472	143.481
1385166	143.512
1390625	143.557
1395312	143.521
1400001	143.589
1404699	143.668
1410160	143.632
1414858	143.436
1419584	143.766
1424224	143.590
1429694	143.528
1434377	143.235
1439079	143.221
1443762	143.566
1449242	143.476
1453923	143.517
1458601	143.718
1463295	143.504
1468768	143.620
1473445	143.356
1478145	143.330
1482822	143.119
1488302	140.262
1492981	113.252
1497681	77.239
1502359	59.775
1507825	50.757
1512520	47.450
1517220	45.114
1521896	45.859
1527368	46.664
1532046	46.411
1536746	64.979
1541424	94.580
1546895	126.681
1551588	140.277
1556277	141.059
1560959	141.994
1566427	141.900
1571118	131.188
1575808	113.827
1580492	126.016
1585979	134.769
1590654	133.552
1595343	125.400
1600041	119.523
1605504	118.383
1610185	114.654
1614875	115.462
1620337	113.415
1625032	110.371
1629719	112.068
1634412	112.145
1639878	110.519
1644575	111.702
1649254	111.950
1653940	112.010
1659406	113.854
1664107	114.014
1668785	115.950
1673481	113.452
1678951	113.008
1683635	113.186
1688341	113.223
1693008	113.730
1698474	112.855
1703178	111.715
1707852	113.292
1712544	112.976
1718009	113.393
1722700	114.418
1727383	113.969
1732074	114.606
1737554	114.889
1742241	116.706
1746936	116.927
1751608	116.146
1757090	117.024
1761769	117.668
1766450	118.419
1771147	118.982
1776616	119.648
1781302	118.600
1785993	116.795
1790685	117.932
1796163	118.034
1800841	118.493
1805521	118.548
1810212	118.198
1815685	118.196
1820366	117.968
1825083	117.885
1829747	118.024
1835223	118.375
1839904	118.603
1844591	118.496
1850060	118.821
1854764	118.886
1859438	118.925
1864129	118.982
1869599	118.969
1874281	119.036
1878982	119.334
1883693	119.640
1889132	120.025
1893814	119.668
1898499	119.840
1903192	120.194
1908665	120.704
1913376	120.947
1918039	121.882
1922731	121.897
1928193	122.654
1932886	123.026
1937573	123.408
1942339	123.611
1947726	124.063
1952426	123.865
1957104	124.255
1961804	124.373
1967265	124.450
1971958	125.113
1976637	125.046
1981335	125.550
1986806	125.434
1991478	125.705
1996178	125.787
2000894	126.435
2006340	128.481
2011017	129.558
2015711	131.381
2020396	132.363
2025875	133.275
2030568	133.393
2035251	133.375
2039934	133.334
2045400	134.862
2050085	135.331
2054770	135.479
2059540	134.713
2064939	134.084
2069624	134.043
2074309	133.641
2079785	133.612
2084463	133.240
2089158	133.504
2093842	133.301
2099319	133.846
2103997	133.450
2108684	133.459
2113372	133.712
2118845	133.575
2123553	134.164
2128220	134.226
2132906	135.174
2138371	136.607
2143064	133.962
2147758	126.913
2152452	121.923
2157906	130.112
2162606	140.022
2167294	142.192
2171973	135.215
2177444	127.832
2182206	122.799
2186829	111.255
2191510	93.584
2196979	69.571
2201676	59.000
2206364	56.528
2211047	57.981
2216513	65.105
2221212	60.986
2225895	63.009
2230574	57.710
2236050	70.389
2240732	74.078
2245422	80.787
2250117	111.284
2255584	137.639
2260263	139.967
2264961	140.449
2269643	140.761
2275112	140.503
2279804	139.729
2284486	139.627
2289178	139.717
2294642	139.391
2299405	139.211
2304026	139.371
2309489	139.214
2314179	139.831
2318870	139.907
2323562	140.849
2329029	141.078
2333717	141.801
2338408	142.036
2343088	142.177
2348555	142.761
2353245	142.500
2357939	143.034
2362623	143.041
2368089	143.301
2372784	143.326
2377478	143.237
2382155	143.299
2387631	143.040
2392318	143.228
2397012	143.287
2401695	143.293
2407166	143.283
2411844	143.401
2416536	143.200
2421228	143.015
2426701	142.833
2431399	142.910
2436078	142.518
2440761	142.494
2446229	142.440
2450917	142.162
2455610	142.223
2460299	142.003
2465763	141.349
2470450	141.601
2475157	141.338
2479834	140.795
2485317	140.664
2489990	139.955
2494674	139.495
2499359	139.125
2504827	139.106
2509523	138.601
2514203	137.069
2518909	136.423
2524366	135.776
2529062	135.317
2533747	135.501
2538432	135.333
2543897	135.476
2548603	135.214
2553272	135.004
2558740	134.483
2563428	134.744
2568124	133.900
2572804	133.112
2578279	132.309
2582966	132.175
2587649	133.302
2592343	135.390
2597821	142.226
2602497	143.428
2607200	143.602
2611880	143.467
2617354	143.398
2622034	143.253
2626722	143.219
2631407	141.862
2636877	135.004
2641570	126.154
2646265	119.813
2650941	121.592
2656413	122.236
2661106	118.758
2665789	114.053
2670489	110.450
2675945	104.401
2680630	117.034
2685323	130.839
2690017	139.889
2695479	142.171
2700161	143.157
2704880	143.110
2709546	143.122
2715009	143.503
2719702	143.357
2724400	143.510
2729087	143.380
2734550	143.492
2739232	143.620
2743924	143.540
2748612	143.665
2754082	143.447
2758769	143.365
2763492	143.212
2768144	143.503
2773610	143.453
2778302	143.326
2783001	143.460
2788467	143.467
2793150	143.614
2797837	143.123
2802526	143.494
2807990	143.300
2812680	143.395
2817378	143.447
2822090	143.583
2827536	143.314
2832212	143.687
2836909	143.437
2841594	143.492
2847069	143.578
2851753	143.297
2856436	143.375
2861138	143.600
2866592	143.489
2871285	143.638
2875971	143.447
2880658	143.542
