TDT_Sample	TDT_status
418985	155.521
423636	155.561
428505	155.235
433814	173.328
438477	173.530
443317	174.051
448031	174.017
453500	174.519
458229	174.976
462877	174.905
467571	174.548
473034	175.055
477722	175.069
482205	175.007
486896	175.103
492501	175.088
497194	174.931
501943	174.621
506636	175.082
512101	174.809
516637	174.912
521337	175.290
526121	174.686
531492	174.239
536259	174.227
540956	173.132
545700	172.132
551142	171.511
555904	170.344
560366	169.536
565057	168.580
570625	167.886
575388	167.266
579900	166.259
584586	165.487
590059	165.246
594714	165.585
599616	165.253
604119	165.239
609545	164.935
614239	165.302
618931	165.096
623618	165.032
629186	165.201
633786	164.621
638460	165.131
643180	165.215
648620	165.119
653367	164.973
658045	164.860
663574	165.027
668146	165.311
672853	166.058
677534	166.418
683002	167.253
687703	167.866
692395	169.368
697062	170.203
702547	171.051
707218	172.159
711912	173.133
716608	173.562
722066	173.680
726750	174.129
731446	173.833
736136	173.440
741608	173.183
746289	171.706
751002	166.379
755678	143.294
761131	134.617
765822	123.834
770547	117.559
775221	130.998
780668	151.400
785356	164.933
790044	166.484
794856	169.516
800201	171.663
804889	171.220
809584	170.004
814271	169.440
819735	168.783
824435	166.458
829111	161.952
833799	153.309
839268	145.569
843979	141.400
848644	137.594
853337	135.836
858804	134.977
863503	136.020
868183	137.709
872862	138.382
878337	138.620
883027	138.573
887714	138.500
892400	138.531
897864	138.245
902568	138.624
907245	138.892
912741	139.273
917396	139.784
922098	140.325
926785	140.226
932246	140.433
936937	140.783
941633	140.003
946316	139.571
951778	138.985
956467	137.879
961234	136.606
965842	135.514
971313	134.441
976009	133.869
980695	132.763
985387	132.262
990853	131.943
995544	131.778
1000227	131.368
1004911	131.138
1010381	131.221
1015085	131.028
1019764	131.072
1024454	131.050
1029925	131.090
1034628	130.679
1039294	128.125
1043988	127.306
1049445	126.441
1054139	127.458
1058841	129.161
1063521	130.222
1068981	130.638
1073675	130.692
1078464	130.606
1083048	130.715
1088514	130.753
1093202	130.659
1097906	130.721
1102586	130.621
1108055	130.457
1112741	130.468
1117426	130.557
1122123	130.572
1127582	130.538
1132272	130.529
1136966	130.707
1142454	130.653
1147124	130.473
1151812	130.294
1156505	130.331
1161971	130.158
1166651	130.343
1171343	130.306
1176036	130.554
1181499	130.298
1186188	130.455
1190873	130.187
1195577	130.141
1201105	130.099
1205719	130.112
1210405	130.003
1215106	130.067
1220559	130.139
1225260	130.075
1229952	130.281
1234649	129.951
1240101	130.051
1244786	130.112
1249481	130.044
1254167	129.732
1259711	130.029
1264334	130.078
1269010	130.036
1273702	129.979
1279172	129.942
1283860	129.886
1288549	130.107
1293237	130.024
1298707	129.900
1303404	129.711
1308075	129.760
1312774	129.729
1318300	129.805
1322935	129.724
1327616	129.704
1332299	129.790
1337777	129.781
1342466	129.783
1347148	129.887
1351832	129.610
1357313	129.772
1362000	129.477
1366673	129.607
1372144	129.696
1376837	129.525
1381532	129.515
1386217	129.666
1391681	129.480
1396382	129.677
1401061	129.737
1405745	129.536
1411209	129.436
1415923	129.485
1420591	129.641
1425288	129.706
1430743	129.571
1435445	129.538
1440127	129.559
1444809	129.561
1450281	129.711
1454978	129.443
1459662	129.395
1464356	129.608
1469829	129.410
1474514	129.601
1479191	129.178
1483878	129.570
1489358	129.545
1494039	129.381
1498733	129.494
1503417	129.302
1508887	129.574
1513579	129.475
1518264	129.426
1522948	129.371
1528454	129.425
1533117	129.303
1537799	129.439
1542485	129.260
1547963	129.288
1552642	129.208
1557348	129.532
1562022	129.328
