TDT_Sample	TDT_status
417932	133.369
422739	133.873
427430	132.682
433125	150.245
437437	150.662
442064	150.270
446772	150.253
452261	150.349
456949	150.304
461868	150.256
466354	150.292
471793	150.759
476528	150.825
481266	150.732
486013	150.499
491342	150.488
496059	150.706
500883	150.770
505552	150.896
510816	150.908
515597	150.489
520413	150.617
524958	150.483
530393	150.425
535125	150.761
539954	150.633
544497	150.746
549942	150.823
554820	150.809
559458	150.678
564184	150.558
569428	150.792
574153	150.499
578922	150.701
583578	150.553
588979	150.780
593715	150.938
598587	150.663
603268	150.599
608489	150.875
613217	150.658
617985	150.970
622670	150.812
628055	150.544
632737	150.649
637650	150.809
642151	150.775
647773	150.710
652300	150.735
657181	150.390
662416	150.714
667090	150.785
671788	150.748
676718	150.649
681929	150.658
686627	150.730
691379	150.525
696243	150.464
701463	150.776
706174	150.645
710845	151.031
715708	151.593
721017	152.206
725705	152.717
730377	153.747
735306	154.810
740533	156.153
745222	157.017
749915	157.929
754804	158.800
760075	159.364
764818	159.765
769441	160.611
774368	160.624
779596	161.289
784335	161.242
788976	161.028
793900	160.872
799132	160.561
803821	160.669
808522	160.373
813419	160.338
818667	159.669
823379	159.737
828049	159.936
832962	159.678
838222	159.212
842898	165.874
847600	172.755
852494	178.211
857750	179.112
862439	178.697
867110	178.568
871958	177.974
877274	178.303
881964	177.890
886644	177.028
891556	175.256
896824	168.170
901509	150.294
906189	150.370
911710	158.860
916339	169.055
921033	174.107
925713	175.311
931183	175.988
935877	176.485
940587	177.254
945261	178.278
950728	178.406
955405	178.271
960110	178.073
964804	175.579
970259	171.607
974950	167.061
979635	159.939
984325	158.072
989789	158.731
994470	157.021
999163	153.816
1003859	150.990
1009330	155.357
1014009	156.958
1018734	157.247
1023387	157.791
1028857	157.507
1033540	157.982
1038247	157.976
1042914	158.048
1048384	158.167
1053074	158.401
1057777	158.390
1062448	158.032
1067923	157.964
1072622	157.465
1077317	156.164
1081981	152.052
1087454	145.535
1092147	142.384
1096827	143.217
1101527	143.012
1106996	146.132
1111683	149.223
1116366	148.901
1121052	147.606
1126528	147.304
1131212	146.473
1135901	146.361
1141370	146.851
1146064	146.280
1150741	146.135
1155443	146.064
1160899	146.020
1165596	145.932
1170295	146.153
1174970	145.897
1180441	146.148
1185129	145.990
1189821	145.950
1194605	145.942
1200018	146.186
1204660	146.208
1209349	146.062
1214045	146.163
1219513	146.276
1224187	146.019
1228877	145.882
1233568	146.091
1239038	146.222
1243727	145.836
1248416	146.063
1253096	145.848
1258584	146.187
1263261	145.623
1267964	145.893
1272639	146.034
1278107	146.122
1282806	145.872
1287476	145.705
1292169	145.918
1297649	145.828
1302332	145.692
1307026	145.903
1311755	145.794
1317173	145.945
1321876	145.674
1326551	145.872
1331233	145.518
1336705	145.768
1341395	145.616
1346081	145.978
1350768	145.826
1356238	146.095
1360922	146.050
1365622	145.899
1371086	145.739
1375804	145.565
1380467	145.906
1385146	145.867
1390625	145.945
