FrameCount	TimeStamp	FrameTs	SensorTs	ArrivalTs	TDT_Sample	TDT_status
6	1589823083968	4122059469	4122055219	1589823084017	348936	18.000
7	1589823084002	4122092807	4122088557	1589823084050	350557	18.000
8	1589823084037	4122126145	4122110156	1589823084083	351576	24.000
9	1589823084071	4122159482	4122143493	1589823084117	352304	28.000
10	1589823084106	4122192820	4122176720	1589823084150	353841	37.000
11	1589823084141	4122226158	4122210058	1589823084184	355662	44.000
12	1589823084175	4122259495	4122243395	1589823084217	357147	48.000
13	1589823084209	4122292833	4122276733	1589823084250	358741	51.000
14	1589823084244	4122326171	4122310071	1589823084284	360402	53.000
15	1589823084278	4122359509	4122343409	1589823084317	362002	55.000
16	1589823084312	4122392846	4122376746	1589823084350	363600	56.000
17	1589823084346	4122426184	4122410084	1589823084383	365249	52.000
18	1589823084380	4122459522	4122443422	1589823084417	366878	48.000
19	1589823084413	4122492860	4122476760	1589823084450	368484	44.000
20	1589823084446	4122526197	4122510097	1589823084483	370132	40.000
21	1589823084480	4122559535	4122543435	1589823084517	371979	36.000
22	1589823084513	4122592873	4122576773	1589823084550	373355	33.000
23	1589823084547	4122626210	4122610110	1589823084583	374990	30.000
24	1589823084580	4122659548	4122643448	1589823084616	376637	28.000
25	1589823084613	4122692886	4122676786	1589823084650	378255	27.000
26	1589823084646	4122726224	4122710124	1589823084683	379916	26.000
27	1589823084680	4122759561	4122743461	1589823084717	381735	26.000
28	1589823084713	4122792899	4122776799	1589823084750	383116	25.000
29	1589823084746	4122826237	4122810137	1589823084783	384764	25.000
30	1589823084779	4122859575	4122843475	1589823084817	386438	26.000
31	1589823084812	4122892912	4122876812	1589823084850	388082	27.000
32	1589823084846	4122926250	4122910150	1589823084883	389632	27.000
33	1589823084879	4122959588	4122943488	1589823084917	391256	28.000
34	1589823084912	4122992925	4122976825	1589823084950	392891	29.000
35	1589823084945	4123026263	4123010163	1589823084983	394512	29.000
36	1589823084978	4123059601	4123043501	1589823085017	396170	29.000
37	1589823085011	4123092939	4123076839	1589823085050	397814	29.000
38	1589823085044	4123126276	4123110176	1589823085083	399457	29.000
39	1589823085077	4123159614	4123143514	1589823085117	401031	28.000
40	1589823085110	4123192952	4123176852	1589823085150	402739	28.000
41	1589823085143	4123226289	4123210189	1589823085184	404319	28.000
42	1589823085176	4123259627	4123243527	1589823085217	405921	28.000
43	1589823085209	4123292965	4123276865	1589823085250	407563	28.000
44	1589823085242	4123326303	4123310203	1589823085283	409192	28.000
45	1589823085275	4123359640	4123343540	1589823085317	410806	28.000
46	1589823085308	4123392978	4123376878	1589823085350	412457	28.000
47	1589823085341	4123426316	4123410216	1589823085383	414162	29.000
48	1589823085374	4123459654	4123443554	1589823085417	415669	28.000
49	1589823085407	4123492991	4123476891	1589823085450	417331	28.000
50	1589823085441	4123526329	4123510229	1589823085483	419169	29.000
51	1589823085474	4123559667	4123543567	1589823085517	420644	29.000
52	1589823085507	4123593004	4123576904	1589823085550	422285	29.000
53	1589823085540	4123626342	4123610242	1589823085583	423912	29.000
54	1589823085573	4123659680	4123643580	1589823085617	425538	29.000
55	1589823085606	4123693018	4123676918	1589823085650	427170	29.000
56	1589823085639	4123726355	4123710255	1589823085683	428760	29.000
57	1589823085672	4123759693	4123743593	1589823085717	430408	29.000
58	1589823085705	4123793031	4123776931	1589823085750	431959	29.000
59	1589823085738	4123826369	4123810269	1589823085783	433590	29.000
60	1589823085771	4123859706	4123843606	1589823085817	435297	29.000
61	1589823085804	4123893044	4123876944	1589823085850	436827	29.000
62	1589823085837	4123926382	4123910282	1589823085883	438494	29.000
63	1589823085870	4123959719	4123943619	1589823085917	440161	29.000
64	1589823085903	4123993057	4123976957	1589823085950	441766	29.000
65	1589823085936	4124026395	4124010295	1589823085983	443413	29.000
66	1589823085969	4124059733	4124043633	1589823086017	445040	29.000
67	1589823086002	4124093070	4124076970	1589823086050	447191	29.000
68	1589823086035	4124126408	4124110308	1589823086083	448349	29.000
69	1589823086068	4124159746	4124143646	1589823086117	449951	29.000
