TDT_Sample	TDT_status
418418	131.848
423028	130.784
427921	148.199
433415	148.851
437909	148.210
442943	148.346
447437	148.175
452842	148.379
457598	147.901
462407	148.298
466908	148.667
472437	148.396
477151	148.520
481939	148.690
486516	148.758
491805	148.852
496663	148.627
501470	148.682
505889	148.663
511504	148.792
516193	148.698
520934	148.648
525476	148.812
531013	148.607
535700	148.705
540532	148.631
545044	148.628
550507	148.435
555190	148.787
559808	148.593
564508	148.765
570104	148.677
574594	148.531
579354	148.794
583952	148.772
589471	148.437
594194	148.759
598868	148.752
603490	148.654
608963	148.816
613687	148.916
618383	148.903
623079	148.559
628501	148.855
633176	148.630
637866	148.668
642665	148.993
648037	148.802
652750	148.729
657485	148.427
662944	148.893
667637	148.886
672326	148.545
676968	148.594
682440	148.711
687098	148.766
691786	148.673
696471	148.762
701937	148.533
706656	148.770
711316	148.563
716010	148.502
721472	148.667
726158	148.626
730857	148.803
735576	148.541
741012	148.636
745691	149.026
750424	148.365
755075	148.664
760553	148.501
765225	148.748
769944	148.972
774611	148.704
780116	148.674
784765	148.649
789451	148.762
794158	148.871
799607	148.839
804301	148.533
808988	148.687
813674	148.745
819141	149.130
823874	148.881
828522	148.678
833206	148.727
838676	148.621
843386	148.584
848052	148.725
852743	148.820
858211	148.724
862894	148.573
867596	148.326
872282	148.687
877743	148.697
882483	148.560
887120	148.665
891806	148.752
897278	148.696
901965	148.846
906654	148.825
912126	148.651
916808	148.829
921497	148.655
926194	148.598
931656	148.761
936342	148.704
941036	148.794
945736	148.699
951190	148.711
955875	148.833
960599	149.073
965250	148.817
970719	148.686
975409	148.969
980101	148.707
984786	148.915
990264	149.127
994947	149.232
999667	149.523
1004314	149.484
1009788	149.625
1014478	150.066
1019171	150.302
1023859	150.608
1029322	151.015
1034011	151.614
1038715	151.790
1043384	151.894
1048873	152.520
1053555	152.334
1058261	152.272
1062929	152.492
1068386	152.259
1073078	152.127
1077772	151.454
1082457	149.860
1087917	135.934
1092613	125.686
1097310	123.863
1101988	125.574
1107452	137.924
1112157	147.556
1116908	149.670
1121526	150.312
1126987	150.091
1131694	149.199
1136368	144.524
1141842	142.183
1146519	143.254
1151211	149.129
1155893	149.956
1161369	149.394
1166055	147.608
1170763	145.161
1175463	142.759
1180925	137.619
1185599	129.375
1190284	127.582
1194969	126.471
1200458	126.129
1205124	125.743
1209823	125.975
1214503	126.347
1219971	125.925
1224651	126.275
1229339	126.607
1234097	126.608
1239505	126.547
1244191	127.040
1248889	127.093
1253572	127.226
1259045	127.305
1263723	127.444
1268417	127.365
1273109	127.230
1278568	127.163
1283254	127.351
1287947	127.484
1292652	126.905
1298128	126.504
1302786	125.989
1307484	125.537
1312167	124.933
1317641	124.164
1322329	119.291
1327019	112.687
1331706	108.862
1337167	106.498
1341857	103.050
1346537	102.944
1351235	106.817
1356758	111.538
1361388	115.541
1366078	119.879
1371545	122.606
1376248	122.989
1380934	122.726
1385611	122.741
1391083	122.962
1395774	122.726
1400465	122.821
1405145	122.861
1410615	122.837
1415350	123.087
1420000	122.856
1424675	123.026
1430149	122.790
1434840	122.664
1439529	122.972
1444210	122.807
1449687	122.780
1454381	122.707
1459068	123.017
1463749	122.715
1469214	123.015
1473916	123.176
1478611	122.639
1483280	122.698
1488745	122.685
1493446	122.651
1498124	122.625
1502820	122.371
1508288	122.764
1512974	122.783
1517664	122.810
1522359	122.772
1527817	122.577
1532554	122.790
1537204	122.817
1541881	122.839
1547352	122.532
1552052	122.591
1556731	122.811
1561422	122.852
1566889	122.703
1571589	122.641
1576266	122.530
1580950	122.799
1586419	122.745
1591117	122.260
1595807	122.884
1601267	122.502
1605980	122.508
1610640	122.526
1615337	122.486
1620796	122.554
1625496	122.513
1630176	122.318
1634867	122.769
1640352	122.525
1645014	122.527
1649711	122.309
1654403	122.403
1659874	122.594
1664556	122.446
1669247	122.682
1673945	122.291
1679411	122.480
1684090	122.560
1688780	122.441
1693467	122.238
1698934	122.223
1703617	122.391
1708321	122.178
1713023	122.609
1718470	122.553
1723162	122.632
1727848	122.425
1732539	122.532
1738002	122.437
1742695	122.690
1747385	122.408
1752070	122.422
1757542	122.485
1762251	122.381
1766920	122.533
1771611	122.615
1777082	122.393
1781768	122.296
1786447	122.430
1791144	122.401
1796611	122.306
1801300	122.239
1805988	122.502
1810672	122.557
1816142	122.456
1820817	122.321
1825517	122.321
1830208	122.334
1835675	122.276
1840370	122.008
1845051	122.268
1850522	122.540
1855213	122.358
1859893	122.402
1864590	122.281
1870046	122.191
