FrameCount	TimeStamp	FrameTs	SensorTs	ArrivalTs	TDT_Sample	TDT_status
7	1589454223882	3107293766	3107289516	1589454223931	347211	17.000
8	1589454223914	3107327104	3107322854	1589454223964	348497	17.000
9	1589454223946	3107360442	3107344453	1589454223998	348944	22.000
10	1589454223978	3107393780	3107377791	1589454224032	350938	22.000
11	1589454224010	3107427117	3107411017	1589454224064	352433	22.000
12	1589454224042	3107460455	3107444355	1589454224098	353807	22.000
13	1589454224075	3107493793	3107477693	1589454224131	355494	22.000
14	1589454224107	3107527131	3107511031	1589454224164	357199	22.000
15	1589454224140	3107560468	3107544368	1589454224198	358704	22.000
16	1589454224172	3107593806	3107577706	1589454224231	360340	22.000
17	1589454224205	3107627144	3107611044	1589454224264	362072	22.000
18	1589454224237	3107660481	3107644381	1589454224298	363605	22.000
19	1589454224269	3107693819	3107677719	1589454224331	365217	22.000
20	1589454224301	3107727157	3107711057	1589454224364	366817	22.000
21	1589454224333	3107760495	3107744395	1589454224398	368444	22.000
22	1589454224366	3107793832	3107777732	1589454224432	370219	22.000
23	1589454224398	3107827170	3107811070	1589454224464	371839	22.000
24	1589454224431	3107860508	3107844408	1589454224499	373618	22.000
25	1589454224464	3107893846	3107877746	1589454224531	374944	22.000
26	1589454224497	3107927183	3107911083	1589454224564	376575	22.000
27	1589454224530	3107960521	3107944421	1589454224599	378721	22.000
28	1589454224563	3107993859	3107977759	1589454224631	379975	22.000
29	1589454224597	3108027196	3108011096	1589454224664	381730	22.000
30	1589454224630	3108060534	3108044434	1589454224698	383084	22.000
31	1589454224663	3108093872	3108077772	1589454224731	384714	22.000
32	1589454224697	3108127210	3108111110	1589454224764	386342	22.000
33	1589454224730	3108160547	3108144447	1589454224798	387975	22.000
34	1589454224763	3108193885	3108177785	1589454224831	389592	22.000
35	1589454224797	3108227223	3108211123	1589454224865	391552	22.000
36	1589454224830	3108260560	3108244460	1589454224898	392857	22.000
37	1589454224864	3108293898	3108277798	1589454224931	394567	22.000
38	1589454224897	3108327236	3108311136	1589454224964	396109	22.000
39	1589454224931	3108360574	3108344474	1589454224999	398254	22.000
40	1589454224965	3108393911	3108377811	1589454225031	399372	22.000
41	1589454224998	3108427249	3108411149	1589454225064	401261	22.000
42	1589454225032	3108460587	3108444487	1589454225099	403142	22.000
43	1589454225066	3108493925	3108477825	1589454225131	404417	22.000
44	1589454225099	3108527262	3108511162	1589454225164	405873	22.000
45	1589454225133	3108560600	3108544500	1589454225198	407490	22.000
46	1589454225167	3108593938	3108577838	1589454225231	409124	22.000
47	1589454225200	3108627275	3108611175	1589454225264	411087	22.000
48	1589454225234	3108660613	3108644513	1589454225299	412880	22.000
49	1589454225268	3108693951	3108677851	1589454225331	414033	22.000
50	1589454225301	3108727289	3108711189	1589454225365	416122	22.000
51	1589454225335	3108760626	3108744526	1589454225398	417265	22.000
52	1589454225369	3108793964	3108777864	1589454225431	418890	22.000
53	1589454225403	3108827302	3108811202	1589454225464	420793	22.000
54	1589454225436	3108860640	3108844540	1589454225498	422158	22.000
55	1589454225470	3108893977	3108877877	1589454225531	423770	22.000
56	1589454225504	3108927315	3108911215	1589454225564	425421	22.000
57	1589454225538	3108960653	3108944553	1589454225598	427030	22.000
58	1589454225572	3108993990	3108977890	1589454225631	428659	22.000
59	1589454225606	3109027328	3109011228	1589454225664	430558	22.000
60	1589454225640	3109060666	3109044566	1589454225698	431925	22.000
61	1589454225674	3109094004	3109077904	1589454225731	433543	22.000
62	1589454225708	3109127341	3109111241	1589454225764	435164	22.000
63	1589454225742	3109160679	3109144579	1589454225799	437309	22.000
64	1589454225776	3109194017	3109177917	1589454225831	438479	22.000
65	1589454225810	3109227355	3109211255	1589454225864	440323	22.000
66	1589454225844	3109260692	3109244592	1589454225899	442219	22.000
67	1589454225878	3109294030	3109277930	1589454225931	443314	22.000
68	1589454225912	3109327368	3109311268	1589454225964	444938	22.000
69	1589454225946	3109360705	3109344605	1589454225998	446567	22.000
70	1589454225981	3109394043	3109377943	1589454226031	448193	22.000
71	1589454226015	3109427381	3109411281	1589454226064	450090	22.000
72	1589454226049	3109460719	3109444619	1589454226098	451478	22.000
73	1589454226083	3109494056	3109477956	1589454226131	453073	22.000
74	1589454226118	3109527394	3109511294	1589454226164	454699	22.000
75	1589454226152	3109560732	3109544632	1589454226199	456868	22.000
76	1589454226186	3109594069	3109577969	1589454226231	458096	22.000
77	1589454226221	3109627407	3109611307	1589454226264	459729	22.000
78	1589454226256	3109660745	3109644645	1589454226298	461208	22.000
79	1589454226290	3109694083	3109677983	1589454226331	462847	22.000
80	1589454226323	3109727420	3109711320	1589454226364	464487	22.000
81	1589454226356	3109760758	3109744658	1589454226398	466087	22.000
82	1589454226390	3109794096	3109777996	1589454226432	468291	22.000
83	1589454226423	3109827434	3109811334	1589454226464	469613	22.000
84	1589454226457	3109860771	3109844671	1589454226499	471546	22.000
85	1589454226490	3109894109	3109878009	1589454226531	472621	22.000
86	1589454226523	3109927447	3109911347	1589454226564	474478	22.000
87	1589454226557	3109960784	3109944684	1589454226598	475861	22.000
88	1589454226590	3109994122	3109978022	1589454226631	477503	22.000
89	1589454226624	3110027460	3110011360	1589454226664	479387	22.000
90	1589454226657	3110060798	3110044698	1589454226699	481312	22.000
91	1589454226690	3110094135	3110078035	1589454226731	482386	22.000
92	1589454226724	3110127473	3110111373	1589454226764	484002	22.000
93	1589454226757	3110160811	3110144711	1589454226798	485635	22.000
94	1589454226790	3110194149	3110178049	1589454226832	487773	22.000
95	1589454226824	3110227486	3110211386	1589454226864	489152	22.000
96	1589454226857	3110260824	3110244724	1589454226898	490613	22.000
97	1589454226891	3110294162	3110278062	1589454226932	492645	22.000
98	1589454226924	3110327499	3110311399	1589454226964	493789	22.000
99	1589454226957	3110360837	3110344737	1589454226998	495394	22.000
100	1589454226991	3110394175	3110378075	1589454227031	497028	22.000
101	1589454227024	3110427513	3110411413	1589454227064	498918	22.000
102	1589454227057	3110460850	3110444750	1589454227098	500295	22.000
103	1589454227091	3110494188	3110478088	1589454227131	501914	22.000
104	1589454227124	3110527526	3110511426	1589454227165	504011	22.000
105	1589454227157	3110560864	3110544764	1589454227198	505158	22.000
106	1589454227191	3110594201	3110578101	1589454227232	507115	22.000
107	1589454227224	3110627539	3110611439	1589454227264	508558	22.000
108	1589454227257	3110660877	3110644777	1589454227299	510597	22.000
109	1589454227291	3110694214	3110678114	1589454227331	511828	22.000
110	1589454227324	3110727552	3110711452	1589454227364	513305	22.000
111	1589454227357	3110760890	3110744790	1589454227399	515446	22.000
112	1589454227391	3110794228	3110778128	1589454227431	516746	22.000
113	1589454227424	3110827565	3110811465	1589454227465	518646	22.000
114	1589454227457	3110860903	3110844803	1589454227498	519812	22.000
115	1589454227491	3110894241	3110878141	1589454227531	521433	22.000
116	1589454227524	3110927578	3110911478	1589454227564	523065	22.000
117	1589454227557	3110960916	3110944816	1589454227598	524695	22.000
118	1589454227591	3110994254	3110978154	1589454227631	526331	22.000
119	1589454227624	3111027592	3111011492	1589454227665	528454	22.000
120	1589454227658	3111060929	3111044829	1589454227699	530164	22.000
121	1589454227691	3111094267	3111078167	1589454227731	531198	22.000
122	1589454227724	3111127605	3111111505	1589454227764	532834	22.000
123	1589454227758	3111160943	3111144843	1589454227798	534459	22.000
124	1589454227791	3111194280	3111178180	1589454227831	536122	22.000
125	1589454227824	3111227618	3111211518	1589454227864	537980	22.000
126	1589454227858	3111260956	3111244856	1589454227898	539343	22.000
127	1589454227891	3111294293	3111278193	1589454227932	541487	22.000
128	1589454227924	3111327631	3111311531	1589454227964	542602	22.000
129	1589454227958	3111360969	3111344869	1589454227998	544223	22.000
130	1589454227991	3111394307	3111378207	1589454228032	546311	22.000
131	1589454228024	3111427644	3111411544	1589454228065	547746	22.000
132	1589454228058	3111460982	3111444882	1589454228098	549344	22.000
133	1589454228091	3111494320	3111478220	1589454228131	550729	22.000
134	1589454228124	3111527658	3111511558	1589454228164	552375	22.000
135	1589454228158	3111560995	3111544895	1589454228198	553998	22.000
136	1589454228191	3111594333	3111578233	1589454228231	555623	22.000
137	1589454228224	3111627671	3111611571	1589454228264	557386	22.000
138	1589454228257	3111661008	3111644908	1589454228298	558890	22.000
139	1589454228291	3111694346	3111678246	1589454228332	560702	22.000
140	1589454228324	3111727684	3111711584	1589454228365	562602	22.000
141	1589454228357	3111761022	3111744922	1589454228398	563763	22.000
142	1589454228391	3111794359	3111778259	1589454228431	565400	22.000
143	1589454228424	3111827697	3111811597	1589454228464	567151	22.000
144	1589454228457	3111861035	3111844935	1589454228499	569211	22.000
145	1589454228491	3111894373	3111878273	1589454228531	570264	22.000
146	1589454228524	3111927710	3111911610	1589454228565	572446	22.000
147	1589454228557	3111961048	3111944948	1589454228598	573656	22.000
148	1589454228591	3111994386	3111978286	1589454228631	575159	22.000
149	1589454228624	3112027723	3112011623	1589454228664	577043	22.000
150	1589454228657	3112061061	3112044961	1589454228698	578410	22.000
151	1589454228691	3112094399	3112078299	1589454228731	580052	22.000
152	1589454228724	3112127737	3112111637	1589454228764	581764	22.000
153	1589454228757	3112161074	3112144974	1589454228798	583286	22.000
154	1589454228791	3112194412	3112178312	1589454228831	584925	22.000
155	1589454228824	3112227750	3112211650	1589454228864	586838	22.000
156	1589454228857	3112261087	3112244987	1589454228898	588174	22.000
157	1589454228890	3112294425	3112278325	1589454228931	589799	22.000
158	1589454228924	3112327763	3112311663	1589454228965	591568	22.000
159	1589454228957	3112361101	3112345001	1589454228998	593057	22.000
160	1589454228990	3112394438	3112378338	1589454229031	594686	22.000
161	1589454229024	3112427776	3112411676	1589454229065	596564	22.000
162	1589454229057	3112461114	3112445014	1589454229098	597937	22.000
163	1589454229090	3112494452	3112478352	1589454229131	599573	22.000
164	1589454229123	3112527789	3112511689	1589454229165	601735	22.000
165	1589454229157	3112561127	3112545027	1589454229198	602874	22.000
166	1589454229190	3112594465	3112578365	1589454229231	604448	22.000
167	1589454229223	3112627802	3112611702	1589454229264	606339	22.000
168	1589454229257	3112661140	3112645040	1589454229299	608236	22.000
169	1589454229290	3112694478	3112678378	1589454229331	609351	22.000
170	1589454229323	3112727816	3112711716	1589454229364	610986	22.000
171	1589454229356	3112761153	3112745053	1589454229398	612585	22.000
172	1589454229390	3112794491	3112778391	1589454229431	614219	22.000
173	1589454229423	3112827829	3112811729	1589454229464	616105	22.000
174	1589454229456	3112861167	3112845067	1589454229498	617476	22.000
175	1589454229489	3112894504	3112878404	1589454229531	619092	22.000
176	1589454229522	3112927842	3112911742	1589454229564	620730	22.000
177	1589454229556	3112961180	3112945080	1589454229599	622592	22.000
178	1589454229589	3112994517	3112978417	1589454229631	624238	22.000
179	1589454229622	3113027855	3113011755	1589454229664	625745	22.000
180	1589454229655	3113061193	3113045093	1589454229698	627249	22.000
181	1589454229688	3113094531	3113078431	1589454229731	628865	22.000
182	1589454229721	3113127868	3113111768	1589454229765	631039	22.000
183	1589454229755	3113161206	3113145106	1589454229798	632119	22.000
184	1589454229788	3113194544	3113178444	1589454229831	633757	22.000
185	1589454229821	3113227882	3113211782	1589454229864	635553	22.000
186	1589454229854	3113261219	3113245119	1589454229898	637005	22.000
187	1589454229887	3113294557	3113278457	1589454229931	638631	22.000
188	1589454229920	3113327895	3113311795	1589454229965	640366	22.000
189	1589454229954	3113361232	3113345132	1589454229998	641884	22.000
190	1589454229987	3113394570	3113378470	1589454230032	644075	22.000
191	1589454230020	3113427908	3113411808	1589454230065	645402	22.000
192	1589454230053	3113461246	3113445146	1589454230098	646775	22.000
193	1589454230086	3113494583	3113478483	1589454230131	648392	22.000
194	1589454230119	3113527921	3113511821	1589454230164	650026	22.000
195	1589454230152	3113561259	3113545159	1589454230198	651646	22.000
196	1589454230186	3113594596	3113578496	1589454230231	653283	22.000
197	1589454230219	3113627934	3113611834	1589454230264	655042	22.000
198	1589454230252	3113661272	3113645172	1589454230298	656532	22.000
199	1589454230285	3113694610	3113678510	1589454230331	658159	22.000
200	1589454230318	3113727947	3113711847	1589454230364	659790	22.000
201	1589454230352	3113761285	3113745185	1589454230398	661457	22.000
202	1589454230385	3113794623	3113778523	1589454230431	663046	22.000
203	1589454230418	3113827961	3113811861	1589454230464	664933	22.000
204	1589454230451	3113861298	3113845198	1589454230498	666300	22.000
205	1589454230485	3113894636	3113878536	1589454230531	667926	22.000
206	1589454230518	3113927974	3113911874	1589454230565	669558	22.000
207	1589454230551	3113961311	3113945211	1589454230598	671185	22.000
208	1589454230585	3113994649	3113978549	1589454230632	673274	22.000
209	1589454230618	3114027987	3114011887	1589454230664	674699	22.000
210	1589454230651	3114061325	3114045225	1589454230698	676071	23.000
211	1589454230685	3114094662	3114078562	1589454230731	677723	23.000
212	1589454230718	3114128000	3114111900	1589454230765	679854	23.000
213	1589454230751	3114161338	3114145238	1589454230798	680961	23.000
214	1589454230785	3114194676	3114178576	1589454230831	682738	22.000
215	1589454230818	3114228013	3114211913	1589454230864	684464	23.000
216	1589454230851	3114261351	3114245251	1589454230898	685838	23.000
217	1589454230885	3114294689	3114278589	1589454230931	687487	23.000
218	1589454230918	3114328026	3114311926	1589454230965	689094	23.000
219	1589454230951	3114361364	3114345264	1589454230999	691232	23.000
220	1589454230984	3114394702	3114378602	1589454231031	692344	22.000
221	1589454231018	3114428040	3114411940	1589454231064	694104	22.000
222	1589454231051	3114461377	3114445277	1589454231098	695604	22.000
223	1589454231084	3114494715	3114478615	1589454231131	697228	22.000
224	1589454231118	3114528053	3114511953	1589454231165	698940	22.000
225	1589454231151	3114561391	3114545291	1589454231198	700483	22.000
