TDT_Sample	TDT_status
418607	153.671
423342	153.554
428198	153.229
434478	171.659
438060	171.267
442873	171.707
447440	171.206
452967	171.580
457650	171.101
462438	171.245
467127	171.112
472596	171.258
477175	170.695
482003	170.722
486706	170.641
492187	170.377
496858	170.285
501467	170.195
506170	169.972
511728	170.098
516414	170.325
521064	170.750
525663	170.454
531131	170.472
535748	170.705
540530	170.486
545137	170.341
550673	170.503
555263	170.598
560128	170.500
564648	170.478
570180	170.461
574866	170.519
579592	170.329
584198	170.282
589658	170.317
594351	170.026
599134	170.232
603840	170.419
609219	170.449
613864	169.763
618588	170.006
623277	170.367
628740	170.385
633399	170.283
638119	170.384
642904	170.511
648244	170.538
652972	170.229
657717	170.140
663097	169.806
667802	170.008
672466	170.413
677315	170.335
682703	170.335
687390	170.016
692076	169.854
696846	170.097
702155	170.504
706859	170.950
711611	170.464
716311	170.371
721697	170.313
726410	170.561
731086	170.437
735909	170.182
741241	170.434
745917	170.440
750601	170.152
755440	170.335
760766	170.207
765449	170.422
770139	170.441
774972	170.541
780292	170.462
784985	170.680
789673	170.589
794436	170.230
799833	170.618
804513	170.576
809211	170.684
813967	170.243
819361	170.159
824059	170.672
828737	170.379
833565	170.399
838894	170.412
843579	170.491
848269	170.407
853030	170.539
858427	170.079
863113	170.188
867802	169.797
872577	169.809
877973	170.159
882656	170.101
887344	170.511
892092	170.409
897496	170.150
902177	169.932
906883	170.119
912344	170.147
917027	170.160
921716	170.111
926411	170.325
931879	170.588
936572	170.964
941252	171.389
945943	172.011
951405	172.953
956090	174.143
960787	175.242
965479	176.110
970944	177.802
975632	178.421
980315	178.907
985006	179.829
990477	180.318
995160	180.243
999853	180.317
1004547	179.840
1010004	179.054
1014691	177.250
1019389	176.128
1024082	165.847
1029550	148.406
1034238	141.051
1038921	140.695
1043626	151.222
1049077	164.966
1053760	172.459
1058458	174.752
1063139	174.770
1068605	171.854
1073296	160.422
1077986	151.409
1082682	162.209
1088140	171.840
1092833	173.617
1097521	174.111
1102226	175.528
1107677	176.238
1112369	174.275
1117054	171.679
1121742	167.620
1127207	159.937
1131897	154.105
1136595	150.933
1142056	149.223
1146742	148.368
1151438	147.762
1156135	148.210
1161586	148.688
1166282	149.305
1170973	149.887
1175665	149.864
1181120	150.140
1185816	150.568
1190523	150.807
1195192	150.938
1200658	151.163
1205343	151.941
1210036	152.082
1214732	152.150
1220190	152.778
1224882	152.981
1229567	153.145
1234253	153.012
1239732	153.035
1244411	152.874
1249118	152.087
1253799	151.566
1259266	151.196
1263947	150.499
1268644	149.603
1273322	148.899
1278787	147.938
1283477	147.255
1288174	146.541
1292861	145.832
1298328	145.418
1303028	144.967
1307765	144.768
1312386	144.664
1317871	144.916
1322542	144.543
1327242	144.565
1331942	144.829
1337395	144.870
1342081	144.455
1346776	144.798
1351463	144.457
1356932	144.789
1361614	144.385
1366372	144.782
1371802	144.570
1376461	144.538
1381158	144.390
1385834	144.443
1391310	144.621
1396009	144.514
1400679	144.452
1405375	144.281
1410848	144.535
1415529	144.605
1420217	144.248
1424960	144.665
1430433	144.384
1435062	144.300
1439750	144.043
1444443	144.400
1449909	144.370
1454600	144.234
1459286	144.186
1463975	144.573
1469448	144.421
1474134	144.491
1478827	144.409
1483514	144.454
1488987	144.234
1493666	144.252
1498356	144.307
1503042	144.318
1508513	144.393
1513210	144.316
1517891	144.205
1522573	143.906
1528042	144.457
1532737	144.263
1537437	144.222
1542167	144.268
1547630	144.138
1552267	144.497
1556959	144.423
1561646	144.081
1567107	144.191
1571804	144.176
1576492	144.417
1581180	143.994
1586639	144.426
1591327	144.125
1596032	144.190
1600725	144.015
1606230	144.056
1610874	144.252
1615550	144.383
1621028	144.133
1625707	143.859
1630402	144.075
1635098	144.077
1640563	144.257
1645244	143.913
1649956	143.555
1654620	142.457
1660097	138.763
1664829	134.241
1669475	131.152
1674159	130.071
1679621	127.350
1684314	124.257
1689005	119.225
1693691	114.299
1699158	115.713
1703850	112.597
1708529	113.409
1713229	112.905
1718688	113.466
1723384	127.720
1728071	136.944
1732757	143.289
1738232	143.867
1742913	143.973
1747607	143.732
1752296	144.079
1757762	143.750
1762448	143.111
1767139	143.315
1771822	142.981
1777294	142.829
1781981	142.543
1786672	142.583
1791365	142.567
1796830	142.482
1801520	142.270
1806207	142.094
1810899	142.409
1816363	142.619
1821049	142.514
1825738	142.475
1830426	142.613
1835889	142.574
1840589	142.557
1845275	142.568
1850736	142.322
1855429	143.118
1860113	142.947
1864800	142.776
1870273	143.270
1874960	143.123
1879658	143.054
1884336	143.395
1889812	143.143
1894510	142.899
1899191	142.972
1903877	143.211
1909337	143.056
1914031	143.044
1918718	143.254
1923410	143.287
1928871	143.378
1933570	142.949
1938255	143.151
1942942	143.137
1948410	142.948
1953096	143.111
1957791	143.089
1962470	143.352
1967944	143.404
1972625	143.603
1977320	143.604
1982005	143.641
1987476	143.642
1992181	143.529
1996859	143.969
2001559	143.874
2007006	143.777
2011738	143.952
2016385	143.937
2021079	144.073
2026547	143.855
2031238	143.868
2035917	143.730
2040610	144.077
2046081	143.598
2050775	143.793
2055449	143.921
2060219	143.827
2065636	143.767
2070297	144.054
2074987	143.965
2080457	143.703
2085142	144.106
2089835	143.469
2094524	143.832
2099987	143.763
2104684	143.796
2109378	143.995
2114056	143.840
2119523	143.885
2124239	143.550
2128906	143.737
2133592	143.666
2139054	143.865
2143748	143.965
2148431	143.891
2153153	143.951
2158595	143.630
2163280	143.788
2167970	144.012
2172652	143.781
2178124	143.652
2182850	143.832
2187507	143.489
2192191	144.030
2197653	143.646
2202353	143.762
2207053	143.602
2211760	144.162
2217188	143.793
2221884	144.105
2226570	143.832
2231265	143.775
2236729	143.522
2241443	143.851
2246103	143.720
2250794	143.916
2256264	143.770
2260950	143.432
2265629	143.266
2270326	143.170
2275788	142.665
2280505	141.679
2285174	140.769
2289858	140.921
2295319	138.344
2300018	135.673
2304709	131.685
2310167	129.890
2314859	126.472
2319546	121.890
2324235	109.394
2329723	91.168
2334392	76.721
2339089	70.297
2343768	74.866
2349237	72.619
2353926	64.334
2358619	57.618
2363313	72.644
2368772	111.412
2373466	137.642
2378165	140.170
2382841	141.446
2388311	141.493
2393038	141.737
2397686	142.216
2402372	142.475
2407840	142.251
2412523	141.914
2417225	142.332
2421906	142.355
2427374	141.900
2432061	142.059
2436764	142.076
2441443	142.133
2446908	141.951
2451617	142.131
2456293	142.094
2460980	141.946
2466448	141.946
2471142	141.950
2475816	141.878
2480505	142.004
2486000	141.866
2490670	141.974
2495361	141.804
2500056	141.914
2505506	142.003
2510205	141.290
2514885	141.387
2519588	141.186
