FrameCount	TimeStamp	FrameTs	SensorTs	ArrivalTs	TDT_Sample	TDT_status
6	1589559432661	111393653	111389403	1589559432710	347309	17.000
7	1589559432695	111426990	111422740	1589559432744	348648	17.000
8	1589559432729	111460328	111444339	1589559432777	349188	21.000
9	1589559432763	111493666	111477677	1589559432810	350689	21.000
10	1589559432797	111527004	111510904	1589559432844	352364	21.000
11	1589559432831	111560341	111544241	1589559432877	353966	21.000
12	1589559432864	111593679	111577579	1589559432910	355628	21.000
13	1589559432897	111627017	111610917	1589559432943	357202	21.000
14	1589559432931	111660355	111644255	1589559432977	358954	21.000
15	1589559432964	111693692	111677592	1589559433010	360451	21.000
16	1589559432998	111727030	111710930	1589559433044	362596	21.000
17	1589559433030	111760368	111744268	1589559433077	363737	21.000
18	1589559433063	111793705	111777605	1589559433110	365311	21.000
19	1589559433095	111827043	111810943	1589559433144	366951	21.000
20	1589559433128	111860381	111844281	1589559433177	369094	21.000
21	1589559433160	111893719	111877619	1589559433210	370209	21.000
22	1589559433193	111927056	111910956	1589559433243	371808	21.000
23	1589559433226	111960394	111944294	1589559433277	373443	21.000
24	1589559433259	111993732	111977632	1589559433310	375076	21.000
25	1589559433292	112027069	112010969	1589559433343	376713	21.000
26	1589559433325	112060407	112044307	1589559433377	378359	21.000
27	1589559433358	112093745	112077645	1589559433411	380239	22.000
28	1589559433391	112127083	112110983	1589559433443	381574	22.000
29	1589559433424	112160420	112144320	1589559433478	383729	22.000
30	1589559433457	112193758	112177658	1589559433510	384919	22.000
31	1589559433490	112227096	112210996	1589559433543	386477	22.000
32	1589559433523	112260434	112244334	1589559433577	388376	22.000
33	1589559433557	112293771	112277671	1589559433610	389789	22.000
34	1589559433590	112327109	112311009	1589559433643	391342	22.000
35	1589559433623	112360447	112344347	1589559433678	393470	22.000
36	1589559433656	112393784	112377684	1589559433710	394606	22.000
37	1589559433690	112427122	112411022	1589559433743	396237	22.000
38	1589559433723	112460460	112444360	1589559433777	398141	22.000
39	1589559433756	112493798	112477698	1589559433810	399494	22.000
40	1589559433789	112527135	112511035	1589559433843	401109	22.000
41	1589559433823	112560473	112544373	1589559433877	402744	22.000
42	1589559433856	112593811	112577711	1589559433911	404929	22.000
43	1589559433889	112627149	112611049	1589559433943	406027	22.000
44	1589559433923	112660486	112644386	1589559433978	407908	22.000
45	1589559433956	112693824	112677724	1589559434010	409258	22.000
46	1589559433990	112727162	112711062	1589559434043	411239	22.000
47	1589559434023	112760499	112744399	1589559434077	412553	22.000
48	1589559434056	112793837	112777737	1589559434110	414137	22.000
49	1589559434090	112827175	112811075	1589559434144	415985	22.000
50	1589559434123	112860513	112844413	1589559434178	417907	22.000
51	1589559434156	112893850	112877750	1589559434210	419018	22.000
52	1589559434190	112927188	112911088	1589559434243	420680	22.000
53	1589559434223	112960526	112944426	1589559434277	422282	22.000
54	1589559434257	112993864	112977764	1589559434310	423897	22.000
55	1589559434290	113027201	113011101	1589559434344	425533	22.000
56	1589559434324	113060539	113044439	1589559434378	427780	22.000
57	1589559434357	113093877	113077777	1589559434410	428897	22.000
58	1589559434390	113127214	113111114	1589559434443	430410	22.000
59	1589559434424	113160552	113144452	1589559434477	432365	22.000
60	1589559434457	113193890	113177790	1589559434510	433692	22.000
61	1589559434491	113227228	113211128	1589559434543	435303	22.000
62	1589559434524	113260565	113244465	1589559434577	437078	22.000
63	1589559434558	113293903	113277803	1589559434610	438561	22.000
64	1589559434591	113327241	113311141	1589559434643	440177	22.000
65	1589559434625	113360578	113344478	1589559434677	441802	22.000
66	1589559434658	113393916	113377816	1589559434710	443441	22.000
67	1589559434692	113427254	113411154	1589559434744	445313	22.000
68	1589559434725	113460592	113444492	1589559434777	446970	22.000
69	1589559434759	113493929	113477829	1589559434810	448509	22.000
70	1589559434792	113527267	113511167	1589559434843	449941	22.000
71	1589559434826	113560605	113544505	1589559434877	451572	22.000
72	1589559434859	113593943	113577843	1589559434911	454126	22.000
73	1589559434893	113627280	113611180	1589559434944	454914	22.000
74	1589559434927	113660618	113644518	1589559434977	456735	22.000
75	1589559434960	113693956	113677856	1589559435010	458087	22.000
76	1589559434994	113727293	113711193	1589559435043	459713	22.000
77	1589559435027	113760631	113744531	1589559435077	461359	22.000
78	1589559435061	113793969	113777869	1589559435110	462989	22.000
79	1589559435095	113827307	113811207	1589559435143	464595	22.000
80	1589559435128	113860644	113844544	1589559435177	466501	22.000
81	1589559435162	113893982	113877882	1589559435210	467851	22.000
82	1589559435195	113927320	113911220	1589559435243	469888	22.000
83	1589559435229	113960658	113944558	1589559435277	471157	22.000
84	1589559435262	113993995	113977895	1589559435310	472717	22.000
85	1589559435295	114027333	114011233	1589559435343	474366	22.000
86	1589559435329	114060671	114044571	1589559435377	476267	22.000
87	1589559435362	114094008	114077908	1589559435411	478140	22.000
88	1589559435395	114127346	114111246	1589559435444	479256	22.000
89	1589559435429	114160684	114144584	1589559435477	480879	22.000
90	1589559435462	114194022	114177922	1589559435511	482990	22.000
91	1589559435495	114227359	114211259	1589559435544	484228	22.000
92	1589559435529	114260697	114244597	1589559435578	486236	22.000
93	1589559435562	114294035	114277935	1589559435610	487447	22.000
94	1589559435595	114327373	114311273	1589559435643	489002	22.000
95	1589559435629	114360710	114344610	1589559435677	490661	22.000
96	1589559435662	114394048	114377948	1589559435710	492264	22.000
97	1589559435696	114427386	114411286	1589559435743	493939	22.000
98	1589559435729	114460723	114444623	1589559435777	495672	22.000
99	1589559435762	114494061	114477961	1589559435810	497158	22.000
