TDT_Sample	TDT_status
417572	144.025
422220	144.041
427208	142.952
432456	160.567
437020	160.070
441703	160.214
446398	160.077
451870	160.402
456556	160.309
461243	160.134
465940	160.515
471407	160.246
476094	160.591
480793	160.704
485472	160.509
490941	160.586
495634	160.620
500312	160.564
505002	160.602
510463	160.445
515280	160.532
520066	160.461
524921	160.469
530201	160.485
534880	160.605
539573	160.471
544082	160.636
549602	160.602
554228	160.594
558998	161.241
563691	161.456
569065	162.270
573848	163.073
578481	163.580
583175	164.422
588657	164.926
593512	165.842
597982	166.488
602702	166.977
608133	167.067
612825	167.750
617543	168.159
622215	168.029
627884	167.850
632430	167.653
637044	167.351
642168	166.864
647199	165.722
651922	164.692
656575	157.045
661265	138.412
666733	131.312
671509	128.584
676129	130.679
681641	141.833
686317	155.744
690954	159.823
695663	161.850
701129	163.088
705811	163.898
710528	164.673
715186	165.429
720649	165.241
725334	164.179
730022	162.970
734746	160.901
740184	157.831
744872	147.771
749609	136.278
754244	133.735
759710	134.505
764406	134.371
769127	133.518
773785	132.973
779254	132.043
783985	132.026
788675	131.209
793309	131.536
798785	132.688
803476	132.716
808236	133.001
812849	133.201
818335	133.368
822999	133.893
827694	133.862
832389	133.861
837863	133.749
842543	134.329
847230	133.506
851924	131.712
857389	127.148
862075	123.180
866773	120.377
871499	114.691
876915	114.371
881619	118.208
886302	119.668
890986	121.616
896449	121.353
901141	121.358
905825	122.754
911294	124.026
915985	124.250
920672	124.590
925371	124.946
930831	124.828
935517	124.609
940209	125.034
944899	124.713
950369	125.025
955055	124.717
959743	125.226
964430	125.073
969892	124.940
974590	124.937
979275	125.041
983968	124.924
989434	124.589
994115	124.754
998813	124.736
1003501	125.060
1008961	124.833
1013656	124.910
1018345	124.673
1023034	124.861
1028499	124.626
1033191	124.571
1037874	124.387
1042567	124.531
1048036	124.644
1052716	124.209
1057414	124.635
1062102	124.234
1067565	124.525
1072260	124.434
1076947	124.340
1081635	124.196
1087097	124.362
1091789	124.343
1096482	124.342
1101203	124.272
1106631	124.484
1111355	124.265
1116008	124.159
1120700	124.351
1126170	124.221
1130863	124.240
1135550	123.977
1141013	124.394
1145707	123.948
1150396	123.965
1155085	124.130
1160551	124.258
1165232	124.386
1169940	123.840
1174612	123.799
1180085	124.233
1184772	124.212
1189466	124.212
1194154	123.948
1199628	123.959
1204295	124.035
1208999	124.121
1213698	123.891
1219149	123.757
1223840	124.026
1228562	124.007
1233218	123.954
1238677	123.779
1243376	123.872
1248063	124.208
1252756	123.767
1258226	123.804
1262897	123.882
1267593	123.935
1272293	123.883
1277751	123.799
1282441	123.762
1287160	123.796
1291814	123.730
1297278	123.898
1301973	123.759
1306657	123.861
1311348	123.766
1316821	123.741
1321507	123.715
1326200	123.613
1330880	123.790
1336364	123.852
1341035	123.723
1345729	124.106
1350417	123.516
1355888	123.550
1360570	123.425
1365261	123.720
1369951	123.874
1375418	123.638
1380119	123.648
1384796	123.451
1390263	123.418
1394961	123.709
1399639	123.620
1404338	123.731
1409877	123.431
1414482	123.072
1419170	123.726
1423861	123.484
1429333	123.580
1434029	123.671
1438716	123.391
1443394	123.676
1448876	123.304
1453554	123.728
1458244	123.447
1462938	123.728
1468393	123.442
1473088	123.500
1477782	123.454
1482465	123.475
1487942	123.325
1492633	123.294
1497305	123.708
1502001	123.504
1507462	123.531
1512162	123.086
1516838	123.255
1521534	123.405
1527005	123.435
1531687	123.405
1536379	123.397
1541070	123.516
1546533	123.161
1551225	123.419
1555922	123.425
1560603	123.731
1566067	123.189
1570751	123.406
1575440	123.273
1580141	123.132
1585597	123.180
1590295	123.338
1594984	123.307
1599669	123.156
1605133	123.456
1609824	123.218
1614511	123.232
1619988	123.336
1624677	123.304
1629363	123.176
1634044	123.214
1639514	123.457
1644204	123.252
1648894	123.249
1653578	123.376
1659045	123.114
1663738	123.115
1668430	123.119
1673110	123.129
1678595	123.074
1683272	123.010
1687956	123.417
1692642	123.474
1698113	123.378
1702802	123.141
1707491	123.229
1712192	123.115
1717645	123.462
1722335	123.086
1727018	123.089
1731718	123.243
1737180	123.184
1741866	123.459
1746565	122.982
1751278	123.302
1756718	123.446
1761405	123.270
1766088	123.220
1770782	123.285
1776247	122.938
1780939	123.176
1785622	123.331
1790310	122.944
1795784	123.489
1800470	123.068
1805208	123.024
1809865	123.181
1815347	123.006
1820004	123.190
1824706	123.422
1829380	123.271
1834852	123.085
1839535	123.141
1844230	123.305
1849706	123.101
1854390	122.946
1859074	123.240
1863768	123.028
1869226	122.906
1873921	123.274
1878606	122.957
1883303	122.689
1888764	123.138
1893464	123.052
1898149	122.924
1902835	123.041
1908312	123.265
1912981	122.841
1917678	122.946
1922363	122.915
1927838	123.173
1932538	122.821
1937214	122.931
1941905	123.105
1947370	122.962
1952055	122.957
1956743	122.937
1961438	122.769
1966901	122.782
1971588	123.195
1976306	122.947
1980959	122.992
1986435	123.005
1991126	123.029
1995809	123.203
2000514	123.140
2005973	122.952
2010654	122.916
2015345	122.884
2020038	122.796
2025496	122.941
2030188	122.923
2034883	122.698
2039565	122.804
2045029	122.811
2049734	122.473
2054418	119.832
2059100	108.955
2064569	105.141
2069260	99.416
2073948	82.059
2079414	66.569
2084100	60.762
2088793	59.553
2093485	57.700
2098950	56.933
2103629	56.265
2108361	54.937
2113015	53.870
2118478	53.156
2123164	51.764
2127860	49.179
2132555	47.578
2138015	47.931
2142697	47.409
2147393	47.009
2152080	47.381
2157551	47.757
2162235	48.170
2166947	48.451
2171620	48.880
2177077	49.272
2181773	49.775
2186452	51.194
2191142	52.004
2196608	51.901
2201310	50.788
2205993	49.785
2210677	49.485
2216151	49.458
2220838	49.296
2225540	49.289
2230208	49.504
2235680	49.206
2240369	49.369
2245065	49.148
2249748	49.416
2255218	55.479
2259909	62.167
2264588	65.136
2269283	63.811
2274753	70.352
2279440	79.527
2284130	75.660
2288811	72.048
2294282	68.209
2298974	71.453
2303658	81.107
2308356	95.416
2313819	105.227
2318526	112.345
2323210	117.194
2328659	120.755
2333352	122.276
2338056	122.137
2342728	122.673
2348204	122.675
2352883	122.767
2357578	122.729
2362277	122.600
2367727	122.852
2372423	122.589
2377109	122.798
2381797	122.650
2387262	122.738
2391957	122.925
2396647	122.759
2401333	122.660
2406850	123.026
2411483	122.843
2416178	122.745
2420865	122.908
2426328	122.848
2431031	122.628
2435708	122.576
2440396	122.548
2445874	122.644
2450559	122.939
2455237	122.454
2459928	122.726
2465400	122.427
2470087	122.464
2474782	122.844
2479464	122.461
2484928	122.881
2489629	122.540
2494308	122.666
2499002	122.484
2504463	122.767
2509161	122.591
2513838	122.518
2518539	122.611
2524007	122.801
2528692	122.463
2533375	122.471
2538073	122.471
2543535	122.621
2548230	122.567
2552905	122.449
2558404	122.738
2563065	122.604
2567763	122.497
2572464	122.622
2577905	122.445
2582609	122.482
2587299	122.713
2591976	122.544
2597447	122.354
2602136	122.538
2606824	122.582
2611526	122.507
2616982	122.573
2621669	122.668
2626358	122.651
2631065	122.596
2636520	122.558
2641199	122.513
2645896	122.846
2650577	122.587
2656050	122.638
2660735	122.874
2665422	122.819
2670114	122.538
2675588	122.708
2680271	122.627
2684954	122.649
2689673	122.295
2695142	122.661
2699805	122.705
2704496	122.873
2709195	122.700
2714646	122.984
2719341	122.731
2724034	122.711
2728719	122.631
2734187	122.513
2738877	122.662
2743558	122.567
2748282	122.640
2753716	122.647
2758413	122.542
2763092	122.850
2767782	122.685
2773250	122.744
2777952	122.507
2782629	122.707
2788097	122.575
2792790	122.439
2797476	122.746
2802164	122.393
2807628	122.611
2812320	122.427
2817005	122.573
2821692	122.525
2827170	122.370
2831855	122.045
2836544	122.008
2841238	121.327
2846702	120.269
2851380	119.185
2856088	116.915
2860762	113.350
2866228	110.056
2870959	103.415
2875605	97.277
2880298	90.580
2885766	87.226
2890454	85.811
2895145	93.376
2899837	113.103
2905299	117.929
2909982	120.805
2914676	121.673
2919376	122.113
2924834	122.216
2929590	122.223
2934209	122.522
2938895	122.236
2944369	122.616
2949061	122.575
2953738	122.320
2958433	122.434
2963909	122.549
2968590	122.517
2973280	122.774
2977977	122.757
2983428	122.489
2988160	122.495
2992806	122.508
2997495	122.488
3002984	122.584
3007654	122.597
3012341	122.728
3017032	122.752
3022503	122.451
3027195	122.722
3031886	122.356
3037343	122.480
3042038	122.408
3046721	122.385
3051413	122.391
3056877	122.684
3061565	122.528
3066254	122.413
3070947	122.622
3076412	122.688
3081105	122.441
3085793	122.507
3090474	122.398
3095948	122.631
3100634	122.442
3105324	122.446
3110019	122.230
3115481	122.499
3120175	122.688
3124860	122.658
3129551	122.675
3135012	122.396
3139698	122.334
3144402	122.372
3149085	122.431
3154565	122.314
3159231	122.359
3163929	122.602
3168611	122.726
3174090	122.433
3178781	122.708
3183458	122.624
3188145	122.405
3193612	122.489
3198306	122.533
3202992	122.523
3207679	122.388
3213143	122.021
3217831	120.921
3222525	119.618
3227214	117.173
3232685	112.005
3237370	107.158
3242067	100.019
3246745	88.681
3252212	78.205
3256908	71.512
3261609	71.014
3267061	73.219
3271745	63.170
3276471	52.108
3281128	61.975
3286603	76.744
3291290	70.675
3295984	62.553
3300662	65.202
3306140	68.187
3310821	68.010
3315513	69.296
3320196	79.264
3325670	109.456
3330350	114.549
3335120	116.587
3339726	116.339
3345204	116.020
3349896	115.454
3354571	115.217
3359261	114.712
3364722	114.360
3369427	113.202
3374108	111.048
3378791	105.580
3384263	105.662
3388963	111.567
3393637	114.367
3398336	114.924
3403792	117.361
3408485	120.066
3413175	121.048
3417861	122.196
3423334	122.126
3428017	122.353
3432707	122.254
3437395	122.279
3442877	122.425
3447559	122.269
3452284	122.421
3456941	122.183
3462404	122.320
3467089	122.296
3471775	121.945
3476467	122.391
3481932	122.109
3486631	122.159
3491311	122.270
3496778	122.318
3501469	122.411
3506156	122.419
3510905	122.168
3516308	122.094
3521022	122.130
3525686	122.431
3530380	121.974
3535851	122.427
3540539	122.360
3545220	122.274
3549918	122.314
3555379	122.725
3560073	122.589
3564760	122.186
3569480	122.374
3574932	122.168
3579615	122.238
3584287	122.377
3588986	122.264
3594449	122.410
3599134	122.176
3603824	122.318
3608512	122.241
3613989	122.143
3618673	121.982
3623358	122.149
3628147	122.283
3633516	122.398
3638205	123.032
3642894	122.935
3647584	122.815
3653045	122.887
3657735	122.949
3662422	122.730
3667113	122.452
3672608	122.074
3677273	122.190
3681962	122.276
3686664	122.085
3692156	122.108
3696815	122.209
3701500	122.261
3706188	122.271
3711647	122.263
3716340	122.334
3721028	122.130
3725722	122.333
3731184	122.085
3735874	122.099
3740569	122.496
3746025	122.301
3750726	122.342
3755417	122.269
3760098	122.108
3765562	122.425
3770253	122.589
3774939	122.160
3779622	122.201
3785098	122.161
3789787	122.144
3794479	122.042
3799158	122.083
3804656	122.302
3809396	122.234
3814003	122.373
3818699	122.065
3824165	122.225
3828851	122.143
3833545	122.414
3838230	122.043
3843707	122.198
3848385	122.223
3853070	122.127
3857756	122.030
3863242	122.308
3867912	122.211
3872615	122.199
3877294	122.118
3882762	122.202
3887458	122.271
3892147	122.302
3896827	122.300
3902309	122.448
3906993	122.405
3911675	122.436
3916376	122.185
3921834	122.289
3926522	121.946
3931207	122.236
3935904	122.164
3941366	122.476
3946052	122.270
3950754	122.449
3955430	122.213
3960908	122.431
3965592	122.530
3970275	122.536
3975756	122.484
3980431	122.342
3985118	122.146
3989807	122.345
3995277	122.174
3999960	122.250
4004659	122.198
4009342	122.575
4014816	122.337
4019501	122.314
4024193	122.170
4028881	122.386
4034352	122.230
4039033	122.181
4043733	122.482
4048413	122.285
4053882	122.178
4058566	122.366
4063257	122.405
4067952	122.190
4073429	122.080
4078101	122.296
4082808	121.988
4087481	122.236
4092946	121.969
4097630	122.289
4102329	122.159
4107024	122.323
4112485	122.158
4117169	122.294
4121856	122.161
4126545	122.258
4132010	122.507
4136707	122.345
4141395	122.234
4146094	122.498
4151548	122.289
4156234	122.113
4160926	122.057
4165620	122.195
4171077	122.243
4175772	122.190
4180465	122.077
4185146	122.424
4190628	122.516
4195303	122.433
4199989	122.363
4205457	122.225
4210146	122.458
4214880	122.522
4219527	122.440
4224997	122.433
4229687	122.241
4234370	122.321
4239060	122.312
4244532	122.281
4249217	122.529
4253906	122.380
4258588	122.332
4264065	122.137
4268749	122.257
4273434	122.302
4278130	122.211
4283592	122.300
4288282	122.241
4292973	122.484
4297669	122.377
4303132	122.246
4307825	122.495
4312512	122.447
4317197	122.420
4322681	122.205
4327352	122.178
4332053	122.260
4336727	122.165
4342196	122.217
4346883	122.220
4351580	122.297
4356276	122.274
4361734	122.316
4366415	122.276
4371121	122.258
4375794	122.272
4381268	122.316
4385964	122.403
4390655	122.078
4395327	122.087
4400806	122.223
4405488	122.206
4410172	121.950
4414862	122.083
4420337	122.310
4425020	122.434
4429715	122.181
4435176	122.182
4439874	121.894
4444565	122.258
4449285	121.906
4454758	121.886
4459407	122.356
4464090	121.938
4468780	121.990
4474258	121.371
4478938	113.027
4483620	103.440
4488310	98.506
4493782	93.607
4498470	86.748
4503154	79.138
4507846	71.094
4513311	63.172
4517995	60.753
4522686	57.666
4527382	51.096
4532846	45.671
4537533	45.125
4542236	47.311
4546907	55.804
4552379	56.786
4557068	61.510
4561752	70.968
4566456	62.808
4571935	60.910
4576618	70.069
4581299	76.303
4585990	94.236
4591452	106.638
4596134	112.990
4600824	119.806
4605513	119.831
4610987	121.182
4615668	121.396
4620354	121.724
4625084	121.872
4630544	122.127
4635210	122.078
4639896	122.183
4644590	122.103
4650058	122.125
4654735	122.210
4659443	122.251
4664114	122.294
4669590	122.144
4674276	122.269
4678966	122.468
4684433	122.229
4689136	122.205
4693803	122.460
4698492	122.171
4703966	121.887
4708651	122.202
4713345	122.183
4718047	122.371
4723495	122.229
4728184	122.323
4732873	122.274
4737583	122.309
4743030	122.232
4747718	122.038
4752409	122.352
4757099	122.135
4762568	122.190
4767256	122.089
4771941	122.162
4776638	122.293
4782096	122.048
4786785	122.230
4791474	122.148
4796160	122.236
4801632	122.192
4806328	121.959
4811012	122.077
4815702	122.293
4821167	121.972
4825852	122.250
4830542	122.228
4835243	122.006
4840694	122.164
4845387	122.170
4850075	122.182
4854799	122.309
4860227	122.224
4864922	122.271
4869620	122.278
4874295	122.121
4879766	122.048
4884457	122.247
4889143	122.141
4893829	122.160
4899303	122.386
4903986	121.963
4908675	122.019
4914143	121.952
4918838	122.015
4923525	122.031
4928212	122.136
4933677	122.036
4938366	122.294
4943052	122.405
4947742	122.139
4953214	121.937
4957904	122.236
4962590	122.119
4967278	122.294
4972745	122.167
4977441	122.323
4982129	122.280
4986809	122.135
4992280	121.930
4996967	121.515
5001664	120.458
5006349	118.345
5011811	115.640
5016503	111.468
5021188	106.132
5025885	99.050
5031344	89.981
5036029	79.069
5040726	73.321
5045427	71.385
5050881	71.049
5055567	72.948
5060253	77.506
5064960	76.267
5070408	74.135
5075109	75.159
5079799	78.391
5084492	81.523
5089960	78.270
5094635	75.113
5099334	73.338
5104023	71.943
5109488	74.429
5114170	62.981
5118861	56.256
5123544	68.600
5129015	84.161
5133710	70.918
5138402	59.047
5144080	62.547
5148546	68.545
5153248	80.440
5157926	96.097
5163542	111.866
5168085	116.107
5172778	118.723
5177464	120.349
5183136	121.564
5187628	121.943
5192304	122.132
5196997	122.117
5202601	122.041
5207157	121.813
5211920	122.341
5216526	121.901
5222199	121.635
5226698	122.194
5231373	122.356
5236058	121.789
5241730	122.039
5246215	121.855
5250906	122.123
5255599	121.977
5261194	121.864
5265752	121.943
5270511	122.096
5275123	121.975
5280793	122.021
5285295	122.230
5289975	121.846
5294672	122.108
5300324	122.199
5304825	122.211
5309508	122.115
5314193	122.205
5319855	122.232
5324347	122.122
5329098	121.893
5333731	122.196
5339252	122.145
5343887	122.018
5348578	122.015
5353262	122.221
5358918	122.014
5363433	121.911
5368107	122.206
5372813	121.879
5378453	121.835
5382950	121.957
5387648	122.004
5393136	122.057
5397913	122.268
5402492	122.148
5407180	121.868
5412649	121.887
5417512	121.791
5422024	121.817
5426711	122.032
5432191	121.990
5437043	122.085
5441563	122.241
5446258	122.134
5451729	122.068
5456574	122.124
5461088	122.056
5465790	122.247
5471247	122.056
5476038	122.218
5480638	122.165
5485309	122.092
5490784	122.108
5495570	122.089
5500161	122.453
5504848	121.988
5510329	122.216
5515101	122.039
5519696	122.207
5524385	121.932
5529845	122.278
5534699	122.132
5539243	121.893
5543916	122.046
5549394	122.146
5554168	122.342
5558769	121.877
5563452	122.005
5568913	122.048
5573762	122.090
5578306	122.138
5582981	121.979
5588451	122.099
5593236	122.145
5597844	122.185
5602525	122.217
5607989	122.164
5612824	121.990
5617362	122.124
5622893	122.139
5627511	121.932
5632355	122.026
5636903	121.827
5642356	122.289
5647051	122.273
5651887	121.873
5656432	122.037
5661897	122.035
5666582	122.063
5671351	122.198
5675955	122.256
5681448	122.099
5686116	122.351
5690882	122.249
5695497	122.249
5700965	122.092
5705654	122.136
5710413	122.039
5715022	122.178
5720504	122.116
5725192	122.311
5730012	122.048
5734559	122.063
5740023	122.228
5744727	122.134
5749543	122.194
5754108	122.132
5759563	122.070
5764254	122.141
5768940	122.033
5773629	122.003
5779094	121.983
5783795	121.981
5788538	122.055
5793170	122.179
5798640	122.090
5803318	122.059
5808137	122.141
5812702	122.220
5818160	122.073
5822859	122.205
5827601	122.336
5832233	122.178
5837698	122.103
5842401	122.293
5847199	122.022
5852542	122.227
5857243	121.970
5861924	121.913
5866731	122.085
5872072	122.085
5876765	121.942
5881451	122.278
5886262	121.985
5891609	121.873
5896308	122.036
5901009	122.078
5905793	121.956
5911145	122.151
5915845	122.175
5920522	122.094
5925324	122.014
5930688	122.361
5935373	121.729
5940058	122.269
5944856	122.191
5950219	122.005
5954904	122.158
5959599	122.130
5964387	122.083
5969745	121.758
5974442	122.240
5979121	122.245
5983863	121.990
5989277	121.931
5993976	122.002
5998657	122.385
6003382	122.185
6008812	121.904
6013496	121.877
6018186	122.132
6022914	122.299
6028346	122.292
6033050	122.201
6037725	121.895
6042445	122.114
6047885	122.117
6052571	122.016
6057262	122.101
6061993	122.015
6067412	121.928
6072107	122.094
6076812	122.032
6082267	121.995
6086963	122.006
6091725	122.301
6096324	122.189
6101794	122.194
6106477	121.876
6111176	122.061
6115867	122.179
6121338	122.245
6126013	122.163
6130701	121.959
6135392	121.909
6140859	121.930
6145555	121.989
6150239	122.104
6154932	122.156
6160395	121.914
6165091	122.095
6169780	122.247
6174459	121.926
6179929	122.189
6184612	122.088
6189305	121.793
6193999	122.155
6199456	121.957
6204148	122.196
6208932	122.276
6213526	122.045
6218991	121.868
6223686	121.926
6228369	122.028
6233073	122.387
6238526	122.112
6243236	121.937
6247912	122.070
6252596	121.975
6258063	122.024
6262750	122.081
6267517	121.845
6272146	121.802
6277596	122.045
6282293	122.185
6286972	122.047
6291664	122.050
6297131	121.804
6301820	121.896
6306506	122.049
6311209	121.757
6316672	122.010
6321352	121.866
6326055	121.147
6331589	118.187
6336217	107.817
6340890	101.764
6345584	72.928
6351047	58.157
6355738	52.425
6360427	46.446
6365111	46.080
6370577	46.321
6375279	46.497
6379956	47.440
6384641	46.816
6390112	46.680
6394793	46.935
6399492	47.655
6404172	47.925
6409654	47.706
6414331	48.165
6419029	47.858
6423721	48.118
6429178	48.223
6433867	48.249
6438557	48.194
6443239	49.584
6448749	61.792
6453412	68.546
6458092	90.414
6462776	112.172
6468252	117.254
6472935	119.764
6477623	121.595
6482309	121.684
6487780	121.955
6492462	121.836
6497153	122.267
6501847	122.272
6507314	121.899
6512009	121.819
6516689	122.150
6521383	121.846
6526842	121.928
6531536	122.004
6536223	121.825
6540916	122.024
6546378	122.077
6551066	122.107
6555754	121.868
6561220	121.883
6565921	122.012
6570618	121.943
6575286	121.757
6580765	121.738
6585453	121.803
6590135	121.821
6594830	122.076
6600295	122.025
6604989	121.828
6609673	121.987
6614375	122.083
6619835	122.032
6624521	121.822
6629208	122.059
6633891	121.827
6639364	121.754
6644047	121.977
6648737	121.587
6653433	118.714
6658901	108.429
6663582	102.143
6668272	80.722
6672957	59.502
6678436	54.752
6683119	50.155
6687814	47.585
6692494	47.256
6697957	47.667
6702657	47.398
6707333	47.228
6712028	47.637
6717499	48.519
6722185	58.023
6726873	57.745
6731564	65.391
6737026	75.935
6741726	72.611
6746411	74.749
6751104	79.149
6756572	95.243
6761263	108.281
6765940	116.583
6770632	121.385
6776109	121.941
6780785	122.052
6785478	121.900
6790943	122.019
6795661	121.960
6800330	121.930
6805010	121.846
6810474	122.073
6815163	121.932
6819860	121.983
6824542	121.686
6830009	122.147
6834698	122.009
6839394	122.181
6844073	121.843
6849555	122.174
6854260	122.172
6858929	122.138
6863606	122.107
6869078	122.027
6873767	122.116
6878459	122.165
6883140	122.005
6888610	121.960
6893295	122.000
6897988	121.822
6902677	122.077
6908149	122.338
6912861	122.025
6917524	121.864
6922211	122.154
6927683	121.969
6932387	121.963
6937054	121.984
6941751	122.040
6947217	121.969
6951897	121.702
6956594	122.143
6961275	122.052
6966752	121.962
6971433	121.968
6976132	122.063
6980815	122.144
6986275	121.919
6990968	121.920
6995652	121.824
7000352	122.085
7005813	121.733
7010508	121.821
7015197	122.271
7019883	122.226
7025357	122.003
7030045	122.035
7034742	121.914
7040192	122.001
7044884	122.050
7049562	122.070
7054258	121.975
7059724	122.247
7064418	122.036
7069103	122.006
7073795	122.127
7079255	122.053
7083954	121.972
7088691	122.052
7093335	121.912
7098792	122.074
7103486	121.805
7108170	121.996
7112862	122.062
7118343	122.112
7123029	121.873
7127703	122.216
7132397	121.896
7137868	122.048
7142546	122.307
7147260	122.085
7151930	121.812
7157392	122.146
7162083	121.844
7166773	121.835
7171462	122.108
7176932	121.818
7181625	122.263
7186314	122.061
7190996	122.281
7196471	122.058
7201153	121.844
7205842	122.063
7210530	122.163
7215999	122.046
7220679	122.235
7225372	122.097
7230065	122.214
7235532	121.883
7240220	121.881
7244910	122.008
7249606	121.986
7255062	122.316
7259750	122.116
7264446	122.004
7269908	122.367
7274618	122.139
7279285	122.133
7283973	122.077
7289446	121.834
7294136	121.999
7298822	121.926
7303516	121.896
7308970	122.127
7313668	121.994
7318352	122.240
7323043	122.402
7328512	121.902
7333206	122.094
7337886	122.376
7342571	122.165
7348047	122.142
7352732	121.697
7357420	121.793
7362122	121.841
7367590	122.015
7372275	122.341
7376955	122.422
7381641	122.065
7387111	122.186
7391805	122.099
7396489	122.208
7401181	122.058
7406647	122.043
7411343	121.974
7416037	122.205
7420728	122.340
7426175	121.995
7430883	122.112
7435569	122.165
7440255	122.071
7445720	122.205
7450417	122.181
7455099	122.284
7459792	122.012
7465250	122.351
7469934	122.105
7474634	122.167
7479311	122.067
7484778	122.464
7489467	122.230
7494160	121.873
7499622	122.057
7504324	122.291
7509008	122.081
7513689	122.190
7519158	122.068
7523847	122.113
7528540	121.977
7533224	122.145
7538694	121.897
7543408	122.005
7548075	121.928
7552763	122.037
7558221	122.110
7562919	121.853
7567604	122.010
7572293	122.161
7577762	122.056
7582452	122.206
7587135	122.196
7591825	122.154
7597292	121.944
7601979	121.980
7606686	122.113
7611369	121.919
7616824	121.875
7621514	121.905
7626202	122.114
7630898	122.177
7636360	122.316
7641047	122.159
7645741	121.959
7650422	121.872
7655898	122.146
7660594	121.820
7665279	121.875
7669959	121.987
7675484	121.955
7680116	122.217
7684810	122.207
7689492	122.016
7694972	122.066
7699653	121.967
7704341	122.036
7709033	121.912
7714502	122.090
7719181	122.162
7723881	122.191
7728598	122.094
7734081	122.279
7738719	122.105
7743405	122.050
7748876	122.167
7753563	121.979
7758253	122.231
7762937	122.033
7768412	121.933
7773108	121.921
7777789	122.150
7782481	121.885
7787942	122.292
7792646	122.256
7797320	121.950
7802009	122.054
7807479	121.908
7812162	122.099
7816855	121.957
7821545	121.899
7827004	122.186
7831701	122.043
7836387	121.940
7841076	121.894
7846548	122.063
7851254	122.143
7855920	121.815
7860609	121.988
7866100	121.936
7870780	121.971
7875465	122.057
7880154	121.908
7885612	121.974
7890310	121.997
7894986	122.116
7899672	122.093
7905152	122.227
7909925	122.091
7914534	122.081
7919217	122.122
7924682	121.810
7929371	122.135
7934054	122.156
7938761	122.208
7944220	121.881
7948899	121.836
7953589	121.964
7958279	122.112
7963746	122.043
7968516	122.031
7973124	122.130
7978593	121.823
7983279	121.793
7987969	121.979
7992653	122.153
7998120	122.056
8002813	122.106
8007513	121.788
8012200	122.123
8017668	121.858
8022346	121.990
8027039	122.260
8031731	122.269
8037194	122.005
8041884	121.967
8046570	122.189
8051259	122.052
8056732	121.795
8061429	122.096
8066108	122.239
8070792	122.250
8076264	121.970
8080946	121.884
8085638	122.346
8090345	122.217
8095804	122.197
8100481	122.045
8105186	122.030
8109867	122.022
8115335	121.984
8120026	121.928
8124714	122.010
8129406	122.278
8134860	121.871
8139592	122.005
8144243	122.056
8148934	121.682
8154395	122.176
8159081	122.185
8163778	121.856
8168467	122.166
8173926	122.273
8178615	122.105
8183318	121.930
8187997	121.915
8193461	122.199
8198149	122.162
8202859	121.997
8208313	122.025
8213005	122.211
8217690	121.882
8222375	121.926
8227847	122.345
8232529	121.983
8237218	122.025
8241916	122.032
8247379	121.760
8252062	121.999
8256748	121.761
8261448	122.092
8266915	122.063
8271605	122.075
8276286	121.946
8280994	122.320
8286444	122.150
8291133	122.123
8295819	122.079
8300510	122.367
8305977	122.198
8310670	122.145
8315353	122.003
8320039	121.954
8325524	122.331
8330199	122.044
8334896	122.201
8339574	121.932
8345052	122.076
8349734	121.960
8354429	122.060
8359108	121.648
8364571	122.122
8369267	122.081
8374023	122.062
8378646	122.309
8384115	122.031
8388804	121.853
8393497	122.070
8398175	121.868
8403648	121.814
8408333	122.045
8413028	122.049
8417719	122.122
8423185	122.097
8427887	122.326
8432569	122.132
8438021	121.901
8442712	121.997
