TDT_Sample	TDT_status
418769	148.178
423331	146.610
428282	164.927
433583	164.557
438287	164.957
443127	164.925
447814	165.226
453310	165.174
457977	164.838
462460	165.165
467346	164.655
472673	164.198
477410	164.179
482195	164.287
486882	164.531
492351	164.628
497118	164.771
501522	164.864
506200	164.681
511889	164.923
516359	164.719
521046	164.894
525887	164.835
531203	164.856
535919	164.804
540638	164.924
545263	165.045
550733	164.906
555502	164.778
560121	164.589
564801	164.832
570309	164.837
575001	164.766
579678	164.844
584346	165.014
590021	164.600
594495	164.634
599186	164.682
604027	164.482
609336	164.357
614026	164.650
618713	164.908
623404	164.990
628869	164.633
633560	165.036
638254	164.753
642946	165.147
648566	165.883
653094	166.921
657801	167.701
663253	168.234
667942	168.773
672627	169.662
677316	170.340
682795	170.914
687471	171.727
692156	172.288
696849	172.134
702318	172.902
707002	173.478
711691	172.995
716390	173.040
721856	173.569
726530	173.968
731266	173.472
735912	172.913
741385	172.410
746069	171.453
750780	171.442
755444	171.225
760919	169.997
765615	162.655
770300	143.138
774982	133.699
780450	131.369
785132	136.338
789831	145.674
794525	154.498
799985	159.445
804673	168.346
809360	168.882
814053	169.309
819518	169.145
824208	168.761
828899	168.157
833587	168.248
839049	169.162
843749	169.533
848469	168.949
853119	168.997
858627	169.184
863275	168.312
867959	167.612
872670	166.355
878115	164.197
882808	161.435
887500	156.985
892201	149.063
897651	148.303
902384	148.509
907027	148.247
912500	147.813
917190	148.060
921882	148.312
926557	148.191
932031	148.333
936727	148.044
941413	147.943
946098	145.479
951576	141.702
956252	140.964
960937	143.061
965625	144.370
971099	144.409
975792	144.559
980477	145.649
985168	145.400
990628	145.106
995320	144.945
1000013	145.113
1004702	145.380
1010168	145.864
1014860	146.308
1019598	146.946
1024235	146.809
1029702	146.887
1034389	147.213
1039075	147.163
1043766	147.204
1049231	147.041
1053920	146.671
1058617	145.940
1063297	145.442
1068769	145.043
1073461	143.685
1078169	143.341
1082830	142.420
1088307	141.658
1092991	141.090
1097678	140.368
1102386	140.106
1107841	139.904
1112520	139.801
1117213	139.527
1121911	139.596
1127374	139.509
1132053	139.654
1136754	139.547
1142211	139.543
1146906	139.496
1151592	139.648
1156277	139.491
1161747	139.423
1166442	139.426
1171120	139.671
1175820	139.768
1181278	139.581
1185966	139.441
1190669	139.513
1195386	139.606
1200864	139.519
1205502	139.741
1210200	139.598
1214878	139.735
1220353	139.636
1225039	139.432
1229727	139.350
1234433	139.481
1239903	139.518
1244577	139.506
1249264	139.705
1253951	139.326
1259457	139.378
1264109	139.469
1268802	139.601
1273498	139.670
1278952	139.674
1283641	139.579
1288335	139.643
1293021	139.515
1298485	139.518
1303175	139.243
1307857	139.590
1312598	139.398
1318065	139.598
1322706	139.280
1327393	139.342
1332086	139.308
1337548	139.623
1342237	139.329
1346936	139.503
1351624	139.633
1357082	139.473
1361776	139.552
1366456	139.598
1371936	139.615
1376663	139.471
1381306	139.317
1385993	139.600
1391495	139.578
1396150	139.256
1400841	139.440
1405529	139.395
1410999	139.597
1415686	139.488
1420378	139.609
1425077	139.459
1430524	139.481
1435300	139.339
1439908	139.546
1444595	139.233
1450068	139.367
1454750	139.596
1459443	139.479
1464131	139.328
1469602	139.515
1474289	139.376
1478971	139.444
1483661	139.571
1489126	139.635
1493827	139.271
1498505	139.377
1503203	139.437
1508667	139.408
1513357	139.485
1518048	139.471
1522735	139.681
1528202	139.684
1532884	139.693
1537589	139.370
1542262	139.581
1547726	139.493
1552436	139.255
1557124	139.589
1561796	139.457
1567267	139.520
1571959	139.383
1576651	139.472
1581334	139.599
1586804	139.546
1591484	139.481
1596174	139.212
1600869	139.516
1606331	139.593
1611030	139.285
1615718	139.308
1621192	139.197
1625868	139.667
1630559	139.100
1635250	139.398
1640724	139.531
1645409	139.403
1650093	139.497
1654776	139.484
1660262	139.419
1664938	139.342
1669623	139.515
1674314	139.227
1679781	139.319
1684469	139.445
1689157	139.602
1693852	139.261
1699314	139.299
1704000	139.370
1708698	139.312
1713381	139.398
1718847	139.559
1723539	139.462
1728231	139.705
1732918	139.352
1738385	139.326
1743074	139.466
1747757	139.123
1752469	136.680
1757920	123.193
1762616	110.877
1767298	83.637
1771986	59.583
1777448	53.292
1782150	51.594
1786827	51.219
1791521	52.445
1796985	53.252
1801675	53.664
1806359	73.568
1811046	105.462
