TDT_Sample	TDT_status
417398	133.188
422045	133.583
426918	133.646
432344	150.646
436867	150.830
441597	150.775
446275	150.758
451735	150.760
456519	151.377
461227	150.826
465781	151.302
471312	151.328
476003	151.316
480697	151.179
485362	151.515
490975	151.173
495484	151.413
500139	151.152
504963	151.116
510289	151.158
515199	151.262
519842	151.064
524372	151.360
529962	151.406
534565	151.030
539212	151.136
543903	151.105
549356	151.326
554044	151.346
558949	151.196
563511	151.247
568897	151.291
573589	151.200
578355	151.120
582961	151.077
588431	151.300
593152	151.212
597812	151.347
602642	151.348
607969	151.208
612650	151.467
617349	151.098
622246	151.129
627496	151.288
632181	151.314
636976	151.327
641566	151.063
647028	151.332
651750	151.208
656405	151.214
661904	151.317
666566	151.125
671248	151.333
675944	151.566
681515	151.100
686096	151.322
690785	151.528
695667	151.176
700966	151.293
705822	151.486
710328	151.102
715007	151.170
720474	151.192
725168	151.072
729882	151.287
734767	151.230
740009	151.338
744709	151.378
749380	151.245
754144	151.358
759542	151.322
764234	151.160
768929	151.047
773614	151.206
779078	151.346
783765	151.107
788450	151.140
793143	151.180
798606	151.269
803293	151.178
807984	151.390
812681	151.329
818158	151.184
822858	151.314
827531	151.310
832218	151.300
837683	151.268
842390	151.192
847055	151.063
851749	151.073
857217	151.088
861898	151.242
866581	151.114
871277	151.084
876745	151.488
881442	151.306
886123	151.332
890809	151.286
896277	151.311
900965	151.312
905658	151.169
911123	151.138
915813	151.344
920499	151.242
925184	151.442
930663	151.103
935341	151.368
940037	151.135
944725	151.258
950193	150.894
954883	151.272
959571	151.057
964251	151.110
969723	151.194
974419	151.426
979101	151.496
983792	151.099
989252	151.345
993941	151.222
998633	151.340
1003324	151.162
1008790	151.445
1013482	151.294
1018171	151.358
1022855	151.204
1028336	151.250
1033011	151.455
1037699	151.240
1042391	151.186
1047858	151.278
1052558	151.285
1057235	151.377
1061928	151.195
1067390	151.313
1072089	151.266
1076783	151.095
1081476	151.178
1086930	151.154
1091622	151.174
1096308	151.398
1101003	151.289
1106458	151.311
1111155	151.231
1115848	151.190
1120531	150.953
1126008	151.356
1130686	151.310
1135383	151.121
1140848	151.246
1145539	151.219
1150230	151.327
1154916	151.163
1160379	151.340
1165073	151.249
1169751	151.298
1174446	151.150
1179921	151.166
1184608	151.256
1189295	151.150
1193984	151.073
1199438	151.316
1204138	151.268
1208821	151.186
1213509	150.968
1218985	151.168
1223662	151.052
1228360	151.285
1233051	151.129
1238512	151.031
1243203	151.310
1247886	151.186
1252582	151.207
1258042	151.184
1262735	151.167
1267424	151.417
1272108	151.065
1277574	151.188
1282261	151.182
1286962	151.112
1291645	151.330
1297112	151.266
1301804	151.209
1306508	151.122
1311177	151.178
1316652	151.107
1321331	151.587
1326031	151.328
1330715	151.086
1336182	151.356
1340930	151.305
1345558	151.099
1350247	151.165
1355707	151.147
1360406	151.118
1365090	151.312
1370557	150.959
1375247	151.300
1379963	151.328
1384623	150.895
1390105	151.060
1394779	151.159
1399480	151.241
1404155	151.228
1409624	151.175
1414320	151.275
1419003	151.206
1423692	151.062
1429153	151.129
1433854	151.196
1438536	151.176
1443224	151.200
1448690	150.917
1453388	151.357
1458103	151.115
1462757	151.210
1468238	151.366
1472911	151.100
1477601	151.239
1482296	151.262
1487763	151.196
1492456	151.083
1497146	151.323
1501833	151.250
1507300	151.282
1511996	151.229
1516671	151.143
1521358	151.133
1526827	151.170
1531530	151.202
1536210	151.032
1540903	151.264
1546371	151.071
1551057	151.035
1555750	151.318
1560425	151.047
1565893	151.231
1570578	151.067
1575327	151.417
1579960	151.407
1585423	151.104
1590120	150.888
1594811	151.192
1599496	151.071
1604964	151.407
1609660	151.209
1614339	151.183
1619806	151.158
1624507	150.789
1629188	150.945
1633923	151.216
1639374	151.369
1644048	151.142
1648721	151.153
1653409	151.115
1658874	151.043
1663567	151.178
1668261	151.255
1672944	151.326
1678406	151.240
1683103	151.104
1687778	151.101
1692519	151.150
1697974	151.236
1702627	151.270
1707325	150.874
1712015	151.071
1717472	151.363
1722166	151.013
1726867	151.204
1731538	151.226
1737015	151.323
1741703	151.120
1746380	151.081
1751076	151.059
1756628	151.192
1761242	151.278
1765918	151.094
1770617	151.203
1776074	151.169
1780769	151.293
1785456	151.490
1790140	151.154
1795616	151.192
1800297	151.092
1804982	151.244
1809685	151.382
1815147	151.017
1819829	151.020
1824518	151.232
1829210	151.113
1834676	151.148
1839375	151.314
1844056	151.338
1849526	151.284
1854211	151.190
1858900	151.194
1863586	151.179
1869049	151.087
1873744	151.177
1878433	151.103
1883128	151.306
1888585	150.851
1893287	151.224
1897976	151.021
1902654	151.047
1908129	151.045
1912812	151.210
1917499	151.137
1922192	151.006
1927665	150.964
1932346	151.226
1937031	151.320
1941720	150.973
1947188	151.210
1951880	151.103
1956566	151.053
1961253	150.923
1966722	151.276
1971415	151.380
1976109	151.130
1980805	151.312
1986253	151.015
1990951	151.127
1995634	151.125
2000323	151.140
2005797	150.927
2010492	151.055
2015167	151.364
2019863	151.035
2025337	151.137
2030012	151.228
2034716	151.160
2039439	151.067
2044867	151.229
2049561	151.237
2054241	151.322
2058927	151.270
2064397	151.063
2069081	151.175
2073769	151.234
2079241	151.180
2083933	151.206
2088625	150.909
2093302	151.291
2098773	151.224
2103471	151.471
2108151	151.080
2112834	151.277
2118311	151.132
2123003	151.073
2127687	150.923
2132371	151.128
2137848	151.296
2142534	151.137
2147218	151.352
2151906	151.021
2157373	151.113
2162101	151.297
2166753	151.305
2171440	150.935
2176923	151.089
2181595	151.319
2186293	151.209
2190976	151.233
2196439	151.023
2201133	151.254
2205820	151.012
2210511	151.087
2215975	151.117
2220667	151.200
2225360	151.198
2230044	151.109
2235515	151.205
2240214	151.236
2244888	151.107
2249572	151.336
2255047	151.160
2259737	151.196
2264417	151.265
2269110	151.381
2274584	151.346
2279300	151.423
2283960	151.005
2288646	151.489
2294105	151.160
2298802	151.221
2303491	151.296
2308199	151.025
2313639	151.401
2318329	151.152
2323021	151.091
2328487	151.087
2333184	151.136
2337919	151.362
2342557	151.110
2348026	151.310
2352716	151.221
2357403	150.959
2362085	151.026
2367551	151.373
2372246	151.175
2376937	151.135
2381622	151.206
2387087	151.188
2391781	151.226
2396516	151.297
2401161	151.009
2406633	151.083
2411311	151.160
2416002	151.292
2420684	151.152
2426161	151.176
2430854	151.103
2435540	150.908
2440219	151.176
2445697	151.243
2450375	150.886
2455077	151.037
2459763	151.079
2465238	151.282
2469915	151.183
2474611	151.193
2479298	151.290
2484753	151.131
2489447	151.164
2494158	151.111
2498826	151.152
2504291	151.264
2508975	151.205
2513702	151.253
2518365	151.444
2523831	151.212
2528529	150.976
2533221	151.244
2537895	151.316
2543361	151.222
2548062	151.321
2552738	150.886
2558201	151.278
2562905	151.060
2567588	151.191
2572274	151.146
2577811	151.101
2582436	151.198
2587128	151.149
2591819	151.033
2597274	151.324
2601968	151.155
2606648	151.115
2611343	151.111
2616818	151.212
2621498	151.051
2626177	151.256
2630878	151.413
2636363	151.356
2641029	151.240
2645720	151.168
2650400	151.081
2655879	151.073
2660567	151.584
2665256	150.972
2669933	151.346
2675420	151.201
2680093	151.095
2684780	151.209
2689475	150.988
2694952	150.808
2699633	151.156
2704325	151.180
2709013	151.348
2714473	151.169
2719159	151.276
2723850	151.314
2728539	151.176
2734008	151.117
2738705	151.223
2743389	151.007
2748090	151.149
2753548	151.063
2758235	151.113
2762928	150.679
2767602	151.248
2773081	151.454
2777767	151.367
2782451	150.963
2787927	150.985
2792616	151.128
2797305	151.185
2802007	151.169
2807449	151.030
2812142	151.169
2816834	151.074
2821525	150.788
2826993	151.277
2831673	151.248
2836373	150.955
2841053	151.004
2846530	151.268
2851218	150.738
2855919	151.242
2860588	151.278
2866061	151.037
2870749	151.096
2875438	151.031
2880135	151.395
2885593	151.103
2890284	150.952
2894965	151.126
2899655	150.995
2905122	151.140
2909814	151.187
2914501	151.232
2919206	150.913
2924726	151.310
2929355	151.034
2934028	151.114
2938747	151.199
2944198	151.295
2948896	151.020
2953570	151.029
2958259	151.260
2963719	151.119
2968413	151.091
2973106	151.155
2977862	151.219
2983278	151.082
2987959	151.178
2992636	151.158
2997318	151.235
3002791	151.354
3007476	151.042
3012173	151.214
3017635	151.148
3022324	151.210
3027012	151.027
3031710	151.071
3037168	151.176
3041884	151.268
3046558	151.242
3051237	151.085
3056708	151.194
3061391	151.163
3066091	151.252
3070785	151.232
3076238	151.261
3080926	150.974
3085614	150.901
3090321	151.330
3095772	151.100
3100509	150.891
3105151	151.175
3109857	151.328
3115312	151.320
3120002	151.340
3124683	150.978
3129373	151.371
3134848	151.234
3139544	151.059
3144222	151.029
3148902	151.071
3154393	151.065
3159084	151.080
3163749	151.300
3168447	151.237
3173904	151.120
3178603	151.109
3183289	151.339
3187975	151.085
3193445	151.130
3198125	151.175
3202814	151.172
3207512	151.243
3212993	151.003
3217674	150.997
3222350	151.360
3227041	151.253
3232513	150.874
3237204	151.455
3241893	151.219
3246576	151.261
3252039	151.186
3256733	151.254
3261437	151.289
3267149	151.164
3271582	151.075
3276333	151.194
3280961	151.286
3286613	151.274
3291106	151.165
3295802	151.266
3300493	151.321
3306145	151.159
3310642	151.196
3315333	151.422
3320022	151.172
3325676	151.079
3330183	150.928
3334877	151.083
3339561	151.331
3345140	151.413
3349713	151.258
3354398	151.124
3359087	151.136
3364805	150.948
3369244	151.101
3373933	151.101
3378626	151.106
3384342	151.312
3388773	151.124
3393535	150.981
3398169	151.266
3403801	151.157
3408310	151.053
3413005	150.846
3417688	150.959
3423332	151.236
3427851	151.041
3432544	151.005
3437233	151.196
3442863	151.178
