Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
69	0	345.802	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	9	346.501	0.140	1	255	
70	0	349.379	0	-150	1	0.250	2	3	0.0	0.0	9	45.0	30.000	3	0.576	9	349.735	0.000	0	255	
71	0	352.557	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	9	353.347	0.140	1	255	
72	0	356.335	0	-150	1	0.250	2	3	0.0	0.0	2	45.0	30.000	3	0.576	9	356.940	0.000	0	255	
73	0	360.044	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	360.582	0.140	1	255	
74	0	363.515	1	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	3	364.016	0.000	0	255	
75	1	370.130	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	9	370.701	0.140	1	255	
76	0	373.733	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	374.909	0.140	1	255	
77	0	377.902	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	378.708	0.140	1	255	
78	0	382.343	0	-150	1	0.250	2	9	0.0	0.0	4	45.0	30.000	9	0.538	9	382.800	0.140	1	255	
79	0	385.257	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	9	385.654	0.140	1	255	
80	0	388.386	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	9	388.883	0.000	0	255	
81	1	396.992	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	3	397.617	0.140	1	255	
82	0	400.895	0	-150	1	0.250	2	9	0.0	0.0	10	45.0	30.000	9	0.576	9	401.240	0.140	1	255	
83	0	403.861	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	404.257	0.140	1	255	
84	0	409.565	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	409.977	0.140	1	255	
85	0	418.031	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	9	419.284	0.000	0	255	
86	1	423.458	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	3	424.271	0.140	1	255	
87	0	427.479	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	428.033	0.140	1	255	
88	0	430.782	0	-150	1	0.250	2	9	0.0	0.0	1	45.0	30.000	9	0.651	3	431.362	0.000	0	255	
89	0	435.976	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	9	436.611	0.140	1	255	
90	0	439.397	1	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	442.177	0.140	1	255	
91	0	444.931	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	446.270	0.140	1	255	
92	0	449.220	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	449.678	0.140	1	255	
93	0	452.633	1	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	3	455.892	0.140	1	255	
94	0	458.506	0	-150	1	0.250	2	9	0.0	0.0	6	45.0	30.000	9	0.538	3	459.459	0.000	0	255	
95	0	463.079	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	463.755	0.000	0	255	
96	1	472.077	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	472.785	0.140	1	255	
97	0	476.605	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	477.083	0.140	1	255	
98	0	482.189	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	9	482.634	0.140	1	255	
99	0	487.065	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	487.687	0.140	1	255	
100	0	490.860	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	3	491.283	0.140	1	255	
101	0	494.284	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	494.657	0.000	0	255	
102	1	504.875	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	505.038	0.140	1	255	
103	0	508.034	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	9	508.226	0.140	1	255	
104	0	511.449	0	-150	1	0.250	2	9	0.0	0.0	12	45.0	30.000	9	0.501	9	511.895	0.140	1	255	
105	0	515.439	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	9	515.814	0.000	0	255	
106	1	521.268	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	521.626	0.140	1	255	
107	0	524.670	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	9	525.532	0.000	0	255	
108	1	530.066	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	3	530.594	0.140	1	255	
109	0	534.036	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	534.389	0.140	1	255	
110	0	538.028	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	9	538.294	0.140	1	255	
111	0	540.459	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	9	541.062	0.000	0	255	
112	1	546.317	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	546.842	0.140	1	255	
113	0	549.684	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	9	549.850	0.140	1	255	
114	0	552.421	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.576	9	552.712	0.140	1	255	
115	0	556.235	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	556.899	0.140	1	255	
116	0	560.150	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	560.796	0.140	1	255	
117	0	564.539	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	3	565.177	0.140	1	255	
118	0	568.572	0	-150	1	0.250	2	9	0.0	0.0	10	45.0	30.000	9	0.576	3	569.393	0.000	0	255	
119	0	574.427	0	-150	1	0.250	2	9	0.0	0.0	2	45.0	30.000	9	0.538	9	575.159	0.140	1	255	
120	0	577.501	1	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	580.577	0.140	1	255	
121	0	582.990	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	584.282	0.140	1	255	
122	0	587.605	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	9	587.986	0.140	1	255	
123	0	591.215	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.614	9	591.896	0.140	1	255	
124	0	595.088	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.651	9	595.887	0.140	1	255	
125	0	598.147	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	3	599.177	0.140	1	255	
126	0	604.677	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	3	605.618	0.140	1	255	
127	0	608.260	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	608.834	0.000	0	255	
128	1	613.552	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	3	614.080	0.140	1	255	
129	0	617.096	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	618.041	0.140	1	255	
130	0	621.226	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	621.788	0.140	1	255	
131	0	626.833	0	-150	1	0.250	2	9	0.0	0.0	12	45.0	30.000	9	0.614	9	627.194	0.140	1	255	
132	0	630.484	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.538	3	631.245	0.000	0	255	
133	1	636.759	0	-150	1	0.250	2	9	0.0	0.0	11	45.0	30.000	9	0.501	9	637.264	0.140	1	255	
134	0	638.654	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	639.479	0.000	0	255	
135	1	645.030	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	9	645.860	0.000	0	255	
136	1	651.331	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.501	3	651.825	0.140	1	255	
137	0	654.474	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.651	3	654.864	0.140	1	255	
138	0	661.395	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.576	9	661.803	0.000	0	255	
139	1	668.739	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.538	9	669.263	0.000	0	255	
140	1	694.007	0	-150	1	0.250	2	3	0.0	0.0	5	45.0	30.000	3	0.614	3	695.345	0.140	1	255	
141	0	699.220	0	-150	1	0.250	2	9	0.0	0.0	4	45.0	30.000	9	0.538	9	699.442	0.140	1	255	
142	0	706.164	0	-150	1	0.250	2	9	0.0	0.0	3	45.0	30.000	9	0.651	3	706.620	0.000	0	255	
143	0	709.067	0	-150	1	0.250	2	9	0.0	0.0	10	45.0	30.000	9	0.614	3	709.834	0.000	0	255	
144	0	713.514	0	-150	1	0.250	2	9	0.0	0.0	7	45.0	30.000	9	0.501	3	714.093	0.000	0	255	
145	0	716.999	0	-150	1	0.250	2	9	0.0	0.0	4	45.0	30.000	9	0.576	9	717.309	0.140	1	255	
146	0	719.820	0	-150	1	0.250	2	9	0.0	0.0	9	45.0	30.000	9	0.538	9	720.234	0.140	1	255	
147	0	722.923	0	-150	1	0.250	2	9	0.0	0.0	12	45.0	30.000	9	0.651	9	723.943	0.140	1	255	
148	0	727.257	0	-150	1	0.250	2	3	0.0	0.0	12	45.0	30.000	3	0.614	9	727.486	0.000	0	255	
149	0	730.632	0	-150	1	0.250	2	9	0.0	0.0	1	45.0	30.000	9	0.576	9	731.026	0.140	1	255	
150	0	734.041	1	-150	1	0.250	2	3	0.0	0.0	2	45.0	30.000	3	0.501	3	737.029	0.140	1	255	
151	0	739.947	0	-150	1	0.250	2	9	0.0	0.0	10	45.0	30.000	9	0.614	9	740.951	0.140	1	255	
152	0	743.243	0	-150	1	0.250	2	3	0.0	0.0	3	45.0	30.000	3	0.576	9	743.699	0.000	0	255	
153	0	746.258	0	-150	1	0.250	2	3	0.0	0.0	4	45.0	30.000	3	0.501	3	747.673	0.140	1	255	
154	0	751.333	0	-150	1	0.250	2	9	0.0	0.0	9	45.0	30.000	9	0.538	3	752.123	0.000	0	255	
155	0	754.736	0	-150	1	0.250	2	3	0.0	0.0	9	45.0	30.000	3	0.651	3	755.375	0.140	1	255	
156	0	758.005	0	-150	1	0.250	2	3	0.0	0.0	2	45.0	30.000	3	0.538	9	758.429	0.000	0	255	
157	0	761.283	0	-150	1	0.250	2	3	0.0	0.0	8	45.0	30.000	3	0.501	3	762.195	0.140	1	255	
158	0	764.545	0	-150	1	0.250	2	9	0.0	0.0	1	45.0	30.000	9	0.614	9	764.898	0.140	1	255	
159	0	767.569	0	-150	1	0.250	2	3	0.0	0.0	4	45.0	30.000	3	0.651	3	768.285	0.140	1	255	
160	0	773.976	0	-150	1	0.250	2	9	0.0	0.0	7	45.0	30.000	9	0.576	3	774.663	0.000	0	255	
161	0	778.306	0	-150	1	0.250	2	3	0.0	0.0	1	45.0	30.000	3	0.576	9	779.279	0.000	0	255	
162	0	781.709	0	-150	1	0.250	2	9	0.0	0.0	7	45.0	30.000	9	0.501	9	782.517	0.140	1	255	
163	0	785.461	0	-150	1	0.250	2	9	0.0	0.0	8	45.0	30.000	9	0.651	9	785.763	0.140	1	255	
164	0	789.209	0	-150	1	0.250	2	3	0.0	0.0	12	45.0	30.000	3	0.538	9	789.606	0.000	0	255	
165	0	792.630	0	-150	1	0.250	2	9	0.0	0.0	9	45.0	30.000	9	0.614	3	793.414	0.000	0	255	
166	0	797.794	0	-150	1	0.250	2	3	0.0	0.0	3	45.0	30.000	3	0.538	9	798.374	0.000	0	255	
167	0	801.819	0	-150	1	0.250	2	9	0.0	0.0	4	45.0	30.000	9	0.651	3	802.521	0.000	0	255	
168	0	804.895	0	-150	1	0.250	2	9	0.0	0.0	10	45.0	30.000	9	0.576	9	805.349	0.140	1	255	
169	0	808.273	0	-150	1	0.250	2	3	0.0	0.0	9	45.0	30.000	3	0.501	3	808.902	0.140	1	255	
170	0	812.051	0	-150	1	0.250	2	9	0.0	0.0	4	45.0	30.000	9	0.614	3	812.611	0.000	0	255	
171	0	822.004	0	-150	1	0.250	2	3	0.0	0.0	3	45.0	30.000	3	0.576	9	822.298	0.000	0	255	
172	0	824.907	0	-150	1	0.250	2	3	0.0	0.0	7	45.0	30.000	3	0.501	3	825.411	0.140	1	255	
173	0	828.094	0	-150	1	0.250	2	3	0.0	0.0	7	45.0	30.000	3	0.614	3	828.479	0.140	1	255	
174	0	831.819	0	-150	1	0.250	2	9	0.0	0.0	9	45.0	30.000	9	0.538	3	831.931	0.000	0	255	
175	0	836.790	0	-150	1	0.250	2	3	0.0	0.0	1	45.0	30.000	3	0.651	9	837.056	0.000	0	255	
176	0	839.805	0	-150	1	0.250	2	9	0.0	0.0	9	45.0	30.000	9	0.651	9	840.131	0.140	1	255	
177	0	842.628	0	-150	1	0.250	2	3	0.0	0.0	4	45.0	30.000	3	0.538	9	843.920	0.000	0	255	
178	0	846.269	0	-150	1	0.250	2	3	0.0	0.0	9	45.0	30.000	3	0.501	3	846.700	0.140	1	255	
179	0	849.135	0	-150	1	0.250	2	9	0.0	0.0	2	45.0	30.000	9	0.614	9	849.452	0.140	1	255	
180	0	851.884	0	-150	1	0.250	2	3	0.0	0.0	2	45.0	30.000	3	0.576	9	852.217	0.000	0	255	
