vert_offset_X0,horiz_offset_X0,amplitude_X0,temperature_X0,Run,vert_offset_Xfit,horiz_offset_Xfit,amplitude_Xfit,temperature_Xfit,NegLogLik,Fold
0.867591783570338,60.7304966339376,0.211590208314628,0.146835945181342,1,0.768803447911257,60.7628416306896,3.35672845265849e-05,0.015501248594772,998.119446364493,1
0.947774169259928,-46.0219896953617,0.0505635917699736,0.113992171800201,2,0.766652586794444,-46.0278140841463,2.33217584594749e-06,0.0156258734609566,998.119441569873,1
0.701977538748336,-172.322857022418,0.220795487856895,3.38765203365696,3,0.514803958849568,-179.999920586441,0.242738138177795,0.282124611033024,996.434095344506,1
0.595617045768583,-0.864724765375342,0.277631923533124,1.26000238938695,4,0.521056045565553,164.686770330753,0.357508838125393,0.198619643804371,996.307688056665,1
0.812654665921804,-157.085028460549,0.1894421829013,2.55999853207195,5,0.503444915877799,-179.998014667395,0.0564150408231847,1.21389995097865,996.434126082331,1
0.645676994488392,-88.9832069085019,0.14471647433006,0.1531819017826,6,0.739539223807991,-89.2006457864708,5.19342694136222e-06,0.0173944843006829,998.119441250145,1
0.78755264207382,134.912549826263,0.235966054702096,0.323755086273357,7,0.515175070806434,164.688527460748,0.257893469987589,0.275341772919876,996.307688037821,1
0.543711257130214,32.8279111512302,0.120617338315271,1.7963206430226,8,0.783715728749906,41.2646524601812,3.09694858762666e-06,0.0146871241005365,998.119441249528,1
0.627045420988378,112.854063938851,0.176728421531528,0.896303316220286,9,0.514728352575144,164.688512938528,0.250311353702514,0.283681768988289,996.307688037573,1
0.715670058097523,67.5946451228846,0.0874410560308189,1.00351366791501,10,0.739026494507406,68.085926593802,6.24481164723187e-05,0.017432748275551,998.119446362345,1
0.702406261605479,-73.9972563272497,0.128895293513654,0.269237077643038,11,0.748999405567709,-74.0084278753313,5.76337805439805e-07,0.0167316916470237,998.119440226161,1
0.814265009598734,173.512921922553,0.440792616188839,0.178177964641389,12,0.514127142675904,164.688760756424,0.240091806075771,0.295757108991718,996.307688037603,1
0.620936907523975,-60.2701555997842,0.112410078219659,1.80262160148929,13,0.723175258720328,-60.3803261646019,0.0272877131367177,0.0185920868040652,998.137828436611,1
0.582695638374351,-61.5852248654147,0.15636992911852,0.0362337979191566,14,0.750584497204557,-61.5832445100057,1.36319716691333e-05,0.0166270746753465,998.119447970218,1
0.584415771837312,-113.729289500255,0.208175937846909,1.7505698957026,15,0.515453226397518,-179.999602857672,0.253336815135558,0.270319660454879,996.43410046559,1
0.594587329484313,69.7432104791152,0.349115107068587,1.89053937735582,16,0.623462000900669,70.0339708414942,0.158284193864409,0.0421850926605104,998.163939625803,1
0.937218588194608,-112.37003068013,0.25156705768776,0.526975920824072,17,0.515533934168122,-179.999602881366,0.25464903860576,0.268927673512138,996.434100465442,1
0.57383486527349,105.233271257428,0.0679668785990497,2.28008785326522,18,0.515081304643615,164.685955531291,0.255972506601247,0.277406037838726,996.307688071064,1
0.824430501924788,57.3069364037717,0.0972171645339778,0.397231375872763,19,0.626165245172004,57.7103622515134,0.0400983441590267,0.0247526938824603,998.135378179581,1
0.761398115146886,-72.1167712411932,0.474617430652256,1.15256904678201,20,0.506810549480155,-72.1383991452049,2.34009823380281e-08,0.611814933241108,998.119440370162,1
0.865734566499729,115.723388329494,0.244225222018782,2.55438575692422,1,0.503547873372247,125.279205920525,0.260862690899683,0.393633625220805,994.349638815968,2
0.928456501095853,-42.3399377610811,0.0416876759175781,0.688667443886722,2,0.502217607273821,-42.3290671026891,8.86566917614093e-09,0.626454829258555,998.130551517068,2
0.568960433292935,123.524523727524,0.240259798849233,0.0723170561640745,3,0.503189770772605,125.278264109503,0.232043093145837,0.44252151688913,994.349638985258,2
0.924524946416555,127.838458186248,0.232360050541319,0.484343146877518,4,0.503551299167116,125.279351684624,0.26055349907007,0.394100762661345,994.34963882398,2
0.628277139887332,56.0262786227861,0.418472837537158,4.12774426231762,5,0.503503265234539,125.27911935817,0.257066248152171,0.399447337785997,994.349638823031,2
0.831237423113528,-21.1543144930969,0.476014057730474,1.64937551215643,6,0.501356040006758,-21.1500943274396,6.35549082095731e-09,1.02438899411605,998.130551517019,2
0.830551136635748,118.137779672941,0.433589333874457,1.05549681541865,7,0.50347930921545,125.279394350523,0.25530042557846,0.402209754799227,994.349638823258,2
0.527547203296328,-65.9349689762832,0.137999138048095,0.517659417085964,8,0.701133844892844,-50.0520102497313,2.51880299368284e-06,0.00690491035369057,998.130552395199,2
0.630926626021051,-107.090685910213,0.238497686241623,0.826362546797571,9,0.797416964990396,-107.291818724356,8.63852781351551e-05,0.00465005278992439,998.130569144614,2
0.931407427838494,109.383707245378,0.0302982355030783,1.24522563773242,10,0.501293326988375,125.279179155333,0.095064561147128,1.08015374577842,994.349638816316,2
0.620454320416042,-33.7721607267221,0.462347423704753,2.81927720666949,11,0.500726290959131,-33.8136667310677,3.03642348638098e-09,1.91250956202386,998.130551517019,2
0.646258370345936,103.719386848523,0.290618937620511,0.616808149902378,12,0.503303337768896,125.279359206046,0.242392844144452,0.423627920491033,994.349638823121,2
0.649490840336149,30.6628340810103,0.36647240398447,0.203570446490798,13,0.505010169770198,125.265046780357,0.264479897011549,0.388009419944186,994.349855417158,2
0.667398527857188,29.5080723358467,0.394214009947167,0.246133566402747,14,0.503084747848247,125.419726689063,0.192681062650585,0.533145661418445,994.349706442191,2
0.52480923647267,90.5799368094848,0.488027025313442,0.139527972590883,15,0.500995570517077,125.279229471662,0.073053700689467,1.40560222374073,994.349638823051,2
0.940727338701364,-13.5564168248775,0.339852495819966,0.46974836899611,16,0.503448898986408,-13.5044705892494,1.79044842348015e-08,0.402770057130052,998.130551517019,2
0.620439266988066,-176.651046540916,0.291623886089581,1.74354345021915,17,0.505929686267854,-179.997427609664,0.239213098610685,0.247468629761108,996.870594288266,2
0.57262328305935,-26.3517059417993,0.313970382513127,1.61210052345623,18,0.505428765266829,-26.2672111172173,2.41118019676632e-08,0.255888070441541,998.130551517038,2
0.699755694468867,147.27303670339,0.260266558963134,4.00494991372651,19,0.503378374511956,125.278946518745,0.245711303273353,0.417906839790003,994.349638991011,2
0.548712617015208,135.852702002469,0.262242905266981,0.257699511657004,20,0.503795045238503,125.278685862618,0.275230392319248,0.373085105163274,994.349639093098,2
0.921934235736856,74.5398634157113,0.236237775509439,2.11760736336865,1,0.50000310142689,148.142257386126,0.273960222928325,0.214947222343373,996.885200321869,3
0.583546541888939,-78.5541508864722,0.253563345232113,2.19494649003153,2,0.500121538438006,-78.7201682778706,5.05498359594578e-05,0.000218708169352279,998.131940645524,3
0.590242803282027,12.1373105512812,0.240783241294189,1.78667981019746,3,0.500085360169132,11.8358392039183,3.34177549075976e-05,0.000313018441336991,998.131940647352,3
0.562737831021041,-4.51918774363585,0.430916797761145,0.370856274126685,4,0.500000025968499,-4.50643875031673,8.28192526340807e-09,0.256722287803278,998.13194016632,3
0.997878314688577,-47.3079784803659,0.452258916115709,0.111304583849057,5,0.500131533609955,-47.3959246099953,3.94278406592621e-05,0.000197269381858247,998.131940635135,3
0.596536606562717,-103.337912493748,0.0137416987660264,1.2778824363682,6,0.500187862210369,-106.093231560244,0.000192772344979037,0.000147248354766538,998.131940664954,3
0.907857670845863,-21.7917670959378,0.490840563147206,1.00963245772991,7,0.500000042982294,-21.7869455503388,1.23662767189372e-08,0.775513477722573,998.131940806324,3
0.614508728520315,171.266993926235,0.12282657078437,0.565755833837451,8,0.500003010376371,148.142099092509,0.265919460478371,0.22144743877754,996.885200321876,3
0.55958264678356,-113.219569807167,0.240634971333239,2.34498445393763,9,0.500136549013007,-111.812234121448,0.000221030027961854,0.000197734307437333,998.131940653265,3
0.722060077126466,-169.594877719679,0.369656659560446,0.961111955133607,10,0.500000767627153,-179.999918005436,0.287904780432353,0.173683801298135,997.232623999393,3
0.869456315077557,-79.0568619172,0.0443978852735415,0.410207421300185,11,0.500000097338814,-79.0676064900937,4.05902413559852e-08,0.342444484762313,998.131940806316,3
0.589177929328094,96.351832874607,0.0166488669292199,0.998170624150071,12,0.500000091338281,148.142260132209,0.040340511854056,1.45975706922791,996.88519392184,3
0.987529329744298,119.779242505973,0.00242142294144654,0.61281798701783,13,0.500000480058197,148.142514279064,0.212014713937292,0.277749344094183,996.885193921843,3
0.99327510357879,130.043597188499,0.0749529930890908,0.543919265531234,14,0.500000144850881,148.142623866657,0.0639747087855356,0.920476009335647,996.885193921787,3
0.92803059907696,-15.7421487573497,0.42397363520375,2.58461483721351,15,0.500000016063615,-15.7328140684941,4.73672514412019e-09,2.07508248770419,998.131940806321,3
0.812532355646243,57.988829060093,0.171386264226037,0.231095209661914,16,0.500000500940717,148.142376572706,0.22124090245785,0.266167462975417,996.885193921823,3
0.51718779191146,127.68527864808,0.300518680393562,2.66107672689344,17,0.500000579160813,148.142505691892,0.255794859895991,0.230212468319153,996.885193921764,3
0.654202451743209,57.4788675001567,0.342529623529473,0.251841950558343,18,0.597533251729479,57.9439729703986,0.13704122872309,0.0334874460062229,998.187069851111,3
