vert_offset_X0,horiz_offset_X0,amplitude_X0,coldness_X0,Run,vert_offset_Xfit,horiz_offset_Xfit,amplitude_Xfit,coldness_Xfit,NegLogLik,Fold
0.632361753113127,13.5552692535898,0.132994699076399,0.384524092662052,1,0.500000002881334,-61.9560082537492,0.341641966422901,4.23245337114029,578.11789798722,1
0.739503871506822,85.9177664000246,0.0108147439955274,0.701237989522317,2,0.500000004703795,85.8450943594485,1.27289775294015e-09,0.129630973292945,998.131940206319,1
0.756402868040399,-10.6728017503981,0.421326019874689,1.38399705818311,3,0.500000012529387,-61.9559910044406,0.371032552047012,3.89718286639619,578.117903995722,1
0.871088860248186,-31.4366257203996,0.33848268510566,0.0662077199875343,4,0.500000003110616,-61.9560080838303,0.36882779811135,3.92048442571913,578.117897987221,1
0.88705322254889,127.161443941112,0.25040461761884,0.468050075456962,5,0.500000000333116,127.267021051483,7.72365275950287e-11,0.366232838984851,998.131940046324,1
0.586729209192603,-106.181789714903,0.171904195580502,3.11470001373599,6,0.50000000072949,-61.9560028483014,0.431987364068628,3.34728250293877,578.117896387683,1
0.657976798679663,42.815968526856,0.117700666861417,0.00366113747295097,7,0.500007640270452,44.2561858597643,6.2395007609331e-06,0.000325557597991796,998.131940820449,1
0.871445048044478,-23.6147005043939,0.409890685287245,1.88297091828112,8,0.500000000655778,-61.9560011825683,0.388777349349533,3.71931048184629,578.117896387232,1
0.862508551212973,-171.646392172163,0.0974763693313906,0.391868059809584,9,0.500000040285451,-171.127530924165,2.80939015530758e-08,0.302716848750632,998.131944006309,1
0.809756187949384,-114.261811660876,0.307752324073221,0.87068869714129,10,0.500000000624617,-61.9560037179374,0.46282778381601,3.12423692674807,578.117896307265,1
0.941710966264462,-70.718719867139,0.456369617766279,0.995135028785844,11,0.50000000083686,-61.9560012191483,0.496135333499777,2.91449367298969,578.117896387249,1
0.884354740803493,21.1403407067594,0.268903680170799,1.02140628958498,12,0.500000014125754,-61.956022626462,0.418603031365733,3.45429910178073,578.117903991031,1
0.608253403276788,-48.86664249423,0.408785344310011,0.00106508897967182,13,0.500000000138324,-61.9560858201181,0.410077642680425,3.52612222162077,578.117896068169,1
0.858379184337993,-128.744736045371,0.380170310306914,1.13829193648779,14,0.500000000136362,-61.955997334757,0.403267230724063,3.58567142626287,578.117896067431,1
0.526172572588233,-113.761058054702,0.0722656181773559,0.675976469967047,15,0.500000000041636,-61.9560124182281,0.493587278683805,2.92954064318391,578.117896007239,1
0.578604236314625,50.9397650690229,0.366580107082797,0.169696988445443,16,0.500000004526706,50.9021185505438,2.66873699475093e-09,0.134711322369436,998.131940206346,1
0.890328158256268,102.674297703802,0.103888551165949,0.651024100074347,17,0.500000025169272,102.457823593736,5.98306573166204e-09,0.484562266918061,998.131944006434,1
0.764210692729603,37.3413579507655,0.142182189950828,0.233060599414223,18,0.500000113190207,36.8029586830627,1.70182236677649e-07,0.107740455572626,998.131944006296,1
0.734975899282867,-114.213901676976,0.210845734959638,2.28147209408738,19,0.500000003078064,-61.9560038871834,0.364968224974717,3.96194434856555,578.117897987226,1
