Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
47	0	702.511	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	705.011	0.180	1	255	
48	0	725.409	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	727.542	0.120	1	255	
49	0	732.096	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	3	734.150	0.000	0	255	
50	1	739.378	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	741.357	0.180	1	255	
51	0	759.317	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	761.342	0.180	1	255	
52	0	781.503	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	783.835	0.120	1	255	
53	0	789.020	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	791.722	0.180	1	255	
54	0	810.403	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	812.590	0.120	1	255	
55	0	819.538	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	821.200	0.120	1	255	
56	0	827.997	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	830.819	0.180	1	255	
57	0	847.026	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	848.918	0.180	1	255	
58	0	867.340	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	869.589	0.120	1	255	
59	0	876.653	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	3	878.975	0.000	0	255	
60	1	884.472	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	886.697	0.180	1	255	
61	0	923.147	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	927.666	0.120	1	255	
62	0	936.123	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	939.773	0.120	1	255	
63	0	954.608	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	956.895	0.180	1	255	
64	0	973.440	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	975.573	0.120	1	255	
65	0	983.231	1	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	3	990.762	0.000	0	255	
66	1	1005.970	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	1008.151	0.180	1	255	
67	0	1026.099	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	1030.529	0.180	1	255	
68	0	1047.956	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	1050.207	0.120	1	255	
69	0	1055.936	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	1059.422	0.120	1	255	
70	0	1066.081	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	1069.481	0.180	1	255	
71	0	1085.451	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	1087.974	0.120	1	255	
72	0	1094.172	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	1097.346	0.120	1	255	
73	0	1103.121	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	1105.954	0.120	1	255	
74	0	1114.435	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	1116.993	0.180	1	255	
75	0	1134.875	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	1138.182	0.120	1	255	
76	0	1145.469	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	1148.499	0.180	1	255	
77	0	1164.408	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	1166.197	0.180	1	255	
78	0	1184.782	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	1187.268	0.180	1	255	
79	0	1205.577	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.551	9	1207.850	0.180	1	255	
80	0	1224.785	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	1226.850	0.120	1	255	
81	0	1233.347	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	3	1235.257	0.000	0	255	
82	1	1240.528	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	1242.887	0.180	1	255	
83	0	1260.678	1	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.501	9	1268.760	0.180	1	255	
84	0	1287.919	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.451	9	1290.983	0.180	1	255	
85	0	1308.891	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.476	3	1311.115	0.120	1	255	
86	0	1316.068	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	3	1318.072	0.000	0	255	
87	1	1326.453	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	9	1328.433	0.180	1	255	
88	0	1347.734	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	1349.781	0.120	1	255	
89	0	1356.345	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.526	3	1358.319	0.120	1	255	
90	0	1363.757	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.551	3	1365.789	0.120	1	255	
91	0	1375.870	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.501	3	1378.741	0.120	1	255	
92	0	1388.642	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.526	9	1390.642	0.180	1	255	
93	0	1404.990	0	-30	1	0.250	2	3	0.0	0.0	5	48.0	30.000	3	0.451	3	1407.131	0.120	1	255	
94	0	1412.719	0	-30	1	0.250	2	9	0.0	0.0	11	48.0	30.000	9	0.476	3	1415.569	0.000	0	255	
